##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
49.362,10.01,-0.007082496,100.69003000000001,1.07447
49.462,10.37647,-0.008082174000000001,100.74089000000001,1.07446
49.562,10.49217,-0.001670356,100.70851,1.07445
49.662,10.56697,0.003335362,100.73378000000001,1.07445
49.762,10.625639999999999,0.005247516999999999,100.73062,1.07444
49.862,10.675310000000001,0.009148932,100.71258,1.07443
49.962,10.71746,0.01444916,100.71540999999999,1.0744200000000002
50.062,10.75543,0.01768081,100.74495999999999,1.0744200000000002
50.162,10.79027,0.02164557,100.71556,1.07441
50.262,10.8219,0.02255908,100.72625,1.0744
50.362,10.85223,0.02668065,100.7454,1.0744
50.462,10.88108,0.02774511,100.74823,1.07439
50.562,10.9084,0.03199437,100.74535999999999,1.07438
50.662,10.93498,0.03527511,100.74733,1.07438
50.762,10.960189999999999,0.04051977,100.76576,1.07437
50.862,10.98451,0.04203414,100.75962,1.07436
50.962,11.00738,0.04508677,100.74991,1.07435
51.062,11.03073,0.04945743,100.73872,1.07435
51.162,11.05307,0.05147805,100.74831,1.07434
51.262,11.074160000000001,0.05252341,100.73062,1.07433
51.362,11.09469,0.05383663,100.73235,1.0743200000000002
51.462,11.11475,0.05807083,100.74413,1.0743200000000002
51.562,11.13435,0.05973277,100.73948,1.07431
51.662,11.153360000000001,0.06193632,100.71618000000001,1.0743
51.762,11.17206,0.06583477,100.72775,1.0743
51.862,11.19017,0.06598167,100.73263,1.07429
51.962,11.20828,0.06947102,100.71665,1.07428
52.062,11.22601,0.07144112,100.71406999999999,1.07427
52.162,11.24337,0.0731169,100.73503000000001,1.07427
52.262,11.26039,0.07436205,100.71318000000001,1.07426
52.362,11.27707,0.07598107,100.73567,1.07425
52.462,11.293660000000001,0.07875441,100.739,1.0742399999999999
52.562,11.30991,0.08174131,100.76315,1.0742399999999999
52.662,11.326030000000001,0.08118658,100.74114,1.07423
52.762,11.34201,0.08462723,100.74279,1.0742200000000002
52.862,11.35779,0.0865003,100.74043,1.07421
52.962,11.37345,0.0883512,100.73640999999999,1.0742
53.062,11.38902,0.08989595,100.73567,1.0742
53.162,11.40429,0.09293435,100.72556,1.07419
53.262,11.419260000000001,0.09161657,100.73321999999999,1.07418
53.362,11.43427,0.0946221,100.71853,1.07417
53.462,11.44909,0.0938266,100.73991,1.07417
53.562,11.4638,0.09742819,100.75177,1.07416
53.662,11.478489999999999,0.09977167,100.74202,1.07415
53.762,11.49297,0.09981859,100.74079,1.0741399999999999
53.862,11.50741,0.10117999999999999,100.74125,1.07413
53.962,11.52165,0.10386,100.73103,1.07413
54.062,11.53582,0.10522999999999999,100.74154,1.07412
54.162,11.54987,0.10390999999999999,100.738,1.0741100000000001
54.262,11.56361,0.1066,100.73834000000001,1.0741
54.362,11.57722,0.1067,100.74794,1.0741
54.462,11.590810000000001,0.10894000000000001,100.72773000000001,1.07409
54.562,11.60453,0.10995,100.71205,1.07408
54.662,11.61796,0.11174,100.74718,1.07407
54.762,11.63133,0.11379,100.75131,1.07406
54.862,11.6446,0.11410999999999999,100.75391,1.07405
54.962,11.6578,0.11649000000000001,100.7523,1.07405
55.062,11.67093,0.11712,100.77385,1.0740399999999999
55.162,11.68403,0.11804,100.75196,1.0740299999999998
55.262,11.69704,0.12067,100.75546,1.07402
55.362,11.71001,0.12118,100.75192,1.0740100000000001
55.462,11.72295,0.12025999999999999,100.75151,1.0740100000000001
55.562,11.73591,0.12167,100.75659,1.074
55.662,11.74855,0.12130999999999999,100.76094,1.07399
55.762,11.76127,0.1235,100.75112,1.07398
55.862,11.77396,0.12549000000000002,100.75239,1.07397
55.962,11.78675,0.12772,100.7493,1.07396
56.062,11.799430000000001,0.12571,100.77561999999999,1.07396
56.162,11.81189,0.12805,100.78402,1.07395
56.262,11.82442,0.12718,100.75598000000001,1.07394
56.362,11.837,0.12853,100.75635,1.0739299999999998
56.462,11.8495,0.12771,100.76913,1.07392
56.562,11.86182,0.13095,100.74303,1.0739100000000001
56.662,11.87416,0.13121,100.75896,1.0739
56.762,11.88638,0.13292,100.76785,1.0739
56.862,11.89862,0.1328,100.75267,1.07389
56.962,11.9107,0.13560999999999998,100.75312,1.07388
57.062,11.92292,0.13437000000000002,100.78182,1.07387
57.162,11.935,0.13484000000000002,100.78712,1.07386
57.262,11.94707,0.13621,100.77776,1.07385
57.362,11.95927,0.13668,100.79016999999999,1.07384
57.462,11.971169999999999,0.1375,100.79073000000001,1.07384
57.562,11.98322,0.14028,100.773,1.0738299999999998
57.662,11.99506,0.13854,100.75761999999999,1.07382
57.762,12.00687,0.14007999999999998,100.79008,1.07381
57.862,12.01878,0.14112,100.76604,1.0738
57.962,12.030669999999999,0.14054,100.77025,1.07379
58.062,12.0425,0.14215,100.78948000000001,1.07378
58.162,12.05418,0.14304,100.76701,1.0737700000000001
58.262,12.066,0.14448,100.74961,1.0737700000000001
58.362,12.07782,0.14406,100.7519,1.07376
58.462,12.08955,0.14556,100.75907,1.07375
58.562,12.10126,0.14444,100.7857,1.07374
58.662,12.112960000000001,0.14581,100.762,1.0737299999999999
58.762,12.12464,0.14597000000000002,100.7506,1.07372
58.862,12.136289999999999,0.14661,100.7551,1.07371
58.962,12.147860000000001,0.14743,100.78095,1.0737
59.062,12.159460000000001,0.14768,100.78663,1.07369
59.162,12.17098,0.149,100.7586,1.07368
59.262,12.18258,0.14885,100.75103,1.0736700000000001
59.362,12.19416,0.14967,100.75713,1.0736700000000001
59.462,12.20576,0.14902,100.78014,1.07366
59.562,12.21728,0.15244000000000002,100.78227,1.07365
59.662,12.22873,0.15161,100.75383000000001,1.07364
59.762,12.24012,0.15084,100.75171999999999,1.0736299999999999
59.862,12.251510000000001,0.15050999999999998,100.75121,1.07362
59.962,12.26302,0.15086,100.75459000000001,1.07361
60.062,12.27442,0.15116,100.75764000000001,1.0736
60.162,12.28576,0.15306,100.75099,1.07359
60.262,12.297139999999999,0.15496,100.752,1.07358
60.362,12.30852,0.15348,100.75738,1.0735700000000001
60.462,12.31988,0.15700999999999998,100.78803,1.07356
