##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
53.379,11.7596,0.004509849,0.43398000000000003,6.67561e-05,1.05406
53.479,11.77251,0.00545272,0.44723,0.001828054,1.05406
53.579,11.78534,0.005544328,0.45787,0.0035761029999999997,1.05406
53.679,11.7981,0.0056905309999999995,0.45832,0.00523419,1.05406
53.779,11.810989999999999,0.006130776,0.46929,0.0067454030000000005,1.05406
53.879,11.8224,0.005889541,0.48075,0.007892948,1.05406
53.979,11.83417,0.005991235,0.49441,0.008846451,1.05406
54.079,11.846039999999999,0.0057874680000000005,0.50159,0.00954795,1.05406
54.179,11.85785,0.005559400999999999,0.5118,0.009958656,1.05406
54.279,11.86961,0.006658529,0.5223,0.01008578,1.05406
54.379,11.88125,0.006781668,0.53091,0.00993256,1.05406
54.479,11.89258,0.007232697,0.5384899999999999,0.009527606,1.05406
54.579,11.90387,0.007548579000000001,0.53759,0.00888898,1.05406
54.679,11.91575,0.008082214,0.54884,0.007993804,1.05406
54.779,11.92713,0.00748809,0.56058,0.006956161999999999,1.05406
54.879,11.93806,0.008706376,0.56511,0.0058297769999999995,1.05406
54.979,11.94903,0.00777836,0.57109,0.004613838,1.05406
55.079,11.95963,0.008105384,0.58019,0.003394626,1.05406
55.179,11.97001,0.007900194000000001,0.5855600000000001,0.002196452,1.05406
55.279,11.98045,0.008196224,0.58646,0.001022079,1.05406
55.379,11.99085,0.007023786999999999,0.5978899999999999,-8.55198e-05,1.05406
55.479,12.001330000000001,0.007756888000000001,0.6141300000000001,-0.001110663,1.05406
55.579,12.01153,0.007090898000000001,0.61559,-0.001999287,1.05406
55.679,12.02164,0.007970498000000001,0.62245,-0.0027568540000000004,1.05406
55.779,12.03173,0.0073079569999999995,0.63341,-0.003381152,1.05406
55.879,12.04169,0.0082487,0.64475,-0.00386373,1.05405
55.979,12.05154,0.007480601,0.6471899999999999,-0.004209776,1.05405
56.079,12.06138,0.007475636999999999,0.6523,-0.004428789,1.05405
56.179,12.07122,0.0074415819999999995,0.66559,-0.0045265190000000005,1.05405
56.279,12.08098,0.007069296,0.6690699999999999,-0.004510384,1.05405
56.379,12.09061,0.006443014,0.6735,-0.004391642,1.05405
56.479,12.1001,0.006144953000000001,0.67974,-0.004181848,1.05405
56.579,12.1095,0.005613009,0.68653,-0.003890883,1.05405
56.679,12.118910000000001,0.005769545,0.6934100000000001,-0.0035222120000000003,1.05405
56.779,12.12818,0.006136676999999999,0.6997800000000001,-0.003089207,1.0540399999999999
56.879,12.1375,0.007000607,0.7096,-0.0025872670000000003,1.0540399999999999
56.979,12.1468,0.007631709,0.71763,-0.002023259,1.0540399999999999
57.079,12.15598,0.007578943,0.72229,-0.001408463,1.0540399999999999
57.179,12.16506,0.007375378,0.72553,-0.0007460525,1.0540399999999999
57.279,12.17403,0.007672617,0.72951,-4.3040219999999996e-05,1.0540399999999999
57.379,12.1829,0.007582915,0.73521,0.0006907939999999999,1.0540399999999999
57.479,12.19175,0.006678203000000001,0.7418899999999999,0.001453031,1.05403
57.579,12.20063,0.006323765,0.7515,0.002234475,1.05403
57.679,12.20937,0.0056390830000000005,0.7638,0.003003975,1.05403
57.779,12.21796,0.005508076,0.76747,0.003744055,1.05403
57.879,12.22664,0.006014074,0.77693,0.004456306,1.05403
57.979,12.23517,0.005613825,0.78417,0.005102672,1.05403
58.079,12.24358,0.005398985,0.78861,0.005667593,1.0540200000000002
58.179,12.25203,0.0059867309999999995,0.79543,0.006146771999999999,1.0540200000000002
58.279,12.26038,0.006056368,0.7992600000000001,0.006516625,1.0540200000000002
58.379,12.26872,0.006791768,0.80181,0.0067702759999999996,1.0540200000000002
58.479,12.27697,0.007299005999999999,0.80314,0.006899969000000001,1.0540200000000002
58.579,12.28537,0.007387378000000001,0.81115,0.006898201999999999,1.0540100000000001
58.679,12.293460000000001,0.008224258,0.8206,0.00677822,1.0540100000000001
58.779,12.3013,0.008939161,0.8272,0.006543003,1.0540100000000001
58.879,12.3096,0.008120485,0.8363799999999999,0.006183981,1.0540100000000001
58.979,12.31775,0.008990213,0.84231,0.0057301769999999995,1.054
59.079,12.32584,0.008451481,0.8453299999999999,0.005192275,1.054
59.179,12.33389,0.008236239,0.8512200000000001,0.004591359000000001,1.054
59.279,12.34185,0.008498282,0.8594299999999999,0.00394693,1.054
59.379,12.34983,0.007351312,0.8635299999999999,0.003271648,1.05399
59.479,12.3578,0.008438428000000001,0.8642,0.002587401,1.05399
59.579,12.36576,0.008316150999999999,0.87003,0.0019123929999999999,1.05399
59.679,12.373569999999999,0.008278324,0.8794799999999999,0.001276154,1.05399
59.779,12.38143,0.00883517,0.8893399999999999,0.0006808178,1.05398
59.879,12.3896,0.007919035,0.8993700000000001,0.0001237782,1.05398
59.979,12.39738,0.00832404,0.9040600000000001,-0.00033549599999999996,1.05398
60.079,12.40498,0.008116331999999999,0.90317,-0.0007058673,1.05397
60.179,12.41265,0.007430279000000001,0.91141,-0.0009973146,1.05397
60.279,12.42038,0.0072180809999999995,0.92771,-0.00120464,1.05397
60.379,12.42802,0.006688576999999999,0.92804,-0.001324853,1.05397
60.479,12.43566,0.007302074,0.93268,-0.00136409,1.05396
60.579,12.44323,0.007852889,0.9414600000000001,-0.0013314989999999999,1.05396
60.679,12.45076,0.0074117309999999995,0.9474299999999999,-0.001235712,1.05396
60.779,12.45839,0.007265786,0.95445,-0.00108665,1.05395
60.879,12.46592,0.007905123,0.96336,-0.0009009545,1.05395
60.979,12.473469999999999,0.007650909,0.9687,-0.0006896389999999999,1.05395
61.079,12.48105,0.006915073000000001,0.97134,-0.000467375,1.0539399999999999
61.179,12.4885,0.007543539,0.9775,-0.0002527124,1.0539399999999999
61.279,12.49597,0.006963838000000001,0.98245,-5.479783e-05,1.0539399999999999
61.379,12.50341,0.007005079,0.9884799999999999,0.00011380440000000001,1.05393
61.479,12.51078,0.007777871,0.99698,0.00024245630000000002,1.05393
61.579,12.51811,0.006908569,1.00455,0.00032550099999999996,1.05393
61.679,12.5254,0.007350272,1.01063,0.00035851190000000003,1.05392
61.779,12.532630000000001,0.0076243909999999995,1.01797,0.0003404018,1.05392
61.879,12.539819999999999,0.006801206,1.02633,0.0002724036,1.0539100000000001
61.979,12.54701,0.007572102,1.03121,0.0001574788,1.0539100000000001
62.079,12.55418,0.007436256,1.0363799999999999,2.320137e-06,1.0539100000000001
62.179,12.56129,0.006994578,1.0439399999999999,-0.0001837774,1.0539
62.279,12.56837,0.008251914,1.05101,-0.0003907332,1.0539
62.379,12.57549,0.008351303000000001,1.05244,-0.0006089134999999999,1.05389
62.479,12.58259,0.008232027,1.0569,-0.0008227025999999999,1.05389
62.579,12.58962,0.008971248000000001,1.06735,-0.00101685,1.05389
62.679,12.5967,0.009125612,1.07266,-0.001180058,1.05388
62.779,12.60372,0.009180812,1.07933,-0.001297578,1.05388
62.879,12.61069,0.009193894000000001,1.08713,-0.001357445,1.05387
62.979,12.61773,0.008741841,1.08912,-0.001350966,1.05387
63.079,12.6248,0.008751905,1.09186,-0.001269033,1.05386
63.179,12.631839999999999,0.00885265,1.10041,-0.001108592,1.05386
63.279,12.63878,0.008272373000000001,1.1110200000000001,-0.0008720392999999999,1.05386
63.379,12.645660000000001,0.007381703000000001,1.11152,-0.0005644128,1.05385
63.479,12.652569999999999,0.0069697940000000005,1.11004,-0.0001888795,1.05385
63.579,12.65954,0.006745686,1.11388,0.0002462139,1.0538399999999999
63.679,12.66649,0.005458435,1.11741,0.0007237255,1.0538399999999999
63.779,12.67341,0.0052183509999999995,1.11927,0.0012249189999999999,1.0538299999999998
63.879,12.68026,0.005814703,1.12079,0.001727999,1.0538299999999998
63.979,12.68703,0.0049585359999999995,1.12361,0.00221195,1.05382
64.079,12.69389,0.00501074,1.12687,0.0026675809999999996,1.05382
64.179,12.70078,0.005706212,1.1297,0.0030716859999999997,1.0538100000000001
64.279,12.70753,0.005191778,1.13209,0.0033945890000000004,1.0538100000000001
64.379,12.714269999999999,0.0057482769999999996,1.1347,0.003627905,1.0538
64.479,12.72105,0.007056318000000001,1.13489,0.0037602890000000004,1.0538
64.579,12.72783,0.007527539000000001,1.13179,0.003777557,1.05379
64.679,12.734639999999999,0.008234575,1.13385,0.0036714890000000004,1.05379
64.779,12.74138,0.008992456,1.13784,0.003444703,1.05378
64.879,12.748,0.009176798,1.13758,0.003103363,1.05378
64.979,12.75462,0.009421866,1.13773,0.0026490040000000004,1.05377
65.079,12.761239999999999,0.009671928,1.13694,0.002094505,1.05377
65.179,12.7678,0.009651374,1.13284,0.001455296,1.05376
65.279,12.774389999999999,0.00972748,1.13044,0.0007374978,1.05376
65.379,12.78099,0.009900768,1.12916,-3.8076840000000004e-05,1.05375
65.479,12.78755,0.00992848,1.1262,-0.0008465897,1.05375
65.579,12.794139999999999,0.009731279,1.12388,-0.001678389,1.05374
65.679,12.80073,0.009530259000000001,1.12198,-0.002508811,1.05374
65.779,12.80723,0.009505272,1.11848,-0.00330656,1.0537299999999998
65.879,12.81368,0.0091949,1.11361,-0.004057448,1.05372
65.979,12.82013,0.008775711,1.11144,-0.004750880999999999,1.05372
66.079,12.82663,0.008644449,1.11551,-0.005374953000000001,1.0537100000000001
66.179,12.833169999999999,0.0077470080000000005,1.1169799999999999,-0.005911390999999999,1.0537100000000001
66.279,12.83967,0.006707268000000001,1.11375,-0.006343145,1.0537
66.379,12.84605,0.007363066999999999,1.11228,-0.006658688,1.05369
66.479,12.85243,0.007451811,1.11209,-0.006858921,1.05369
66.579,12.85891,0.006254525,1.11208,-0.006943372,1.05368
66.679,12.86539,0.006330245,1.1130200000000001,-0.006905924,1.05368
66.779,12.87185,0.006878776999999999,1.1136700000000002,-0.006747960999999999,1.05367
66.879,12.87829,0.006687126999999999,1.11312,-0.006475785,1.05366
66.979,12.884689999999999,0.006402519000000001,1.11247,-0.006098095,1.05366
67.079,12.89109,0.006549691999999999,1.11218,-0.005619201999999999,1.05365
67.179,12.89755,0.006966681999999999,1.11218,-0.005045672,1.05365
67.279,12.903960000000001,0.006398165,1.11225,-0.0043952620000000005,1.05364
67.379,12.91033,0.005700757,1.11222,-0.0036816540000000003,1.0536299999999998
67.479,12.91668,0.006355423000000001,1.11235,-0.0029158179999999997,1.0536299999999998
67.579,12.92297,0.006359008,1.114,-0.002113629,1.05362
67.679,12.92925,0.005611439,1.1164,-0.00128459,1.05361
67.779,12.93557,0.006294318,1.11706,-0.0004324938,1.05361
67.879,12.9419,0.007367324000000001,1.11769,0.00042599129999999996,1.0536
67.979,12.9482,0.00753937,1.1192799999999998,0.001273929,1.05359
68.079,12.95448,0.0071566419999999995,1.1193899999999999,0.002101477,1.05359
68.179,12.96071,0.007054678000000001,1.1206200000000002,0.002895115,1.05358
68.279,12.96685,0.0076764730000000005,1.12573,0.003643987,1.0535700000000001
68.379,12.973,0.007852676,1.1296,0.004351557,1.0535700000000001
68.479,12.97917,0.007231989,1.13038,0.005014828,1.05356
68.579,12.98532,0.006535403,1.13085,0.0056232090000000005,1.05355
68.679,12.991489999999999,0.006063524,1.13235,0.0061763930000000005,1.05354
68.779,12.997689999999999,0.005855582,1.1347399999999999,0.00667396,1.05354
68.879,13.00385,0.005787095999999999,1.13638,0.007107993000000001,1.0535299999999999
68.979,13.01,0.005810002,1.1376899999999999,0.007479085,1.05352
69.079,13.016210000000001,0.006009702,1.14014,0.007792677,1.05352
69.179,13.02243,0.0067119269999999995,1.14331,0.008046612,1.05351
69.279,13.02859,0.007587264,1.14645,0.008240776,1.0535
69.379,13.03473,0.007598714,1.14923,0.008380331999999999,1.05349
69.479,13.04085,0.007660447,1.15186,0.008470341,1.05349
69.579,13.04696,0.008740116,1.15483,0.008515662,1.05348
69.679,13.05309,0.009416223,1.15852,0.008521239,1.0534700000000001
69.779,13.05921,0.009338751,1.16204,0.008492702,1.05346
69.879,13.06526,0.009428752,1.16382,0.008436139,1.05346
69.979,13.0713,0.009537482,1.16593,0.008356381,1.05345
70.079,13.07735,0.009343451,1.16998,0.008258228000000001,1.05344
70.179,13.08336,0.009049418,1.17384,0.008147313,1.0534299999999999
70.279,13.08933,0.00897801,1.17721,0.008027319,1.0534299999999999
70.379,13.09532,0.009312876999999999,1.1813799999999999,0.007900332,1.05342
70.479,13.10132,0.009212763,1.18582,0.007769346,1.05341
70.579,13.10726,0.008316397,1.18892,0.00763694,1.0534
70.679,13.11316,0.00795769,1.18856,0.007504022,1.05339
70.779,13.11904,0.008214975,1.18754,0.007369501,1.05339
70.879,13.124979999999999,0.008014005,1.1917,0.007230805,1.05338
70.979,13.13093,0.00749324,1.1971399999999999,0.007086301,1.0533700000000001
71.079,13.136870000000002,0.007164335,1.19899,0.006934012,1.05336
71.179,13.1428,0.007187476,1.2000600000000001,0.0067700569999999995,1.05335
71.279,13.14872,0.007350028000000001,1.20192,0.0065899619999999996,1.05335
71.379,13.154639999999999,0.007183658000000001,1.20387,0.006388955,1.05334
71.479,13.16055,0.006891497,1.20712,0.00616252,1.0533299999999999
71.579,13.16646,0.006936645,1.21271,0.0059062590000000005,1.05332
71.679,13.172379999999999,0.007578049,1.21809,0.005615803000000001,1.05331
71.779,13.1783,0.008491107,1.22221,0.005288238000000001,1.0533
71.879,13.18421,0.008791769,1.22658,0.004922489,1.0533
71.979,13.19012,0.009002017,1.2307299999999999,0.004517172,1.05329
72.079,13.196029999999999,0.009963715,1.2335,0.00407145,1.05328
72.179,13.201939999999999,0.01063548,1.23581,0.0035875,1.0532700000000002
72.279,13.20783,0.01054204,1.23841,0.003069645,1.05326
72.379,13.21366,0.01070901,1.2410299999999999,0.0025241879999999997,1.05325
72.479,13.21946,0.01106986,1.24413,0.001953875,1.05324
72.579,13.22528,0.01089935,1.24835,0.0013592539999999998,1.0532299999999999
72.679,13.231129999999999,0.01061131,1.25241,0.0007434057000000001,1.05322
72.779,13.237,0.01052213,1.25535,0.0001133242,1.05322
72.879,13.242820000000002,0.009904036,1.25839,-0.000517324,1.05321
72.979,13.2486,0.009059074,1.26185,-0.001142065,1.0532
73.079,13.25441,0.009258328,1.26488,-0.001761444,1.05319
73.179,13.2602,0.009645186,1.2678399999999999,-0.00236403,1.05318
73.279,13.26591,0.008932838,1.27141,-0.0029358640000000003,1.0531700000000002
73.379,13.2716,0.00823757,1.27541,-0.003476264,1.05316
73.479,13.277320000000001,0.008425323,1.27983,-0.003982731,1.05315
73.579,13.28301,0.00894532,1.28536,-0.004444421,1.05314
73.679,13.28868,0.009163954,1.29215,-0.004855242,1.05313
73.779,13.29437,0.008656339,1.2995700000000001,-0.005213845,1.05312
73.879,13.3001,0.008231311,1.30555,-0.005515115,1.05311
73.979,13.30584,0.008804736,1.3081399999999999,-0.005752770999999999,1.0531
74.079,13.31156,0.009412781,1.30829,-0.005923485,1.0530899999999999
74.179,13.31724,0.009296961999999999,1.3077,-0.006026025,1.0530899999999999
74.279,13.3229,0.008885648000000001,1.3081399999999999,-0.006061689,1.05308
74.379,13.328560000000001,0.008653036,1.31046,-0.006031565,1.0530700000000002
74.479,13.33424,0.008893903,1.31449,-0.0059366290000000006,1.05306
74.579,13.339920000000001,0.009004604,1.31926,-0.0057809509999999995,1.05305
74.679,13.34555,0.008306555,1.3237299999999999,-0.0055693669999999995,1.05304
74.779,13.35121,0.007748759,1.32836,-0.005303143000000001,1.05303
74.879,13.35694,0.007942446,1.3339299999999998,-0.004985384,1.05302
74.979,13.362670000000001,0.007891111999999999,1.34096,-0.004625065,1.05301
75.079,13.36837,0.0073637519999999995,1.34818,-0.004229425,1.053
75.179,13.374070000000001,0.007121181,1.35271,-0.003803356,1.0529899999999999
75.279,13.37977,0.007232953,1.35552,-0.0033555020000000002,1.05298
75.379,13.385420000000002,0.007387828000000001,1.3589799999999999,-0.0028957320000000003,1.0529700000000002
75.479,13.39104,0.007465806,1.36185,-0.002429492,1.0529600000000001
75.579,13.39665,0.007457656,1.36284,-0.001961914,1.05295
75.679,13.40226,0.0074827240000000005,1.363,-0.0015003070000000002,1.05294
75.779,13.40784,0.00765995,1.36505,-0.001051268,1.05292
75.879,13.41341,0.008056654,1.3728799999999999,-0.0006199652,1.05291
75.979,13.41898,0.008346904,1.38221,-0.00020992009999999998,1.0529
76.079,13.424579999999999,0.008042908,1.38445,0.0001759598,1.0528899999999999
76.179,13.43015,0.007561371999999999,1.3833,0.0005309355,1.05288
76.279,13.43565,0.007486194,1.3854799999999998,0.0008487135,1.05287
76.379,13.44113,0.007584218,1.38906,0.0011307,1.0528600000000001
76.479,13.446620000000001,0.00758757,1.39174,0.0013784479999999998,1.05285
76.579,13.452129999999999,0.007567752,1.39487,0.001589961,1.05284
76.679,13.457629999999998,0.007713614000000001,1.39992,0.001763871,1.05283
76.779,13.4631,0.008270271,1.40771,0.001900328,1.05282
76.879,13.46856,0.008783065999999999,1.41675,0.002000239,1.05281
76.979,13.474039999999999,0.008381628,1.42381,0.002065026,1.0528
77.079,13.47955,0.007797035999999999,1.4275,0.00209583,1.05279
77.179,13.48504,0.008264086,1.42791,0.002093857,1.05277
77.279,13.49053,0.00917427,1.42771,0.002061435,1.0527600000000001
77.379,13.496,0.009625381,1.4297799999999998,0.002001321,1.05275
77.479,13.501470000000001,0.009609308,1.4353799999999999,0.001916475,1.05274
77.579,13.506929999999999,0.009380877,1.44367,0.001810159,1.05273
77.679,13.51239,0.009361066,1.45069,0.001686104,1.05272
77.779,13.51784,0.009643311,1.45551,0.001547792,1.05271
77.879,13.523320000000002,0.009914476,1.46088,0.0013984429999999999,1.0527
77.979,13.52881,0.00985623,1.46564,0.001242522,1.0526799999999998
78.079,13.53426,0.009244693,1.46641,0.001085289,1.05267
78.179,13.53965,0.008487752,1.4667700000000001,0.0009306865,1.05266
78.279,13.545,0.00812354,1.4721899999999999,0.0007817742,1.05265
78.379,13.55035,0.007877597,1.48138,0.0006403694,1.05264
78.479,13.555729999999999,0.007425281999999999,1.49139,0.0005082204,1.05263
78.579,13.561129999999999,0.007092373000000001,1.50073,0.0003880839,1.0526200000000001
78.679,13.566529999999998,0.0071548969999999995,1.50854,0.0002826073,1.0526
78.779,13.57191,0.007487149,1.51468,0.00019373490000000002,1.05259
78.879,13.57725,0.007834459,1.51911,0.0001227322,1.0525799999999998
78.979,13.582579999999998,0.007850253,1.5218399999999999,7.001413e-05,1.05257
79.079,13.58792,0.007667688000000001,1.52499,3.6129629999999996e-05,1.05256
79.179,13.593279999999998,0.007878561,1.53247,2.18054e-05,1.05254
79.279,13.598629999999998,0.008362437,1.54201,2.7301630000000002e-05,1.05253
79.379,13.60396,0.008547576,1.54752,5.250837e-05,1.0525200000000001
79.479,13.60926,0.008716376999999999,1.55011,9.717306999999999e-05,1.05251
79.579,13.61457,0.009399313000000001,1.5540200000000002,0.0001609563,1.0525
79.679,13.61989,0.009870961,1.55915,0.00024341669999999998,1.0524799999999999
79.779,13.62522,0.009325269,1.5640399999999999,0.00034396480000000004,1.05247
79.879,13.630560000000001,0.008628611999999999,1.5684200000000001,0.0004615441,1.05246
79.979,13.63589,0.008670219,1.5723799999999999,0.000594922,1.05245
80.079,13.641210000000001,0.009103889,1.5761100000000001,0.0007427129,1.05243
80.179,13.646529999999998,0.009436541,1.58028,0.0009032808000000001,1.0524200000000001
80.279,13.65184,0.009342428,1.58646,0.00107453,1.05241
80.379,13.657129999999999,0.008797243,1.59446,0.00125434,1.0524
80.479,13.6624,0.008191658000000001,1.6013899999999999,0.001440632,1.0523799999999999
80.579,13.667679999999999,0.007781216999999999,1.60653,0.0016312079999999999,1.05237
80.679,13.672970000000001,0.007627344,1.61172,0.001823676,1.05236
80.779,13.67825,0.007717346,1.61645,0.002014754,1.05235
80.879,13.683489999999999,0.007960228,1.61834,0.002200541,1.05233
80.979,13.68873,0.007987278,1.61868,0.002378724,1.0523200000000001
81.079,13.69399,0.007366219,1.62081,0.002547814,1.05231
81.179,13.69927,0.0066327059999999995,1.62544,0.0027044820000000002,1.05229
81.279,13.704529999999998,0.006640775,1.63178,0.0028447529999999998,1.0522799999999999
81.379,13.709760000000001,0.007209976,1.63832,0.002966395,1.05227
81.479,13.71499,0.007813483000000001,1.6435,0.003067795,1.05226
81.579,13.72021,0.008123374000000001,1.6467,0.003147172,1.05224
81.679,13.725420000000002,0.008052626,1.64848,0.003202871,1.05223
81.779,13.73061,0.008165671999999999,1.65245,0.003233847,1.0522200000000002
81.879,13.73579,0.008842668,1.6605400000000001,0.003239368,1.0522
81.979,13.74095,0.009537087,1.6680700000000002,0.0032192009999999997,1.05219
82.079,13.7461,0.009765280999999999,1.6720700000000002,0.0031732809999999996,1.05218
82.179,13.75125,0.009571452,1.6763,0.0031017279999999998,1.05216
82.279,13.7564,0.00922938,1.68292,0.003005077,1.05215
82.379,13.76155,0.009312426,1.68892,0.0028846440000000004,1.0521399999999999
82.479,13.766670000000001,0.009908427,1.6926700000000001,0.002741758,1.0521200000000002
82.579,13.7718,0.01023303,1.69582,0.00257763,1.05211
82.679,13.77692,0.009911003,1.69882,0.002394124,1.0521
82.779,13.782029999999999,0.009296976,1.6999,0.002194061,1.05208
82.879,13.78711,0.008781463,1.69996,0.001979667,1.05207
82.979,13.79219,0.008714188000000001,1.7034599999999998,0.001752324,1.05205
83.079,13.797270000000001,0.009090965999999999,1.71043,0.001514546,1.0520399999999999
83.179,13.80233,0.009489261,1.71538,0.001270212,1.05203
83.279,13.80737,0.009576361,1.71712,0.001021563,1.0520100000000001
83.379,13.812439999999999,0.009167376,1.71948,0.0007690281,1.052
83.479,13.81754,0.008608616999999999,1.72348,0.0005153514,1.05199
83.579,13.82262,0.008751059,1.7270299999999998,0.0002657144,1.05197
83.679,13.827670000000001,0.009449159,1.7304,2.319633e-05,1.05196
83.779,13.832720000000002,0.009627743000000001,1.7361400000000002,-0.0002111939,1.0519399999999999
83.879,13.83777,0.009135559,1.74358,-0.00043538949999999996,1.05193
83.979,13.842820000000001,0.008667583000000001,1.7493,-0.0006463379,1.0519100000000001
84.079,13.84784,0.008480173,1.7529599999999999,-0.0008418421,1.0519
84.179,13.85285,0.008430815999999999,1.7568700000000002,-0.0010204839999999999,1.05189
84.279,13.85785,0.008436438000000001,1.76142,-0.001181103,1.05187
84.379,13.862870000000001,0.008472314,1.76535,-0.001322714,1.05186
84.479,13.86788,0.008478481,1.76785,-0.0014440179999999998,1.0518399999999999
84.579,13.872860000000001,0.008379226,1.76859,-0.001543521,1.0518299999999998
84.679,13.87781,0.008346459,1.7683799999999998,-0.001620822,1.0518100000000001
84.779,13.882779999999999,0.00872434,1.76888,-0.0016763879999999998,1.0518
84.879,13.887770000000002,0.009300826,1.77082,-0.0017100239999999999,1.05179
84.979,13.8928,0.009416089,1.7740099999999999,-0.0017210220000000002,1.05177
85.079,13.897820000000001,0.009007147,1.77748,-0.0017099189999999998,1.05176
85.179,13.90274,0.008532592,1.77971,-0.0016783020000000002,1.05174
85.279,13.9076,0.008351743,1.7809099999999998,-0.0016269720000000002,1.0517299999999998
85.379,13.9125,0.008704247,1.78272,-0.00155607,1.0517100000000001
85.479,13.91745,0.009382816,1.78541,-0.001466659,1.0517
85.579,13.922410000000001,0.009762930999999999,1.78788,-0.001360716,1.05168
85.679,13.92734,0.009632033,1.78994,-0.001240133,1.05167
85.779,13.93227,0.009222138000000001,1.7923900000000001,-0.001106677,1.05165
85.879,13.93721,0.008763348,1.7953599999999998,-0.0009621836999999999,1.05164
85.979,13.94215,0.008455177,1.7982200000000002,-0.0008085927,1.05162
86.079,13.94709,0.008314245999999999,1.80098,-0.0006482311,1.05161
86.179,13.952029999999999,0.008147929,1.8044200000000001,-0.00048387580000000004,1.05159
86.279,13.95694,0.00797948,1.80804,-0.0003180514,1.05158
86.379,13.961839999999999,0.008110983,1.80977,-0.0001529284,1.05156
86.479,13.96674,0.008445211999999999,1.80928,9.454541000000001e-06,1.05155
86.579,13.971620000000001,0.008317846,1.80876,0.00016720740000000003,1.0515299999999999
86.679,13.9765,0.0076252709999999994,1.80981,0.0003182956,1.05151
86.779,13.98135,0.007195706999999999,1.8127900000000001,0.0004604503,1.0515
86.879,13.98618,0.007438491,1.8173599999999999,0.0005921116000000001,1.05148
86.979,13.99104,0.007869741999999999,1.82223,0.00071302,1.0514700000000001
87.079,13.99596,0.008117657,1.8260900000000002,0.0008221505000000001,1.05145
87.179,14.00087,0.00825084,1.82797,0.0009165439,1.05144
87.279,14.00571,0.008381308,1.82771,0.0009938374000000002,1.05142
87.379,14.010520000000001,0.008588517,1.8271400000000002,0.001053681,1.05141
87.479,14.015320000000001,0.008869917,1.8277700000000001,0.0010958089999999999,1.05139
