##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
56.664,12.11837,-0.006741559,0.9050799999999999,-0.001797403,1.05405
56.764,12.12766,-0.00840658,0.92005,-0.0018296439999999998,1.0540399999999999
56.864,12.13687,-0.0078194,0.9292100000000001,-0.001798752,1.0540399999999999
56.964,12.14596,-0.008413033,0.93619,-0.0017029570000000002,1.0540399999999999
57.064,12.15511,-0.007457536,0.94329,-0.001540312,1.0540399999999999
57.164,12.16413,-0.00672031,0.9492,-0.00131998,1.0540399999999999
57.264,12.17296,-0.006752531,0.95745,-0.001052997,1.0540399999999999
57.364,12.18174,-0.00640015,0.96454,-0.0007482261999999999,1.0540399999999999
57.464,12.19048,-0.0077193819999999995,0.9702200000000001,-0.0004183636,1.05403
57.564,12.19921,-0.008110426,0.98372,-7.752635e-05,1.05403
57.664,12.207880000000001,-0.008190713,0.9846799999999999,0.00025595779999999996,1.05403
57.764,12.21658,-0.008433443,0.99449,0.0005691916,1.05403
57.864,12.22516,-0.008183208,1.00785,0.0008416853,1.05403
57.964,12.23349,-0.008312511,1.01684,0.001057045,1.05403
58.064,12.2416,-0.008001574000000001,1.02462,0.00120923,1.0540200000000002
58.164,12.24974,-0.006777031,1.03434,0.00129519,1.0540200000000002
58.264,12.25811,-0.00714206,1.04409,0.001307571,1.0540200000000002
58.364,12.26652,-0.006198146,1.05236,0.001238983,1.0540200000000002
58.464,12.27491,-0.006566298000000001,1.05949,0.0010890560000000001,1.0540200000000002
58.564,12.28324,-0.0068895630000000005,1.0698,0.0008634282,1.0540100000000001
58.664,12.29149,-0.006511153,1.0813,0.0005694919000000001,1.0540100000000001
58.764,12.29968,-0.007140222,1.08746,0.000217607,1.0540100000000001
58.864,12.30777,-0.006958433000000001,1.09073,-0.0001793238,1.0540100000000001
58.964,12.31596,-0.0068802130000000005,1.09742,-0.000619375,1.054
59.064,12.32444,-0.006917815999999999,1.1039700000000001,-0.001100584,1.054
59.164,12.3329,-0.006889386999999999,1.1111,-0.00159098,1.054
59.264,12.34105,-0.006913298000000001,1.11676,-0.002058368,1.054
59.364,12.349039999999999,-0.007017899,1.1196700000000002,-0.00249756,1.05399
59.464,12.35705,-0.007124101999999999,1.13323,-0.0029058559999999996,1.05399
59.564,12.36503,-0.007007353000000001,1.1414,-0.0032704120000000003,1.05399
59.664,12.37297,-0.006829655,1.15373,-0.003581591,1.05399
59.764,12.38092,-0.006794371,1.16888,-0.0038337909999999996,1.05398
59.864,12.388860000000001,-0.006793856,1.1718,-0.004021415,1.05398
59.964,12.39665,-0.006707215,1.17864,-0.004138941,1.05398
60.064,12.40432,-0.007227636999999999,1.1860899999999999,-0.00418855,1.05397
60.164,12.41192,-0.007546245,1.19411,-0.004174418,1.05397
60.264,12.41954,-0.007481771999999999,1.2042700000000002,-0.004099762,1.05397
60.364,12.42725,-0.0083177,1.21234,-0.003968972,1.05397
60.464,12.43486,-0.008283791,1.21821,-0.003793975,1.05396
60.564,12.44241,-0.008511161,1.22546,-0.003584124,1.05396
60.664,12.44995,-0.009075335,1.23527,-0.003349853,1.05396
60.764,12.457410000000001,-0.008271915,1.24423,-0.003103494,1.05395
60.864,12.46487,-0.008827568000000001,1.24956,-0.0028518840000000003,1.05395
60.964,12.47228,-0.008697975,1.25694,-0.00260482,1.05395
61.064,12.47965,-0.007554868,1.2665600000000001,-0.002367635,1.0539399999999999
61.164,12.487160000000001,-0.008323056,1.27131,-0.002139868,1.0539399999999999
61.264,12.49473,-0.007246231,1.27785,-0.001927812,1.0539399999999999
61.364,12.502189999999999,-0.006632071,1.28586,-0.001737697,1.05393
61.464,12.5095,-0.007801613000000001,1.29244,-0.001570314,1.05393
61.564,12.51679,-0.007363284,1.29825,-0.0014210479999999998,1.05393
61.664,12.52416,-0.0075122259999999995,1.30445,-0.00128685,1.05392
61.764,12.53151,-0.008089965,1.3138299999999998,-0.001166818,1.05392
61.864,12.53876,-0.007809391,1.3256299999999999,-0.001058863,1.0539100000000001
61.964,12.546,-0.007347553000000001,1.33342,-0.0009573864,1.0539100000000001
62.064,12.55326,-0.007594793000000001,1.3381100000000001,-0.0008573955,1.0539100000000001
62.164,12.56056,-0.0076775490000000005,1.34559,-0.0007541819999999999,1.0539
62.264,12.56785,-0.006900602,1.35869,-0.0006439083,1.0539
62.364,12.57506,-0.007694772,1.36916,-0.0005247611,1.0539
62.464,12.58216,-0.007871444,1.37576,-0.0003954466,1.05389
62.564,12.58922,-0.007010385,1.38057,-0.0002549196,1.05389
62.664,12.59631,-0.00804324,1.38485,-0.00010293969999999999,1.05388
62.764,12.603439999999999,-0.008424711999999999,1.38831,5.809794e-05,1.05388
62.864,12.61054,-0.008140955,1.39351,0.00022244240000000002,1.05387
62.964,12.61754,-0.008701784,1.40279,0.00038382449999999996,1.05387
63.064,12.62455,-0.008500731999999999,1.41278,0.0005392165,1.05387
63.164,12.63157,-0.008477481,1.422,0.0006830725999999999,1.05386
63.264,12.63855,-0.009185443,1.42992,0.0008090031,1.05386
63.364,12.64545,-0.00893572,1.43618,0.0009119147,1.05385
63.464,12.652339999999999,-0.008882359,1.44384,0.0009885300999999999,1.05385
63.564,12.65923,-0.00909663,1.45085,0.001035778,1.0538399999999999
63.664,12.66605,-0.008122265,1.45202,0.001050714,1.0538399999999999
63.764,12.672889999999999,-0.007447784,1.45634,0.0010323860000000002,1.0538299999999998
63.864,12.67983,-0.007308248000000001,1.46543,0.0009792117999999999,1.0538299999999998
63.964,12.68685,-0.006740531,1.47286,0.0008911933,1.05382
64.064,12.69367,-0.0064797330000000005,1.47759,0.0007756739,1.05382
64.164,12.70036,-0.0066060730000000005,1.48014,0.0006358618,1.0538100000000001
64.264,12.707139999999999,-0.006685454,1.4812,0.0004734592,1.0538100000000001
64.364,12.71394,-0.006654725,1.48133,0.00029515650000000004,1.0538
64.464,12.72073,-0.007083153000000001,1.4837,0.0001080235,1.0538
64.564,12.7275,-0.008003328,1.48943,-8.035551e-05,1.05379
64.664,12.734210000000001,-0.007922051,1.49326,-0.0002612107,1.05379
64.764,12.74085,-0.007549910999999999,1.4958,-0.0004282168,1.05378
64.864,12.7475,-0.007827298,1.49886,-0.0005769371,1.05378
64.964,12.75427,-0.007875014,1.5003799999999998,-0.0007036556,1.05377
65.064,12.76101,-0.0075736530000000005,1.50247,-0.0008018350999999999,1.05377
65.164,12.76759,-0.007335439,1.50654,-0.0008670704,1.05376
65.264,12.7741,-0.00752738,1.50912,-0.000901338,1.05376
65.364,12.780660000000001,-0.007643268000000001,1.51073,-0.0009055576,1.05375
65.464,12.7873,-0.007421171,1.51315,-0.0008807501,1.05375
65.564,12.79391,-0.007837941,1.51594,-0.0008301146000000001,1.05374
65.664,12.80043,-0.008212569,1.51778,-0.0007584083999999999,1.05374
65.764,12.8069,-0.007978505,1.5171700000000001,-0.0006710115,1.0537299999999998
65.864,12.81334,-0.00888957,1.5131700000000001,-0.0005730469,1.05372
65.964,12.81985,-0.009734643000000001,1.50855,-0.00046935699999999994,1.05372
66.064,12.82646,-0.008724576,1.50684,-0.0003659496,1.0537100000000001
66.164,12.833,-0.008688997,1.5069299999999999,-0.0002725426,1.0537100000000001
66.264,12.83944,-0.009313942,1.50831,-0.00019642040000000002,1.0537
66.364,12.84587,-0.008323391999999999,1.5106700000000002,-0.0001428822,1.0537
66.464,12.85238,-0.00761903,1.51054,-0.00011887989999999999,1.05369
66.564,12.858889999999999,-0.0077797230000000005,1.5083,-0.0001301043,1.05368
66.664,12.865260000000001,-0.007474128000000001,1.5079200000000001,-0.0001807643,1.05368
66.764,12.87163,-0.007172445,1.50837,-0.0002758895,1.05367
66.864,12.87807,-0.007224058,1.50831,-0.00041825230000000003,1.05367
66.964,12.88445,-0.007187565999999999,1.50793,-0.0006074531,1.05366
67.064,12.89082,-0.007302136,1.50742,-0.0008445230999999999,1.05365
67.164,12.8972,-0.007642507,1.50806,-0.001128915,1.05365
67.264,12.90354,-0.0075057,1.51263,-0.0014556629999999998,1.05364
67.364,12.90982,-0.007360393000000001,1.51725,-0.001818277,1.0536299999999998
67.464,12.916039999999999,-0.007845901,1.5172299999999999,-0.002212061,1.0536299999999998
67.564,12.92232,-0.007916639,1.5176,-0.00263895,1.05362
67.664,12.92864,-0.0075665540000000005,1.52039,-0.003091141,1.05361
67.764,12.93487,-0.007788538,1.5233700000000001,-0.003551917,1.05361
67.864,12.94101,-0.007793242,1.52693,-0.0040150590000000005,1.0536
67.964,12.94716,-0.007220235,1.53111,-0.004479074,1.05359
68.064,12.953389999999999,-0.007279138,1.53399,-0.004943443,1.05359
68.164,12.95963,-0.007554121,1.5352299999999999,-0.005395846,1.05358
68.264,12.96578,-0.007143310999999999,1.53567,-0.005821591,1.0535700000000001
68.364,12.97195,-0.007136718,1.53623,-0.0062221640000000005,1.0535700000000001
68.464,12.97816,-0.007717394,1.53721,-0.006593815,1.05356
68.564,12.98429,-0.007780316,1.5384,-0.006924805,1.05355
68.664,12.99043,-0.007530255,1.54103,-0.007214273,1.05355
68.764,12.99665,-0.007592427,1.5453299999999999,-0.007462201,1.05354
68.864,13.00286,-0.008228834,1.54827,-0.0076605959999999996,1.0535299999999999
68.964,13.00902,-0.008873999,1.5497100000000001,-0.007805513,1.05352
69.064,13.01516,-0.008724861,1.55198,-0.007896847,1.05352
69.164,13.0213,-0.008559674,1.55694,-0.007933819,1.05351
69.264,13.02745,-0.008821849,1.56354,-0.007915415,1.0535
69.364,13.033619999999999,-0.008894654,1.56741,-0.007840928,1.0535
69.464,13.03978,-0.00889253,1.5714,-0.007712991999999999,1.05349
69.564,13.04585,-0.009127589,1.57902,-0.007535142,1.05348
69.664,13.05193,-0.009156528,1.5837,-0.00730813,1.0534700000000001
69.764,13.05805,-0.008913516,1.58386,-0.007034476,1.0534700000000001
69.864,13.06418,-0.008885401,1.58517,-0.006719195,1.05346
69.964,13.070310000000001,-0.009335743,1.59022,-0.006366753,1.05345
70.064,13.07643,-0.0100166,1.59789,-0.0059835059999999995,1.05344
70.164,13.082469999999999,-0.009832314,1.6022299999999998,-0.005580491,1.0534299999999999
70.264,13.08845,-0.009222227,1.6033,-0.005162005999999999,1.0534299999999999
70.364,13.09448,-0.009632392,1.60618,-0.0047273670000000005,1.05342
70.464,13.10051,-0.009921999,1.61127,-0.004284742,1.05341
70.564,13.1065,-0.009171754,1.6168,-0.003843553,1.0534
70.664,13.11246,-0.008811929,1.6203100000000001,-0.0034091090000000004,1.0534
70.764,13.1184,-0.00915972,1.62212,-0.0029864270000000003,1.05339
70.864,13.12432,-0.009398856,1.62465,-0.002580466,1.05338
70.964,13.13026,-0.009266414,1.62815,-0.0021946820000000003,1.0533700000000001
71.064,13.136239999999999,-0.008927256,1.63181,-0.0018337170000000001,1.05336
71.164,13.14219,-0.009007105999999999,1.63439,-0.0015061389999999999,1.05336
71.264,13.1481,-0.009541295,1.63592,-0.0012176819999999999,1.05335
71.364,13.153979999999999,-0.009947011,1.63802,-0.0009707334,1.05334
71.464,13.15986,-0.009803983,1.6437099999999998,-0.0007675077000000001,1.0533299999999999
71.564,13.16575,-0.009218705,1.6539400000000002,-0.0006102723,1.05332
71.664,13.17167,-0.009504904,1.6622599999999998,-0.0005014661,1.05331
71.764,13.177610000000001,-0.01039226,1.66602,-0.0004428829,1.0533
71.864,13.1835,-0.009769381,1.6685599999999998,-0.00043530019999999997,1.0533
71.964,13.18936,-0.008760951,1.67114,-0.0004777629,1.05329
72.064,13.195229999999999,-0.009298099,1.67405,-0.000568693,1.05328
72.164,13.201139999999999,-0.009755177,1.67871,-0.0007074493,1.0532700000000002
72.264,13.20706,-0.009189316999999999,1.68462,-0.0008904865,1.05326
72.364,13.212879999999998,-0.008876033,1.68823,-0.0011097939999999999,1.05325
72.464,13.21865,-0.008984425,1.69042,-0.001361901,1.05324
72.564,13.22445,-0.008913088000000001,1.6945,-0.001645266,1.05324
72.664,13.230229999999999,-0.008745574,1.6996,-0.0019505229999999998,1.0532299999999999
72.764,13.23591,-0.008645871,1.70419,-0.002267732,1.05322
72.864,13.241520000000001,-0.008433806,1.70845,-0.00259167,1.05321
72.964,13.247129999999999,-0.007991541999999999,1.7132599999999998,-0.0029200520000000002,1.0532
73.064,13.25285,-0.007374846,1.71975,-0.003252723,1.05319
73.164,13.25866,-0.0071086940000000005,1.7259,-0.003581049,1.05318
73.264,13.264429999999999,-0.00775079,1.72848,-0.003891844,1.0531700000000002
73.364,13.270179999999998,-0.00837984,1.7294,-0.004179204000000001,1.05316
73.464,13.27594,-0.008309429,1.7317200000000001,-0.004438993,1.05315
73.564,13.28171,-0.008532459000000001,1.73718,-0.004665589,1.05314
73.664,13.287479999999999,-0.009322636,1.74508,-0.00485374,1.05313
73.764,13.29323,-0.009893055,1.75223,-0.0049990090000000004,1.05313
73.864,13.298979999999998,-0.01008727,1.75672,-0.005098291,1.05312
73.964,13.30478,-0.01013886,1.7588599999999999,-0.005149443,1.05311
74.064,13.31055,-0.01023665,1.7648099999999998,-0.005151296,1.0531
74.164,13.31625,-0.0104363,1.7754400000000001,-0.0051029940000000005,1.0530899999999999
74.264,13.322020000000002,-0.01056076,1.7784400000000002,-0.005003781,1.05308
74.364,13.3279,-0.01053801,1.7740599999999997,-0.004853278,1.0530700000000002
74.464,13.333829999999999,-0.01042977,1.7755299999999998,-0.004652529,1.05306
74.564,13.33968,-0.01028702,1.78478,-0.004410702,1.05305
74.664,13.345360000000001,-0.01012746,1.79715,-0.004137642,1.05304
74.764,13.350979999999998,-0.009893649000000001,1.80482,-0.003833767,1.05303
74.864,13.356639999999999,-0.009706695999999999,1.80582,-0.003500655,1.05302
74.964,13.36229,-0.009955284,1.80807,-0.0031446359999999997,1.05301
75.064,13.36793,-0.01030628,1.81272,-0.00277254,1.053
75.164,13.373520000000001,-0.009957223000000001,1.81503,-0.002390923,1.0529899999999999
75.264,13.3791,-0.009530258,1.81643,-0.002003711,1.05298
75.364,13.3847,-0.00994037,1.8203099999999999,-0.001614089,1.0529700000000002
75.464,13.390310000000001,-0.0104762,1.8255299999999999,-0.001227387,1.0529600000000001
75.564,13.395929999999998,-0.01048794,1.83093,-0.0008489377,1.05295
75.664,13.401570000000001,-0.0103824,1.8378299999999999,-0.0004829035,1.05294
75.764,13.4072,-0.01039922,1.8455,-0.0001346864,1.05293
75.864,13.41278,-0.01041338,1.8506900000000002,0.0001889644,1.05292
75.964,13.41831,-0.01041543,1.85432,0.0004855881,1.05291
76.064,13.42385,-0.01047013,1.8596599999999999,0.0007554005,1.0528899999999999
76.164,13.4294,-0.01052066,1.8661599999999998,0.0009967980000000001,1.05288
76.264,13.434970000000002,-0.01044396,1.87215,0.001207563,1.05287
76.364,13.440529999999999,-0.01005738,1.87723,0.001385926,1.0528600000000001
76.464,13.446079999999998,-0.009504611999999999,1.8818700000000002,0.0015308329999999999,1.05285
76.564,13.45161,-0.009562718000000001,1.8875099999999998,0.001642454,1.05284
76.664,13.457120000000002,-0.01000378,1.89483,0.0017213570000000002,1.05283
76.764,13.46265,-0.009485068000000001,1.9032799999999999,0.001768439,1.05282
76.864,13.46815,-0.008518663000000001,1.9106900000000002,0.0017851170000000001,1.05281
76.964,13.4736,-0.008690001999999999,1.91455,0.0017731679999999999,1.0528
77.064,13.479029999999998,-0.009522951,1.9181099999999998,0.0017344020000000001,1.05279
77.164,13.48449,-0.009870886,1.92504,0.001670858,1.0527799999999998
77.264,13.48995,-0.00957169,1.93023,0.001585536,1.05277
77.364,13.495370000000001,-0.008966288000000001,1.9303599999999999,0.001481337,1.05275
77.464,13.5008,-0.009006192,1.93288,0.0013602389999999998,1.05274
77.564,13.506260000000001,-0.00985705,1.94147,0.001225122,1.05273
77.664,13.51169,-0.01022224,1.9505599999999998,0.0010805930000000001,1.05272
77.764,13.517079999999998,-0.009755865,1.9574,0.0009298336,1.05271
77.864,13.522479999999998,-0.009278338,1.96323,0.0007743846,1.0527
77.964,13.52788,-0.009246341,1.96912,0.0006171232,1.05269
78.064,13.53326,-0.009713546,1.9756599999999997,0.0004617897,1.05267
78.164,13.53863,-0.01000086,1.98175,0.0003104916,1.05266
78.264,13.54403,-0.009375946,1.9858799999999999,0.0001647859,1.05265
78.364,13.549420000000001,-0.008763075,1.9889599999999998,2.7705929999999997e-05,1.05264
78.464,13.55478,-0.009155318,1.9922099999999998,-9.765716999999999e-05,1.05263
78.564,13.56013,-0.009850446,1.99512,-0.0002097408,1.0526200000000001
78.664,13.56551,-0.01014432,1.9981,-0.0003069816,1.05261
78.764,13.57086,-0.01019575,2.0045900000000003,-0.0003870392,1.05259
78.864,13.576189999999999,-0.01008431,2.01457,-0.0004481415,1.0525799999999998
78.964,13.581529999999999,-0.009578798000000001,2.02197,-0.0004896191,1.05257
79.064,13.586879999999999,-0.009006709,2.02599,-0.0005109505,1.05256
79.164,13.592210000000001,-0.009301606,2.03225,-0.0005116946,1.05255
79.264,13.597529999999999,-0.01008843,2.04136,-0.0004918253,1.05253
79.364,13.602889999999999,-0.01002018,2.04962,-0.0004517618,1.0525200000000001
79.464,13.608270000000001,-0.009230023,2.05567,-0.00039303269999999994,1.05251
79.564,13.6136,-0.008663111,2.05987,-0.0003178333,1.0525
79.664,13.618910000000001,-0.008645577,2.06423,-0.00022842130000000002,1.05249
79.764,13.62421,-0.009159045,2.07065,-0.0001272248,1.05247
79.864,13.629529999999999,-0.00978516,2.07726,-1.735574e-05,1.05246
79.964,13.634839999999999,-0.01012039,2.08225,9.773003e-05,1.05245
80.064,13.640139999999999,-0.01018725,2.0874099999999998,0.00021410220000000002,1.05244
80.164,13.645420000000001,-0.01014285,2.09419,0.0003278382,1.0524200000000001
80.264,13.6507,-0.01025359,2.1015599999999997,0.00043525839999999997,1.05241
80.364,13.65598,-0.01061154,2.1085599999999998,0.0005326368,1.0524
80.464,13.661229999999998,-0.0109786,2.11498,0.0006161193,1.05239
80.564,13.66646,-0.01108901,2.12047,0.0006823877,1.05237
80.664,13.67169,-0.01070629,2.1244400000000003,0.0007288526,1.05236
80.764,13.67692,-0.0101499,2.12796,0.0007530566,1.05235
80.864,13.682170000000001,-0.01025543,2.1337,0.0007526739999999999,1.05234
80.964,13.68741,-0.01078574,2.14173,0.0007261358,1.0523200000000001
81.064,13.69263,-0.01069398,2.1499900000000003,0.0006726175,1.05231
81.164,13.697820000000002,-0.01009816,2.1573900000000004,0.0005927412,1.0523
81.264,13.702960000000001,-0.009793105,2.16352,0.00048800160000000005,1.0522799999999999
81.364,13.708060000000001,-0.009690187,2.1684099999999997,0.00035939120000000004,1.05227
81.464,13.713189999999999,-0.009323255,2.17227,0.0002078256,1.05226
81.564,13.71834,-0.008987283,2.1749,3.5754179999999996e-05,1.05224
81.664,13.7235,-0.009183706,2.17631,-0.0001534811,1.05223
81.764,13.72865,-0.009427114,2.17909,-0.0003554045,1.0522200000000002
81.864,13.73378,-0.009019801,2.18597,-0.000565119,1.05221
81.964,13.73889,-0.008259109,2.19509,-0.0007778933,1.05219
82.064,13.744,-0.007716129,2.20328,-0.0009890094,1.05218
82.164,13.749120000000001,-0.007667348,2.20867,-0.001193549,1.05217
82.264,13.75426,-0.008177147,2.2107900000000003,-0.0013862070000000002,1.05215
82.364,13.75941,-0.008793189,2.2133,-0.0015603379999999999,1.0521399999999999
82.464,13.76455,-0.009042074,2.21939,-0.0017092,1.0521200000000002
82.564,13.76968,-0.008839026,2.2269400000000004,-0.00182693,1.05211
82.664,13.7748,-0.00835364,2.2335599999999998,-0.0019081670000000001,1.0521
82.764,13.77989,-0.008258849,2.23941,-0.001948469,1.05208
82.864,13.784970000000001,-0.008893398,2.2448599999999996,-0.0019434139999999999,1.05207
82.964,13.790070000000002,-0.009478351999999999,2.24956,-0.001888184,1.05206
83.064,13.795229999999998,-0.009488934000000001,2.25323,-0.001778823,1.0520399999999999
83.164,13.8004,-0.009435578,2.25597,-0.001613584,1.05203
83.264,13.805520000000001,-0.00972273,2.25835,-0.001392091,1.0520200000000002
83.364,13.8106,-0.01023931,2.2616099999999997,-0.001116051,1.052
83.464,13.815660000000001,-0.01076118,2.26612,-0.0007862402000000001,1.05199
83.564,13.820739999999999,-0.01097724,2.27057,-0.00040138209999999997,1.05197
83.664,13.82585,-0.01090117,2.2749,3.703884e-05,1.05196
83.764,13.830960000000001,-0.01108918,2.28147,0.0005226269,1.05195
83.864,13.83605,-0.01158978,2.29015,0.001049318,1.05193
83.964,13.841120000000002,-0.01164058,2.29692,0.0016121660000000002,1.05192
84.064,13.84619,-0.01111092,2.30021,0.00220405,1.0519
84.164,13.85121,-0.01079726,2.3021599999999998,0.002814881,1.05189
84.264,13.8562,-0.01099415,2.3045299999999997,0.0034383129999999997,1.05187
84.364,13.86121,-0.01127742,2.30821,0.004072897,1.05186
84.464,13.86625,-0.01135835,2.31287,0.004712298,1.05185
84.564,13.87129,-0.01118535,2.3167,0.005343598000000001,1.0518299999999998
84.664,13.87631,-0.01087072,2.31944,0.00595573,1.05182
84.764,13.881310000000001,-0.01069826,2.32274,0.006540438000000001,1.0518
84.864,13.886289999999999,-0.01061046,2.32742,0.007089993,1.05179
84.964,13.89125,-0.01014288,2.33315,0.007597118000000001,1.05177
85.064,13.8962,-0.009414158,2.33914,0.00805501,1.05176
85.164,13.90116,-0.009272862,2.34415,0.008457422,1.05174
85.264,13.906120000000001,-0.009851059,2.34825,0.008798105,1.0517299999999998
85.364,13.91105,-0.01030687,2.35315,0.009070802,1.0517100000000001
85.464,13.91596,-0.01021608,2.35869,0.009270909,1.0517
85.564,13.92087,-0.009811351999999999,2.3620799999999997,0.009396073000000001,1.05168
85.664,13.9258,-0.00934216,2.36286,0.009443769,1.05167
85.764,13.93074,-0.009010327,2.36428,0.009410995,1.05165
85.864,13.93569,-0.008861655999999999,2.3677099999999998,0.009296014,1.05164
85.964,13.940629999999999,-0.008698098000000001,2.3709700000000002,0.009099216,1.05162
86.064,13.94556,-0.008480008,2.37283,0.008822096,1.05161
86.164,13.950460000000001,-0.008474701999999999,2.37425,0.008467716,1.05159
86.264,13.95535,-0.008738453,2.376,0.008039438000000001,1.05158
