##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.232,10.01,99.21576,0.01681189,1.03587
49.332,10.63827,99.12661,0.02260916,1.03587
49.432,10.900689999999999,99.12679,0.02834913,1.03586
49.532,11.08145,99.17135,0.04123044,1.03586
49.632,11.20631,99.12306,0.04694675,1.03585
49.732,11.30446,99.11997,0.05341185,1.03585
49.832,11.3923,99.14321,0.06121454,1.0358399999999999
49.932,11.46925,99.12404000000001,0.06867692,1.0358399999999999
50.032,11.53939,99.15964,0.07673947,1.03583
50.132,11.60363,99.12512,0.08141961,1.03583
50.232,11.6632,99.15406999999999,0.08860856,1.03582
50.332,11.71862,99.13224,0.09404341,1.03582
50.432,11.77139,99.1369,0.09690593,1.0358100000000001
50.532,11.82075,99.09876,0.106,1.0358100000000001
50.632,11.86941,99.12464,0.10859,1.0358
50.732,11.91475,99.08538,0.11259000000000001,1.0358
50.832,11.95885,99.09589,0.11918,1.03579
50.932,12.00164,99.08759,0.1221,1.03579
51.032,12.04272,99.0901,0.12821,1.03578
51.132,12.082310000000001,99.07415999999999,0.1333,1.03578
51.232,12.12176,99.04404,0.13504000000000002,1.03577
51.332,12.15926,99.07296,0.14138,1.03577
51.432,12.19592,99.09401,0.14458,1.03576
51.532,12.2319,99.12087,0.14712,1.03576
51.632,12.266589999999999,99.12408,0.15269000000000002,1.03575
51.732,12.30056,99.08835,0.15636,1.03575
51.832,12.33328,99.07763,0.16041,1.0357399999999999
51.932,12.365310000000001,99.09692,0.16554000000000002,1.0357299999999998
52.032,12.39675,99.11348000000001,0.16756,1.0357299999999998
52.132,12.42786,99.11976999999999,0.17329,1.03572
52.232,12.45861,99.10325,0.17672000000000002,1.03572
52.332,12.48824,99.08615,0.17877,1.0357100000000001
52.432,12.51794,99.08619,0.18435,1.0357100000000001
52.532,12.54703,99.04661,0.18384,1.0357
52.632,12.5763,99.08058,0.18759,1.03569
52.732,12.604,99.06433,0.19213,1.03569
52.832,12.63172,99.07038,0.19512000000000002,1.03568
52.932,12.659189999999999,99.07775,0.19866,1.03568
53.032,12.68646,99.08072,0.20109000000000002,1.03567
53.132,12.71355,99.10334,0.20348,1.03566
53.232,12.74056,99.0794,0.20558,1.03566
53.332,12.76712,99.0763,0.21083000000000002,1.03565
53.432,12.792910000000001,99.08399,0.21224,1.03565
53.532,12.81976,99.07052,0.21594000000000002,1.03564
53.632,12.84501,99.07066999999999,0.21709,1.0356299999999998
53.732,12.87017,99.03163,0.21961999999999998,1.0356299999999998
53.832,12.89494,99.03869,0.22355999999999998,1.03562
53.932,12.91967,99.06658,0.22601999999999997,1.0356100000000001
54.032,12.94391,99.02239,0.23046999999999998,1.0356100000000001
54.132,12.9676,99.02235999999999,0.23128,1.0356
54.232,12.99164,98.99741,0.23744,1.03559
54.332,13.01554,98.99495999999999,0.23749,1.03559
54.432,13.03917,99.00026,0.24070999999999998,1.03558
54.532,13.062669999999999,99.02694,0.24185,1.03557
54.632,13.08595,99.01756999999999,0.24723,1.03557
54.732,13.109110000000001,99.02759,0.24893,1.03556
54.832,13.132060000000001,99.02721,0.25185,1.03555
54.932,13.15502,98.99945,0.25278,1.03555
55.032,13.17782,99.02349,0.25395,1.03554
55.132,13.20021,98.98652,0.25809,1.0355299999999998
55.232,13.22238,98.98673000000001,0.25984,1.0355299999999998
55.332,13.244320000000002,98.99081,0.26299,1.03552
55.432,13.26624,98.98807,0.26487,1.03551
55.532,13.28779,99.00465,0.26648,1.03551
55.632,13.309520000000001,98.99195999999999,0.26859,1.0355
55.732,13.330770000000001,99.03124,0.27105999999999997,1.03549
55.832,13.35176,98.99427,0.27433,1.03548
55.932,13.37243,99.00196,0.27466999999999997,1.03548
56.032,13.393310000000001,98.99069,0.27808,1.0354700000000001
56.132,13.41415,98.98305,0.28015,1.03546
56.232,13.43486,98.98697,0.28096,1.03545
56.332,13.455739999999999,99.02324,0.28367,1.03545
56.432,13.476320000000001,98.98885,0.28748,1.03544
56.532,13.49681,99.02574,0.28854,1.0354299999999999
56.632,13.5171,99.01706999999999,0.2914,1.03542
56.732,13.53744,99.03171,0.2926,1.03542
56.832,13.55765,99.0139,0.29531999999999997,1.03541
56.932,13.577720000000001,99.02641,0.29308,1.0354
57.032,13.59786,98.99765,0.29744,1.03539
57.132,13.617820000000002,99.01571,0.29874,1.03539
57.232,13.63763,99.02165,0.29838000000000003,1.03538
57.332,13.657110000000001,98.99461,0.3,1.0353700000000001
57.432,13.67673,99.02259000000001,0.30422,1.03536
57.532,13.69619,98.99699,0.30435999999999996,1.03535
57.632,13.715729999999999,98.99331,0.30717,1.03535
57.732,13.734979999999998,98.99407,0.30825,1.03534
57.832,13.75421,98.99763,0.30994,1.0353299999999999
57.932,13.7736,99.01257,0.31015,1.03532
58.032,13.792710000000001,98.99596,0.31043000000000004,1.03531
58.132,13.81185,99.02087,0.31373,1.0353
58.232,13.830720000000001,99.00294,0.31558,1.0353
58.332,13.84941,99.02104,0.31659,1.03529
58.432,13.86839,99.04066999999999,0.3171,1.03528
58.532,13.887279999999999,99.00789,0.31711,1.0352700000000001
58.632,13.90615,99.03934,0.31929,1.03526
58.732,13.92464,99.03875,0.32306,1.03525
58.832,13.943229999999998,99.00573,0.32311,1.03525
58.932,13.96164,99.04109,0.32719000000000004,1.03524
59.032,13.9799,99.04021,0.32481,1.0352299999999999
59.132,13.99816,99.07429,0.32642,1.03522
59.232,14.016029999999999,99.03839,0.32858000000000004,1.03521
59.332,14.033529999999999,99.03304,0.33054,1.0352
59.432,14.051479999999998,98.99768,0.33088,1.03519
59.532,14.069529999999999,98.99808,0.33358000000000004,1.03518
59.632,14.087179999999998,99.004,0.3328,1.03518
59.732,14.10479,98.99898,0.33548,1.0351700000000001
59.832,14.12243,98.99839,0.33579000000000003,1.03516
59.932,14.14021,98.99835,0.33725,1.03515
60.032,14.157689999999999,99.00016,0.33936,1.03514
60.132,14.17508,98.98269,0.33907,1.0351299999999999
60.232,14.19256,98.99916,0.34029,1.03512
60.332,14.21,98.99864000000001,0.34069,1.03511
60.432,14.22758,98.99866,0.34329,1.0351
60.532,14.245479999999999,98.99838000000001,0.34581999999999996,1.03509
60.632,14.26278,98.99864000000001,0.34684,1.03508
60.732,14.27999,98.99835999999999,0.34531,1.03508
60.832,14.29729,99.01912,0.34765,1.0350700000000002
60.932,14.31431,98.99662,0.34913,1.03506
61.032,14.331220000000002,98.9985,0.34743,1.03505
61.132,14.348239999999999,99.02549,0.35296,1.03504
61.232,14.36532,98.99203,0.35335,1.03503
61.332,14.382539999999999,99.01155,0.35317,1.03502
61.432,14.399270000000001,99.02724,0.35514,1.03501
61.532,14.416070000000001,98.99909,0.35605,1.035
61.632,14.43285,99.03676,0.35739,1.0349899999999999
61.732,14.44953,99.02626,0.36039,1.03498
61.832,14.46616,98.9909,0.35746,1.0349700000000002
61.932,14.48279,99.02646,0.3581,1.03496
62.032,14.49921,98.99681,0.36266,1.03495
62.132,14.51565,98.99599,0.36146999999999996,1.03494
62.232,14.532070000000001,98.99533000000001,0.36322,1.03493
62.332,14.54834,98.96096,0.36426,1.03492
62.432,14.564520000000002,98.99523,0.36806,1.03491
