##Temp./°C,Time/min,Mass(subtr.2)/%,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
49.22,10.01,100.07333,0.02235887,1.054
49.32,10.598419999999999,99.86024,0.03345411,1.0540100000000001
49.42,10.74109,99.84826,0.04014075,1.0540100000000001
49.52,10.836960000000001,99.93841,0.05287002,1.0540100000000001
49.62,10.91661,100.00158,0.06332333,1.0540100000000001
49.72,10.97702,100.044,0.07128504,1.0540200000000002
49.82,11.03036,100.02441,0.08157081,1.0540200000000002
49.92,11.0773,100.04086,0.09173676,1.0540200000000002
50.02,11.11903,100.06603,0.10063,1.0540200000000002
50.12,11.15678,100.05574,0.10901,1.0540200000000002
50.22,11.19201,100.04342,0.11932000000000001,1.05403
50.32,11.222710000000001,100.07194,0.1258,1.05403
50.42,11.25312,100.07214,0.13427999999999998,1.05403
50.52,11.28174,100.05481999999999,0.14065999999999998,1.05403
50.62,11.31067,100.03491,0.15061,1.05403
50.72,11.33629,99.99435,0.15936,1.05403
50.82,11.36138,99.98411999999999,0.16739,1.0540399999999999
50.92,11.38611,100.03925,0.17388,1.0540399999999999
51.02,11.40826,100.0593,0.18202000000000002,1.0540399999999999
51.12,11.43034,100.10262,0.19052,1.0540399999999999
51.22,11.45139,100.13722,0.19774,1.0540399999999999
51.32,11.47143,100.18602,0.20340999999999998,1.0540399999999999
51.42,11.49092,100.20303,0.21044000000000002,1.05405
51.52,11.50981,100.183,0.21980999999999998,1.05405
51.62,11.52825,100.15304,0.22555999999999998,1.05405
51.72,11.54607,100.14509,0.23413,1.05405
51.82,11.56338,100.13443000000001,0.2404,1.05405
51.92,11.58076,100.12029,0.24663000000000002,1.05405
52.02,11.59806,100.12185,0.25386,1.05405
52.12,11.614460000000001,100.12624,0.25904,1.05405
52.22,11.63057,100.10646,0.26736,1.05405
52.32,11.64654,100.06228,0.27443,1.05405
52.42,11.66204,100.06393,0.28121999999999997,1.05406
52.52,11.67706,100.07323000000001,0.28639000000000003,1.05406
52.62,11.691410000000001,100.09461,0.29359,1.05406
52.72,11.705869999999999,100.10291,0.30096,1.05406
52.82,11.720089999999999,100.1222,0.30839,1.05406
52.92,11.73387,100.1231,0.31390999999999997,1.05406
53.02,11.74755,100.11861999999999,0.3201,1.05406
53.12,11.76135,100.11391,0.32572,1.05406
53.22,11.77465,100.05131,0.33282,1.05406
53.32,11.78796,100.03799000000001,0.33896,1.05406
53.42,11.80082,100.01543000000001,0.3463,1.05406
53.52,11.81367,100.04777,0.35114,1.05406
53.62,11.82569,100.08603000000001,0.35743,1.05406
