Sample ID:	C:\MCC\MCC Cal\Test\Engineered_Wood_Furniture_MCC_30K_min_211216_R2.txt
Sample Weight (mg):	4.54
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	111.582	80.003	19.995	103.062	19.972	0.114	-0.007
0.499	111.577	80.001	19.994	103.063	19.971	0.177	-0.013
1.000	111.599	80.002	19.994	103.063	19.970	0.243	-0.002
1.500	111.602	80.002	19.995	103.063	19.971	0.201	0.021
2.000	111.610	80.002	19.994	103.063	19.972	0.085	0.018
2.500	111.593	80.002	19.993	103.063	19.972	0.091	0.001
3.000	111.543	80.002	19.994	103.064	19.972	0.093	-0.038
3.500	111.577	80.002	19.994	103.067	19.972	0.137	-0.042
4.000	111.545	80.002	19.995	103.068	19.972	0.131	-0.007
4.500	111.559	80.002	19.994	103.068	19.969	0.303	-0.008
5.000	111.550	80.002	19.995	103.069	19.967	0.463	-0.006
5.500	111.587	80.002	19.995	103.068	19.970	0.282	0.016
6.000	111.618	80.002	19.995	103.069	19.970	0.264	0.048
6.500	111.550	80.002	19.995	103.073	19.969	0.297	0.015
7.000	111.580	80.003	19.996	103.075	19.971	0.160	-0.037
7.500	111.554	80.001	19.993	103.073	19.971	0.160	-0.017
8.000	111.558	80.001	19.994	103.076	19.971	0.187	-0.009
8.500	111.561	80.004	19.994	103.077	19.967	0.448	-0.007
9.000	111.561	80.002	19.994	103.077	19.968	0.417	0.005
9.500	111.573	80.002	19.996	103.081	19.964	0.699	0.007
10.000	111.545	80.002	19.995	103.087	19.967	0.492	-0.002
10.500	111.571	80.004	19.994	103.086	19.968	0.403	-0.009
11.000	111.577	80.002	19.993	103.089	19.966	0.511	0.015
11.500	111.598	80.003	19.994	103.093	19.965	0.621	0.029
12.000	111.593	80.003	19.994	103.094	19.962	0.812	0.021
12.500	111.597	80.003	19.996	103.096	19.966	0.523	0.007
13.000	111.572	80.004	19.995	103.101	19.964	0.710	-0.011
13.500	111.594	80.004	19.994	103.102	19.967	0.463	-0.011
14.000	111.607	80.003	19.996	103.102	19.963	0.735	0.017
14.500	111.608	80.004	19.996	103.102	19.965	0.639	0.024
