Time (s),Convective HRR,TCPlume1,TCPlume2,TCPlume3,DPPlume1,DPPlume2,DPPlume3,HF1,HF2,HF3,HF4,HF5,HF6,RAD2,RAD1,Load Cell,Heat Release Rate,Total Heat Released
-120,0.0,-8.9343127879181,-8.610006136771784,10.28711645058933,-0.06408492780358976,-0.10358817109194451,-0.08476373421559404,-1.4563909726055562,0.1888015554112346,-0.46531680609880477,1.441901883622119,0.2583705523855688,0.017826273731596887,0.7792242295430144,2.881685109582573,28.687496308247653,0.0,0.0
-119,0.0,-9.175513109992073,-8.576447293777333,10.243370634531294,-0.003319139687054804,-0.0883977923366236,-0.09995482513677326,0.1483361175802116,0.1888015554112346,0.34898760457403266,-0.28258378623738106,-0.11658183461302056,-0.12359549787241814,0.6131774707757631,3.8402019767938627,28.729028522205205,0.0,0.0
-118,0.73527,-9.50104484994602,-8.666237547224977,10.155876296037436,-0.05648920428900908,-0.058017034825981806,-0.09235927967618364,-0.6540274275128873,-0.7098938483467004,0.34898760457403266,-2.007069456097446,-0.11658183461302056,0.017826273731596887,0.6131774707757631,1.9231682423719105,28.708262415226425,0.0,0.0
-117,0.0,-9.52897773192223,-8.772603753823109,10.243370634531294,-0.04129775725989192,-0.035231466693011505,0.013978356771982524,0.9506996626733105,2.8848877666862167,0.34898760457403266,0.5796590486923692,-0.4915342216113643,0.017826273731596887,0.6131774707757631,1.9231682423719105,28.729028522205205,0.0,0.0
-116,0.0,-9.613229355314424,-8.50366898803671,10.467189166632558,0.004276583827503778,-0.11877854984728752,0.013978356771982524,-0.6540274275128873,1.0874969591697583,-0.46531680609880477,0.5796590486923692,0.2583705523855688,0.15924804533561182,0.6131774707757631,1.9231682423719105,28.708262415226425,0.0,0.0
-115,0.0,-9.770410612934942,-8.582114235690511,10.581849113630897,-0.07927637483268482,-0.035231466693011505,0.006382811311392911,0.9506996626733105,0.1888015554112346,0.34898760457403266,-0.28258378623738106,-0.11658183461302056,0.3006698169396269,0.4471307120084032,1.9231682423719105,28.729028522205205,0.0,0.0
-114,0.0,-9.540329391644592,-8.627008083379268,10.461668842376367,0.004276583827503778,-0.035231466693011505,0.013978356771982524,0.9506996626733105,0.1888015554112346,0.34898760457403266,-0.28258378623738106,-0.4915342216113643,0.017826273731596887,0.6131774707757631,1.9231682423719105,28.729028522205205,0.0,0.0
-113,0.0,-9.56826403751855,-8.53722374777211,10.51093011416635,-0.003319139687054804,-0.0808026029589742,-0.05438155237327979,0.1483361175802116,0.1888015554112346,0.34898760457403266,-0.28258378623738106,-0.11658183461302056,0.017826273731596887,0.7792242295430144,2.881685109582573,28.708262415226425,0.0,0.0
-112,0.0,-9.61890591172407,-8.666237547224977,10.576329106879111,-0.01851058671619407,-0.035231466693011505,-0.03919046145210056,0.1483361175802116,0.1888015554112346,0.34898760457403266,-0.28258378623738106,-0.11658183461302056,0.017826273731596887,0.4471307120084032,1.9231682423719105,28.729028522205205,0.0,0.0
-111,0.0,-9.624582489964252,-8.475781965831258,10.685463068427838,-0.02610631023075265,0.2002194040144956,-0.09995482513677326,0.1483361175802116,0.1888015554112346,0.34898760457403266,1.441901883622119,-0.11658183461302056,0.15924804533561182,0.28108395324115204,2.881685109582573,28.708262415226425,0.0,0.0
-110,0.0,-9.546005254412243,-8.475781965831258,10.723679567678822,-0.04129775725989192,0.0407204270836151,-0.0012127341491967015,0.1483361175802116,0.1888015554112346,-1.279621216771816,-0.28258378623738106,0.6333229393839125,0.15924804533561182,0.6131774707757631,4.798718844005153,28.708262415226425,0.0,0.0
-109,0.0,-9.557357046566558,-8.565556829609612,10.636206305094843,0.09542526600227307,0.07110118459425689,0.013978356771982524,0.9506996626733105,1.0874969591697583,-0.46531680609880477,0.5796590486923692,-0.4915342216113643,0.15924804533561182,0.4471307120084032,3.8402019767938627,28.749794629183988,0.0,0.0
-108,0.0,-10.18626154687282,-8.369468700165196,11.018347086400018,0.07263809545859731,0.010339669572973295,-0.04678600691269017,0.9506996626733105,0.1888015554112346,-0.46531680609880477,-2.007069456097446,0.2583705523855688,-0.12359549787241814,0.6131774707757631,1.9231682423719105,28.708262415226425,0.0,0.0
-107,0.0,-10.46728720824959,-8.335923333204596,10.936406119392784,0.0802338189731338,-0.058017034825981806,-0.05438155237327979,-0.6540274275128873,0.1888015554112346,0.34898760457403266,0.5796590486923692,0.2583705523855688,0.017826273731596887,0.28108395324115204,3.8402019767938627,28.749794629183988,0.0,0.0
-106,0.0,-10.068294289032169,-8.330258901063084,10.789071664874736,-0.010914863201613386,-0.01244589856004121,-0.06957264329443691,0.1483361175802116,0.1888015554112346,0.34898760457403266,-0.28258378623738106,0.2583705523855688,0.15924804533561182,0.4471307120084032,0.006134507950150264,28.729028522205205,0.0,0.0
-105,0.0,-10.62467960496048,-8.257510845356357,10.936406119392784,-0.033702033745311236,0.07110118459425689,-0.016403825070353824,0.9506996626733105,-0.7098938483467004,-0.46531680609880477,1.441901883622119,0.2583705523855688,0.017826273731596887,0.4471307120084032,1.9231682423719105,28.708262415226425,0.0,0.0
-104,0.0,-10.18626154687282,-8.369468700165196,10.980136421442296,-0.033702033745311236,-0.11877854984728752,-0.03159491599153305,0.9506996626733105,1.9861923629276934,-0.46531680609880477,-0.28258378623738106,0.2583705523855688,-0.12359549787241814,0.6131774707757631,2.881685109582573,28.687496308247653,0.0,0.0
-103,0.0,-10.461603174911234,-8.055864008566191,11.209388831021784,-0.05648920428900908,-0.035231466693011505,0.006382811311392911,-1.4563909726055562,0.1888015554112346,-0.46531680609880477,-0.28258378623738106,-0.11658183461302056,-0.12359549787241814,0.6131774707757631,1.9231682423719105,28.729028522205205,0.0,0.0
-102,0.0,-10.782110279313605,-8.296715776343149,11.165663831744055,-0.02610631023075265,-0.050421845448332406,-0.03159491599153305,0.9506996626733105,0.1888015554112346,-0.46531680609880477,0.5796590486923692,-0.11658183461302056,0.017826273731596887,0.4471307120084032,3.8402019767938627,28.729028522205205,0.0,0.0
-101,0.0,-9.366627955544228,-8.532000319006858,10.63068656495989,-0.02610631023075265,-0.020041087937646404,-0.023999370530943438,-0.6540274275128873,0.1888015554112346,-1.279621216771816,1.441901883622119,-0.11658183461302056,0.15924804533561182,0.6131774707757631,1.9231682423719105,28.729028522205205,0.0,0.0
-100,0.26185,-9.366627955544228,-8.57122351988943,10.592468258535032,-0.003319139687054804,-0.0883977923366236,-0.008808279609764212,0.1483361175802116,0.1888015554112346,0.34898760457403266,0.5796590486923692,-0.11658183461302056,-0.12359549787241814,0.28108395324115204,2.881685109582573,28.708262415226425,0.0,0.0
-99,0.0,-9.641612357283158,-8.610449310067898,10.554249214181368,0.06504237194403874,0.010339669572973295,-0.08476373421559404,-0.6540274275128873,-1.6085892521047513,0.34898760457403266,0.5796590486923692,-0.11658183461302056,0.017826273731596887,0.4471307120084032,1.9231682423719105,28.708262415226425,0.0,0.0
-98,0.0,-9.580060901867522,-8.627450652207639,10.461248505747394,-0.033702033745311236,0.025530048328294194,-0.016403825070353824,-0.6540274275128873,1.0874969591697583,-0.46531680609880477,-0.28258378623738106,0.6333229393839125,0.017826273731596887,0.4471307120084032,1.9231682423719105,28.708262415226425,0.0,0.0
-97,0.0,-10.001021305819934,-8.733810372114005,10.510509388340711,0.01187230734206236,-0.01244589856004121,-0.06957264329443691,0.9506996626733105,0.1888015554112346,-0.46531680609880477,-1.144826621167696,-0.11658183461302056,0.15924804533561182,0.6131774707757631,2.881685109582573,28.749794629183988,0.0,0.0
-96,0.0,-9.61367407245865,-8.582556975619077,10.581428603165929,-0.01851058671619407,-0.020041087937646404,-0.05438155237327979,0.9506996626733105,-0.7098938483467004,0.34898760457403266,-0.28258378623738106,-0.11658183461302056,-0.12359549787241814,0.4471307120084032,2.881685109582573,28.708262415226425,0.0,0.0
-95,0.0,-9.27718047092825,-8.599557349497713,10.64130615446648,0.01187230734206236,0.010339669572973295,-0.12274146151851999,-0.6540274275128873,-0.7098938483467004,0.34898760457403266,0.5796590486923692,-0.4915342216113643,-0.12359549787241814,0.6131774707757631,1.9231682423719105,28.729028522205205,0.0,0.0
-94,0.0,-9.108780857661197,-8.705912215292395,10.499469334043685,0.01187230734206236,0.010339669572973295,0.006382811311392911,0.9506996626733105,1.0874969591697583,1.1632920152474038,-1.144826621167696,-0.11658183461302056,0.017826273731596887,0.7792242295430144,2.881685109582573,28.687496308247653,0.0,0.0
