Sample ID:	C:\MCC\MCC Cal\Test\Cotton_Ball\Cotton_Ball_MCC_30K_min_21_07_08_R1.txt
Sample Weight (mg):	3.2
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	110.929	79.993	19.995	99.920	20.228	0.451	-0.018
0.500	110.901	79.994	19.994	99.915	20.227	0.504	-0.028
0.999	110.917	79.991	19.998	99.913	20.225	0.731	-0.027
1.499	110.902	79.994	19.995	99.911	20.226	0.571	-0.006
1.999	110.917	79.994	19.995	99.912	20.225	0.681	0.000
2.499	110.899	79.992	19.998	99.919	20.227	0.547	-0.001
2.999	110.883	79.994	19.995	99.923	20.227	0.555	-0.018
3.499	110.906	79.993	19.997	99.924	20.231	0.085	-0.013
3.999	110.902	79.994	19.996	99.924	20.228	0.443	0.013
4.499	110.908	79.994	19.996	99.923	20.229	0.302	0.010
4.999	110.937	79.993	19.995	99.921	20.231	0.091	0.018
5.499	110.899	79.997	19.996	99.921	20.229	0.323	0.013
5.999	110.936	79.995	19.994	99.917	20.229	0.310	-0.005
6.499	110.911	79.992	19.996	99.914	20.228	0.382	0.005
6.999	110.872	79.992	19.994	99.913	20.228	0.379	-0.026
7.499	110.881	79.996	19.993	99.911	20.230	0.256	-0.047
7.999	110.889	79.994	19.994	99.909	20.228	0.446	-0.006
8.499	110.862	79.994	19.994	99.913	20.229	0.291	-0.001
8.999	110.859	79.992	19.995	99.916	20.230	0.270	-0.025
9.499	110.828	79.993	19.998	99.915	20.229	0.369	-0.032
9.999	110.825	79.994	19.995	99.910	20.229	0.281	-0.034
10.499	110.836	79.994	19.996	99.909	20.229	0.323	-0.013
10.999	110.814	79.992	19.995	99.906	20.228	0.420	-0.001
11.499	110.811	79.994	19.993	99.907	20.230	0.206	-0.018
11.999	110.824	79.996	19.991	99.913	20.231	0.139	-0.008
12.499	110.823	79.995	19.995	99.922	20.228	0.382	0.011
12.999	110.811	79.993	19.998	99.926	20.230	0.246	-0.000
13.499	110.826	79.993	19.995	99.931	20.227	0.484	-0.005
13.999	110.786	79.994	19.995	99.937	20.225	0.668	-0.012
14.499	110.791	79.994	19.997	99.939	20.224	0.781	-0.030
14.999	110.793	79.993	19.997	99.940	20.225	0.682	-0.014
15.499	110.787	79.993	19.995	99.947	20.224	0.837	0.001
15.999	110.782	79.993	19.995	99.954	20.224	0.842	-0.008
16.499	110.794	79.994	19.998	99.959	20.220	1.163	-0.002
16.999	110.803	79.990	19.998	99.966	20.221	1.109	0.014
17.500	110.801	79.993	19.995	99.978	20.217	1.468	0.014
18.000	110.802	79.993	19.999	99.984	20.214	1.791	0.003
18.499	110.810	79.995	19.997	99.991	20.216	1.551	0.004
18.999	110.844	79.993	20.000	99.994	20.216	1.625	0.026
19.499	110.818	79.997	19.990	99.997	20.215	1.668	0.025
