Temp/C,Time/min,DSC/mW,Mass loss/mg,Sensit./(uV/mW)
67.6,12.92167804,2.00656518,0.058768432,1.053618524
67.7,12.92803207,2.004372836,0.059004058,1.053609749
67.8,12.93437813,2.013002584,0.05881693,1.053609516
67.9,12.94057475,2.02095644,0.058495218,1.053598538
68,12.94687775,2.024930441,0.058552951,1.053589745
68.1,12.95318646,2.03050763,0.059017456,1.053589518
68.2,12.95939758,2.040089502,0.059107353,1.053578533
68.3,12.96569094,2.049752519,0.059721786,1.053569765
68.4,12.97192173,2.056371275,0.060821524,1.053569445
68.5,12.97811233,2.054071719,0.060718594,1.053558807
68.6,12.98433528,2.054481673,0.060362348,1.053548728
68.7,12.99052429,2.063469962,0.060943652,1.053539694
68.8,12.99660948,2.075454128,0.061109978,1.053539532
68.9,13.00276561,2.082482661,0.060843389,1.053528529
69,13.00902414,2.087979019,0.061171821,1.053519766
69.1,13.01515917,2.098267253,0.061142147,1.053519444
69.2,13.02121536,2.101080878,0.060643409,1.053508808
69.3,13.02730639,2.107481241,0.060910939,1.053498723
69.4,13.03346093,2.108616664,0.060985873,1.053489714
69.5,13.03951907,2.112091297,0.060638781,1.053489458
69.6,13.04565795,2.116691871,0.060675853,1.053478805
69.7,13.0517884,2.127135709,0.06077251,1.053468724
69.8,13.0577833,2.137786488,0.060944369,1.053459714
69.9,13.06371592,2.143329624,0.061300567,1.053459458
70,13.06973605,2.144168432,0.061961231,1.053448804
70.1,13.07576732,2.145885985,0.062667615,1.053438725
70.2,13.08173203,2.153517041,0.062664441,1.053429708
70.3,13.0878083,2.161157732,0.062503608,1.053429478
70.4,13.09386734,2.165185811,0.062893182,1.053418731
70.5,13.09993556,2.168499598,0.063307921,1.053408999
70.6,13.1059757,2.178397159,0.063283477,1.053398673
70.7,13.11203531,2.184923542,0.063179155,1.053389724
70.8,13.1180617,2.190533868,0.063352761,1.053389469
70.9,13.12408408,2.196435003,0.063544172,1.053378751
71,13.13014986,2.196544972,0.063170813,1.053368925
71.1,13.13626433,2.204972666,0.062887739,1.053358947
71.2,13.14235161,2.221318819,0.0630603,1.053348687
71.3,13.14833147,2.220496626,0.062965379,1.05333972
71.4,13.15434373,2.21872702,0.062492329,1.05333947
71.5,13.16024311,2.223490419,0.06181835,1.053328751
71.6,13.16621329,2.233315506,0.061184514,1.053318925
71.7,13.17210839,2.236102376,0.061285161,1.053308947
71.8,13.1780208,2.241386071,0.061372997,1.053298687
71.9,13.1839153,2.242662217,0.060791072,1.05328972
72,13.18976375,2.246928947,0.060394067,1.053289471
72.1,13.19562435,2.256957476,0.060203255,1.053278747
72.2,13.20150015,2.263299872,0.059704126,1.05326894
72.3,13.20741742,2.269827247,0.05993553,1.053258893
72.4,13.21327547,2.26876222,0.060676138,1.053248887
72.5,13.21911452,2.276030932,0.060847286,1.053238957
72.6,13.22485749,2.285921127,0.060770976,1.053228684
72.7,13.23074142,2.293887664,0.060638513,1.05321972
72.8,13.23663184,2.296497064,0.060607458,1.053219471
72.9,13.24242872,2.29787646,0.060579588,1.053208747
73,13.2482212,2.305292064,0.060528272,1.053198941
73.1,13.25395911,2.312070584,0.0603906,1.053188889
73.2,13.25983517,2.315802043,0.059529144,1.053178903
73.3,13.2656461,2.321153755,0.058659332,1.053168899
73.4,13.27142707,2.320996752,0.058947573,1.0531589
73.5,13.2772277,2.324450697,0.059202462,1.0531489
73.6,13.28300281,2.333766808,0.05841126,1.0531389
73.7,13.288755,2.341221117,0.057746184,1.0531289
73.8,13.29456044,2.348786012,0.057959145,1.0531189
73.9,13.3003511,2.357130185,0.058480476,1.053108899
74,13.3060467,2.363564945,0.058760807,1.053098904
74.1,13.31177147,2.368231509,0.058393279,1.053088884
74.2,13.31753729,2.368774582,0.058064945,1.053078958
74.3,13.32333547,2.370785981,0.058200754,1.053068684
74.4,13.32905317,2.380963615,0.058708196,1.05305972
74.5,13.33470452,2.393999008,0.059364019,1.053059471
74.6,13.34040598,2.399196872,0.059670028,1.053048747
74.7,13.3460863,2.400104177,0.05966234,1.053038941
74.8,13.35179856,2.406228102,0.059853821,1.053028889
74.9,13.35749437,2.408892492,0.060467093,1.053018904
75,13.36315133,2.41125781,0.061120096,1.053008895
75.1,13.36878856,2.419374846,0.061309941,1.052998916
75.2,13.37439588,2.426033428,0.061281064,1.052988842
75.3,13.38002427,2.426019795,0.061573058,1.052979116
75.4,13.38572536,2.434542821,0.061709615,1.05296808
75.5,13.391368,2.439942765,0.06203643,1.052948329
75.6,13.39699075,2.446632546,0.062772439,1.052939053
75.7,13.40266647,2.455404194,0.063083231,1.052928859
75.8,13.40833909,2.460603178,0.062690678,1.052918911
75.9,13.4139231,2.464552239,0.062345494,1.052908897
76,13.41949056,2.467397848,0.062568805,1.052898901
76.1,13.42501624,2.469761613,0.06304864,1.0528889
76.2,13.43054072,2.474757445,0.062823664,1.0528789
76.3,13.43612604,2.483347904,0.062094228,1.0528689
76.4,13.44173893,2.489790363,0.0618546,1.0528589
76.5,13.4473818,2.493197284,0.061974775,1.052848901
76.6,13.45301618,2.501250917,0.061980308,1.052838896
76.7,13.4585803,2.507244779,0.062022493,1.052828916
76.8,13.46411783,2.50906837,0.061950833,1.052818842
76.9,13.46961008,2.510542031,0.061827831,1.052809116
77,13.47503633,2.51587592,0.062024054,1.052798079
77.1,13.48048215,2.525724004,0.062436891,1.052778329
77.2,13.48598742,2.535068687,0.062623542,1.052769053
77.3,13.49151915,2.5419893,0.062214412,1.05275886
77.4,13.49705943,2.545986697,0.062054364,1.052748907
77.5,13.50258582,2.547546498,0.062674278,1.052738913
77.6,13.50807246,2.551956244,0.063447573,1.052728843
77.7,13.5135267,2.560319791,0.063497617,1.052719116
77.8,13.51892241,2.561505432,0.06298563,1.05270808
77.9,13.52431405,2.56667255,0.062862883,1.052688329
78,13.52972612,2.572232136,0.063492696,1.052679054
78.1,13.53514573,2.576232368,0.064030785,1.052668855
78.2,13.54058189,2.58302069,0.063778772,1.052658926
78.3,13.54607236,2.587064117,0.063342976,1.052648839
78.4,13.55151744,2.592001477,0.062813874,1.052639117
78.5,13.5569339,2.59715571,0.062417703,1.05262808
78.6,13.56230954,2.603070661,0.06233045,1.052608325
78.7,13.5676578,2.608636356,0.062422868,1.052599068
78.8,13.57302399,2.613390401,0.062476739,1.052588801
78.9,13.57844571,2.617977906,0.062344873,1.052579127
79,13.58385678,2.625715846,0.062001829,1.052568078
79.1,13.58931239,2.629510083,0.061564203,1.052548326
79.2,13.59475052,2.631502777,0.061181278,1.052539068
79.3,13.60007883,2.6388377,0.061073947,1.052528801
79.4,13.60547387,2.639979123,0.061117019,1.052519127
79.5,13.61084942,2.646274921,0.060933437,1.052508078
79.6,13.6161983,2.65250055,0.060452608,1.052488326
79.7,13.62154839,2.651897235,0.059827978,1.052479068
79.8,13.62689917,2.651409597,0.05936773,1.052468801
79.9,13.63227327,2.655710327,0.059542508,1.052459128
80,13.63767287,2.663715535,0.060149898,1.052448072
80.1,13.64303825,2.66959623,0.06044415,1.052428345
80.2,13.64836366,2.676368133,0.060165583,1.052418996
80.3,13.65365028,2.685763491,0.059751392,1.052409071
80.4,13.65891932,2.688723134,0.060028615,1.052398106
80.5,13.66419065,2.691931288,0.060863988,1.052378268
80.6,13.66946989,2.69458184,0.061291262,1.052369271
80.7,13.67472726,2.696006561,0.061214421,1.052358034
80.8,13.67996536,2.700298465,0.061524799,1.052338356
80.9,13.68520977,2.703179763,0.062003717,1.052328993
81,13.6905022,2.702793533,0.061967157,1.052319072
81.1,13.69576546,2.705568071,0.061431062,1.052308106
81.2,13.70097225,2.712985426,0.061115286,1.052288268
81.3,13.70618415,2.716653044,0.061205151,1.052279271
81.4,13.71140339,2.718322188,0.061062151,1.052268034
81.5,13.71660018,2.719019726,0.060581718,1.052248356
81.6,13.72178062,2.723099869,0.059968395,1.052238993
81.7,13.72698344,2.730458719,0.0594951,1.052229072
81.8,13.73217756,2.732162976,0.059369229,1.052218105
81.9,13.73733018,2.732932663,0.0591842,1.05219827
82,13.74258363,2.740923777,0.058438135,1.052189266
82.1,13.74786175,2.749774126,0.057616934,1.052178055
82.2,13.75299608,2.750098695,0.057405429,1.052158278
82.3,13.75818092,2.7538838,0.0575818,1.052149281
82.4,13.76335902,2.754713664,0.057668498,1.052137982
82.5,13.76854179,2.756021192,0.057670492,1.052118552
82.6,13.77372615,2.76213158,0.057772691,1.052108245
82.7,13.7788298,2.762155995,0.057987369,1.052088232
82.8,13.78393367,2.766559564,0.057903132,1.052079276
82.9,13.78907612,2.774181916,0.057833449,1.052068052
83,13.79420052,2.780126364,0.058224402,1.052048279
83.1,13.79926568,2.783879546,0.058917432,1.052039281
83.2,13.80432936,2.784464251,0.059438259,1.052027983
83.3,13.80944473,2.789371831,0.059578931,1.052008552
83.4,13.81454417,2.799990867,0.059670824,1.051998246
83.5,13.81955479,2.806822351,0.06017578,1.051978227
83.6,13.82465245,2.806527663,0.060849865,1.051969297
83.7,13.82973471,2.805301542,0.060823196,1.051957974
83.8,13.83475258,2.808771156,0.060356736,1.051938573
83.9,13.83978178,2.814481004,0.06047794,1.051928173
84,13.84479286,2.814593387,0.06112633,1.051908501
84.1,13.84984802,2.818940723,0.06180107,1.05189826
84.2,13.85491528,2.825754537,0.062028584,1.051878223
84.3,13.85991507,2.829048595,0.061894825,1.051869298
84.4,13.86485556,2.835319527,0.062051367,1.051857973
84.5,13.86986508,2.839208021,0.062419242,1.051838574
84.6,13.87492597,2.841686307,0.062441568,1.051828167
84.7,13.87994961,2.845662096,0.062141393,1.051808522
84.8,13.88492713,2.846263915,0.062069332,1.051798181
84.9,13.88990866,2.849333972,0.061561129,1.051778518
85,13.89489866,2.856696401,0.060804637,1.051768182
85.1,13.8998901,2.862942834,0.060885808,1.051748517
85.2,13.90488793,2.864258643,0.061675757,1.051738187
85.3,13.90984358,2.865452464,0.06185645,1.051718497
85.4,13.91479778,2.869309663,0.061199101,1.051708261
85.5,13.91980054,2.873851002,0.060708136,1.051688224
85.6,13.92478638,2.877122799,0.060867963,1.051679292
85.7,13.92974644,2.883281976,0.061581544,1.051667994
85.8,13.93474245,2.887374334,0.062127895,1.051648495
85.9,13.93977171,2.886868138,0.062078246,1.051638462
86,13.94475585,2.893285325,0.062232641,1.051617406
86.1,13.94970364,2.899675248,0.062808076,1.051598726
86.2,13.95462922,2.898426643,0.063525448,1.051588126
86.3,13.95951871,2.895743579,0.063955907,1.051568533
86.4,13.96443064,2.903880357,0.064036066,1.051558178
86.5,13.96933932,2.913059275,0.064003049,1.051538519
86.6,13.97425275,2.91596138,0.064038193,1.051528183
86.7,13.97920488,2.916784577,0.064098285,1.051508513
86.8,13.98414104,2.918468627,0.063895942,1.051498203
86.9,13.98903671,2.920773111,0.063673495,1.051478439
87,13.99390516,2.922078959,0.0636504,1.051468477
87.1,13.99877689,2.922071178,0.06357452,1.051447402
87.2,14.00366879,2.924196057,0.063397583,1.051428727
87.3,14.00856898,2.929411196,0.063320032,1.051418127
87.4,14.0134556,2.935881147,0.063473141,1.051398528
87.5,14.01830138,2.939811105,0.063626731,1.051388199
87.6,14.02313261,2.939503029,0.06370305,1.05136844
87.7,14.02799696,2.938258459,0.063671694,1.051358477
87.8,14.0328744,2.940675161,0.063514941,1.051337404
87.9,14.03769794,2.946975681,0.063533006,1.051318721
88,14.04248705,2.952673037,0.063720464,1.051308147
88.1,14.04727523,2.956182738,0.063849439,1.051288456
88.2,14.05204615,2.960256434,0.063841798,1.051278468
88.3,14.0568493,2.967337826,0.063775253,1.051257425
88.4,14.06164461,2.972176509,0.063934138,1.051238648
88.5,14.06640572,2.97259464,0.064458142,1.051228421
88.6,14.0712087,2.973214285,0.065135189,1.051207419
88.7,14.07599379,2.971483623,0.065301829,1.051188717
88.8,14.08074296,2.970763665,0.06481865,1.051178148
88.9,14.08550302,2.976287132,0.064292233,1.051158455
89,14.09025294,2.981924708,0.063998946,1.051148468
89.1,14.09501384,2.981877958,0.063954287,1.051127424
89.2,14.09975958,2.980690441,0.064056774,1.051108649
89.3,14.10446828,2.98613823,0.064377443,1.051098417
89.4,14.10920325,2.990155207,0.064593146,1.051077433
89.5,14.11397513,2.989580168,0.064346159,1.051058665
89.6,14.11874443,2.990040797,0.063839379,1.051048345
89.7,14.12350164,2.990538693,0.063706192,1.051027707
89.8,14.12821598,2.992628003,0.063826221,1.051007628
89.9,14.13290878,2.996703111,0.063830361,1.050988594
90,14.13765256,2.998277899,0.063593582,1.05097843
90.1,14.14237565,3.000142821,0.06303258,1.050957434
90.2,14.14703106,3.004044573,0.062423727,1.050938646
90.3,14.15168207,3.007575497,0.062182774,1.050928418
90.4,14.15635701,3.008806609,0.06224349,1.050907433
90.5,14.16106666,3.010822548,0.062300024,1.050888665
90.6,14.16574401,3.014566407,0.062281123,1.050878344
90.7,14.17042613,3.012660932,0.062334927,1.050857708
90.8,14.17512757,3.011068178,0.062358955,1.050837623
90.9,14.17982555,3.017181579,0.062196285,1.050818614
91,14.18449121,3.024887301,0.062121941,1.050808358
91.1,14.18911718,3.026407429,0.062341225,1.050787705
91.2,14.19372861,3.021820983,0.062610721,1.050767624
91.3,14.19837197,3.022217127,0.0625353,1.050748614
91.4,14.2030332,3.033278456,0.062626088,1.050738358
91.5,14.20769077,3.044226657,0.063012511,1.050717704
91.6,14.21231837,3.043071679,0.063350217,1.050697625
91.7,14.21695161,3.038345848,0.063321112,1.050678608
91.8,14.22162561,3.037462135,0.06307786,1.050668378
91.9,14.22630173,3.040074907,0.062876469,1.050647631
92,14.23091432,3.041705496,0.06297147,1.050627899
92.1,14.23548193,3.039062544,0.063368141,1.050607573
92.2,14.24005419,3.039816491,0.063832846,1.050588622
92.3,14.24464481,3.05084062,0.064109484,1.050578374
92.4,14.24922229,3.058876608,0.064180378,1.050557632
92.5,14.25378151,3.057385011,0.064158285,1.050537899
92.6,14.25834126,3.055723998,0.064160581,1.050517573
92.7,14.26290306,3.059980786,0.064159391,1.050498623
92.8,14.26748335,3.068978674,0.064161869,1.05048837
92.9,14.27203897,3.07674229,0.064166703,1.050467646
93,14.27655576,3.075948899,0.064116179,1.050447845
93.1,14.28108124,3.074618944,0.064219869,1.050427774
93.2,14.28565067,3.07979407,0.064701449,1.050407861
93.3,14.29016401,3.083879365,0.065227283,1.050387583
93.4,14.29465558,3.083589304,0.065491926,1.050368621
93.5,14.29917802,3.082796712,0.06549911,1.050358371
93.6,14.3037092,3.086308576,0.065544958,1.050337646
93.7,14.30826229,3.088953411,0.065521659,1.050317845
93.8,14.3128182,3.08868734,0.065156805,1.050297773
93.9,14.31731258,3.094103274,0.064598822,1.050277861
94,14.3217942,3.101189645,0.064389096,1.050257583
94.1,14.3262947,3.103754146,0.064711066,1.050238621
94.2,14.33079705,3.103199752,0.065231414,1.050228371
94.3,14.33534172,3.107357163,0.065453833,1.050207647
94.4,14.33988605,3.11721287,0.06504913,1.050187841
94.5,14.34436155,3.122325295,0.064358265,1.050167789
94.6,14.34884456,3.124877878,0.064081893,1.050147803
94.7,14.35333059,3.12882352,0.064591207,1.050127798
94.8,14.35776825,3.134848965,0.065300425,1.050107804
94.9,14.36223415,3.135028041,0.065183666,1.050087784
95,14.36671962,3.131922404,0.064436447,1.050067858
95.1,14.37113526,3.137940702,0.064063988,1.050047584
95.2,14.37557026,3.144423665,0.06421126,1.05002862
95.3,14.38004208,3.147546116,0.064531219,1.050018371
95.4,14.38451161,3.154155522,0.064628663,1.049997647
95.5,14.38899534,3.161283626,0.064362059,1.049977841
95.6,14.39349105,3.167277924,0.063904158,1.049957789
95.7,14.3979149,3.172382958,0.063710332,1.049937803
95.8,14.40232587,3.174368923,0.064007529,1.049917799
95.9,14.40674587,3.173770674,0.064579485,1.0498978
96,14.4111542,3.174013599,0.064973732,1.0498778
96.1,14.41555429,3.179391534,0.065086142,1.0498578
96.2,14.41996631,3.184941113,0.06504563,1.0498378
96.3,14.42439836,3.183523668,0.065001183,1.0498178
96.4,14.42883765,3.187733365,0.065095247,1.0497978
96.5,14.43325409,3.200082787,0.065360507,1.0497778
96.6,14.43764224,3.206274243,0.065800381,1.0497578
96.7,14.44203439,3.209756619,0.066174836,1.0497378
96.8,14.44644488,3.213076006,0.066346925,1.0497178
96.9,14.45084304,3.211079504,0.066400274,1.0496978
97,14.45523333,3.215626327,0.066411517,1.0496778
97.1,14.45962101,3.227232636,0.066338646,1.0496578
97.2,14.46397911,3.232474939,0.066103824,1.0496378
97.3,14.46835386,3.234272962,0.065753291,1.0496178
97.4,14.4727642,3.235502513,0.065395436,1.0495978
97.5,14.47715262,3.23455997,0.065113487,1.0495778
97.6,14.48154273,3.237954261,0.065007099,1.0495578
97.7,14.4859339,3.246798235,0.065006505,1.049537801
97.8,14.49034639,3.253955093,0.064983175,1.049517796
97.9,14.49476474,3.256132826,0.065164467,1.049497816
98,14.49915084,3.258150817,0.065622547,1.049477742
98.1,14.50350833,3.265027074,0.065732356,1.049458016
98.2,14.5078598,3.272994102,0.065464055,1.04943698
98.3,14.51223075,3.277958652,0.064995696,1.049407229
98.4,14.51658773,3.282501731,0.064420808,1.049387953
98.5,14.52091498,3.286286862,0.064108898,1.049367759
98.6,14.52522286,3.288466098,0.064164174,1.049347811
98.7,14.52952456,3.291938779,0.064148561,1.049327797
98.8,14.53384416,3.295216138,0.063754967,1.049307802
98.9,14.5381427,3.29657774,0.063185807,1.049287796
99,14.54245674,3.303368494,0.062792541,1.049267816
99.1,14.54679587,3.312934661,0.062627855,1.049247742
99.2,14.55110322,3.316024024,0.062646923,1.049228016
99.3,14.55540216,3.317609706,0.062710208,1.049206979
99.4,14.55967879,3.32116295,0.062606939,1.049177229
99.5,14.56392653,3.325132129,0.062213954,1.049157953
99.6,14.56816647,3.328954711,0.061737317,1.04913776
99.7,14.5724197,3.332422415,0.06144019,1.049117807
99.8,14.57670067,3.336646658,0.061319592,1.049097813
99.9,14.58096874,3.343201034,0.061289973,1.049077743
100,14.58522892,3.351327845,0.061298465,1.049058016
