##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,Sensit./(uV/mW)
48.912,10.01,-0.00988,0.03265465,0.5841
49.012,11.024230000000001,-0.01119999,0.05474821,0.58414
49.112,11.36996,-0.009879804,0.08098326,0.58419
49.212,11.59261,-0.01065747,0.09361225,0.58424
49.312,11.76424,-0.01073517,0.10422000000000001,0.58429
49.412,11.9117,-0.01162995,0.11431,0.58433
49.512,12.040239999999999,-0.0132797,0.13155999999999998,0.58438
49.612,12.156830000000001,-0.01413703,0.11927,0.58443
49.712,12.26624,-0.01053557,0.12272000000000001,0.58448
49.812,12.36875,-0.01129424,0.13857,0.5845199999999999
49.912,12.46614,-0.009219632,0.14159000000000002,0.58457
50.012,12.5581,-0.01049219,0.15319000000000002,0.58462
50.112,12.647089999999999,-0.01060008,0.15993,0.5846600000000001
50.212,12.732660000000001,-0.01064093,0.1781,0.5847100000000001
50.312,12.815430000000001,-0.01165505,0.18625999999999998,0.5847600000000001
50.412,12.895380000000001,-0.01163762,0.17702,0.58481
50.512,12.97235,-0.01197016,0.19107000000000002,0.58485
50.612,13.04701,-0.01196999,0.19804000000000002,0.5849
50.712,13.12013,-0.01195988,0.1878,0.58495
50.812,13.19156,-0.01328036,0.20264000000000001,0.58499
50.912,13.26167,-0.01184896,0.21272,0.58504
51.012,13.3302,-0.01097002,0.2217,0.58509
51.112,13.39739,-0.01244537,0.21661999999999998,0.58514
51.212,13.46331,-0.01370839,0.2243,0.58518
51.312,13.528670000000002,-0.01227273,0.22475,0.58523
51.412,13.592529999999998,-0.01229353,0.22816999999999998,0.58528
51.512,13.655420000000001,-0.01323229,0.22908,0.58532
51.612,13.717839999999999,-0.01359556,0.23676,0.58537
51.712,13.779689999999999,-0.01230102,0.23208,0.5854199999999999
51.812,13.84039,-0.01098041,0.23606,0.5854600000000001
51.912,13.900570000000002,-0.01098135,0.244,0.5855100000000001
52.012,13.95985,-0.01229985,0.25535,0.5855600000000001
52.112,14.018629999999998,-0.0123446,0.25497,0.5856
52.212,14.076020000000002,-0.01229004,0.25336,0.58565
52.312,14.133370000000001,-0.01225503,0.256,0.5857
52.412,14.1902,-0.01360903,0.25144,0.5857399999999999
52.512,14.24596,-0.01228478,0.25716999999999995,0.5857899999999999
52.612,14.30122,-0.01362264,0.2676,0.5858399999999999
52.712,14.3569,-0.01262931,0.26399,0.5858800000000001
52.812,14.41151,-0.01264014,0.26584,0.5859300000000001
52.912,14.465679999999999,-0.01230759,0.2654,0.58597
53.012,14.51931,-0.01097929,0.26399,0.58602
53.112,14.572579999999999,-0.01118195,0.2667,0.58607
53.212,14.62485,-0.0123234,0.26677,0.58611
53.312,14.676520000000002,-0.01360852,0.27345,0.58616
53.412,14.72892,-0.0135967,0.26954,0.58621
53.512,14.78094,-0.01228977,0.27887,0.58625
53.612,14.83215,-0.01229,0.27766,0.5863
53.712,14.883220000000001,-0.01229445,0.27546,0.58635
53.812,14.93441,-0.0109635,0.27451,0.58639
53.912,14.9854,-0.01097542,0.28799,0.58644
54.012,15.035129999999999,-0.01106244,0.2877,0.58648
54.112,15.08495,-0.0109807,0.27841,0.58653
54.212,15.133529999999999,-0.01196091,0.28552,0.58658
54.312,15.18263,-0.01240028,0.2862,0.58662
54.412,15.231910000000001,-0.01240018,0.29505,0.58667
54.512,15.280920000000002,-0.01234045,0.28713,0.5867100000000001
54.612,15.33029,-0.01108002,0.29899000000000003,0.5867600000000001
54.712,15.378929999999999,-0.01107149,0.28945,0.58681
54.812,15.426979999999999,-0.01207179,0.28407,0.58685
54.912,15.47456,-0.01100327,0.29435,0.5869
55.012,15.52185,-0.0110078,0.30457,0.58694
55.112,15.56921,-0.01097996,0.29682,0.58699
55.212,15.61615,-0.01230453,0.29704,0.58704
55.312,15.66296,-0.01360952,0.29968,0.58708
55.412,15.709729999999999,-0.01361,0.29354,0.58713
55.512,15.756279999999999,-0.01361029,0.30874,0.58717
55.612,15.8029,-0.01347991,0.30328,0.58722
55.712,15.84965,-0.01228994,0.31448000000000004,0.58726
55.812,15.89524,-0.01220724,0.31201999999999996,0.58731
55.912,15.94072,-0.01229005,0.31201999999999996,0.58736
56.012,15.98596,-0.01228999,0.30765,0.5874
56.112,16.03107,-0.01229132,0.31139,0.58745
56.212,16.07615,-0.01101961,0.31866,0.58749
56.312,16.12086,-0.01139363,0.32149,0.58754
56.412,16.165570000000002,-0.0108867,0.32715,0.58758
56.512,16.21059,-0.01217562,0.32494,0.58763
56.612,16.254720000000002,-0.01217993,0.33214,0.58767
56.712,16.298679999999997,-0.01218,0.33104,0.58772
56.812,16.342270000000003,-0.01218009,0.33207,0.58777
56.912,16.38561,-0.01221984,0.33103,0.58781
57.012,16.4289,-0.01482132,0.32809,0.58786
57.112,16.47224,-0.01480996,0.32387,0.5879
57.212,16.51523,-0.01482014,0.33682,0.58795
57.312,16.55829,-0.01208883,0.33444,0.58799
57.412,16.600929999999998,-0.01218531,0.33675,0.58804
57.512,16.6435,-0.01217695,0.33504,0.58808
57.612,16.68623,-0.01310516,0.34235,0.58813
57.712,16.72861,-0.01316833,0.33097,0.58817
57.812,16.770529999999997,-0.01349732,0.33616999999999997,0.58822
57.912,16.81271,-0.01349996,0.3314,0.58826
58.012,16.85497,-0.0135,0.3243,0.58831
58.112,16.89682,-0.0135,0.33305,0.58835
58.212,16.938670000000002,-0.0134994,0.33485,0.5884
58.312,16.98009,-0.0128324,0.33708,0.58844
58.412,17.02194,-0.01218078,0.33768000000000004,0.58849
58.512,17.06375,-0.01214479,0.33182,0.58853
58.612,17.10545,-0.01187392,0.33100999999999997,0.58858
58.712,17.14669,-0.01218434,0.33923000000000003,0.58862
58.812,17.18797,-0.0134898,0.35501,0.58867
58.912,17.228720000000003,-0.01349997,0.34564,0.5887100000000001
59.012,17.269679999999997,-0.0135,0.34336,0.5887600000000001
59.112,17.31045,-0.01349997,0.34586,0.5888
59.212,17.35099,-0.01348745,0.33618000000000003,0.58885
59.312,17.391460000000002,-0.01416522,0.33849,0.5888899999999999
59.412,17.43177,-0.01286566,0.34359,0.58894
59.512,17.472179999999998,-0.01348395,0.33621,0.5889800000000001
59.612,17.51224,-0.01349992,0.33434,0.58903
59.712,17.5522,-0.0135,0.34405,0.58907
59.812,17.59216,-0.0135,0.34936999999999996,0.58912
59.912,17.632270000000002,-0.0135,0.34381999999999996,0.58916
60.012,17.67245,-0.0135,0.35831999999999997,0.58921
60.112,17.71239,-0.01349999,0.35669,0.58925
60.212,17.75204,-0.01349901,0.35028000000000004,0.58929
60.312,17.79137,-0.01385213,0.34528000000000003,0.58934
60.412,17.830460000000002,-0.01383005,0.35374,0.58938
60.512,17.86956,-0.01382983,0.35751,0.58943
60.612,17.908520000000003,-0.01353844,0.35118,0.5894699999999999
60.712,17.947470000000003,-0.01350074,0.35511,0.5895199999999999
60.812,17.98626,-0.01448549,0.35125,0.5895600000000001
60.912,18.02577,-0.01382949,0.35241999999999996,0.5896100000000001
61.012,18.065160000000002,-0.01383,0.3463,0.58965
