LABORATORY,FSRI 
TEST IDENT,Basswood_HF75_2
OPERATOR,Dow
MATERIAL,Basswood Panel
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.03861304745078087
SPEC HOLDER DIFF,-566
SPECIMEN MASS,79.12000274658203
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,2436
TIME TO IGN,5.75
END OF TEST SCAN,1956
END OF TEST TIME,489
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.15 x 101.14 x 18.92 mm; with tie wires
