LABORATORY,FSRI 
TEST IDENT,Basswood_HF25_3
OPERATOR,Dow
MATERIAL,Basswood panel
ORIENTATION,Horizontal
HEAT FLUX,25
SURF AREA,0.009999999776482582
C FACTOR,0.03806118667125702
SPEC HOLDER DIFF,-566
SPECIMEN MASS,83.19999694824219
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,4277
TIME TO IGN,113
END OF TEST SCAN,3797
END OF TEST TIME,949.25
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.22 x 101.10 x 19.14 mm; with tie wires
