Sample ID:	C:\MCC\MCC Cal\Test\R13_Fiberglas_InsulationA_MCC_30K_min_220215_R3.txt
Sample Weight (mg):	4.42
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	114.947	80.006	19.993	103.684	20.210	-0.249	0.030
0.499	114.902	80.005	19.993	103.682	20.207	0.006	0.037
1.000	114.930	80.005	19.994	103.681	20.210	-0.223	-0.002
1.500	114.915	80.005	19.990	103.674	20.211	-0.295	-0.002
2.000	114.926	80.007	19.994	103.679	20.213	-0.418	0.005
2.500	114.898	80.006	19.995	103.682	20.213	-0.468	-0.011
3.000	114.898	80.007	19.993	103.683	20.213	-0.478	-0.023
3.500	114.906	80.006	19.994	103.681	20.210	-0.209	-0.010
4.000	114.861	80.005	19.992	103.683	20.213	-0.454	-0.014
4.500	114.875	80.007	19.992	103.679	20.211	-0.298	-0.034
5.000	114.907	80.005	19.994	103.681	20.212	-0.358	0.008
5.500	114.883	80.007	19.990	103.675	20.209	-0.153	0.027
6.000	114.863	80.004	19.992	103.677	20.202	0.350	-0.018
6.500	114.875	80.006	19.993	103.683	20.212	-0.376	-0.025
7.000	114.865	80.007	19.994	103.687	20.211	-0.287	-0.003
7.500	114.910	80.006	19.993	103.689	20.210	-0.241	0.018
8.000	114.890	80.005	19.994	103.702	20.204	0.221	0.030
8.500	114.842	80.006	19.993	103.714	20.208	-0.074	-0.021
9.000	114.938	80.007	19.992	103.716	20.209	-0.157	-0.010
9.500	114.909	80.006	19.992	103.716	20.210	-0.199	0.057
10.000	114.898	80.007	19.994	103.716	20.212	-0.360	0.013
10.500	114.875	80.005	19.992	103.717	20.205	0.139	-0.036
11.000	114.894	80.006	19.993	103.709	20.211	-0.336	-0.019
11.500	114.896	80.007	19.992	103.708	20.205	0.143	0.008
12.000	114.918	80.006	19.992	103.708	20.208	-0.084	0.023
12.501	114.920	80.005	19.992	103.708	20.203	0.293	0.024
13.000	114.899	80.006	19.993	103.707	20.210	-0.205	0.002
13.500	114.926	80.006	19.993	103.708	20.205	0.139	-0.007
14.000	114.922	80.006	19.993	103.708	20.207	0.006	0.015
14.500	114.919	80.006	19.994	103.704	20.209	-0.183	0.008
15.000	114.944	80.007	19.993	103.696	20.211	-0.301	0.008
15.500	114.916	80.006	19.993	103.691	20.208	-0.110	0.009
16.000	114.911	80.006	19.994	103.690	20.208	-0.072	-0.018
16.500	114.894	80.008	19.994	103.690	20.204	0.177	-0.027
17.000	114.921	80.006	19.994	103.694	20.208	-0.112	-0.006
17.500	114.961	80.007	19.992	103.704	20.203	0.321	0.039
18.000	114.964	80.007	19.995	103.715	20.212	-0.408	0.055
18.500	114.971	80.007	19.993	103.716	20.206	0.066	0.026
19.000	114.970	80.005	19.993	103.718	20.207	-0.044	0.007
19.500	114.924	80.006	19.994	103.725	20.201	0.458	-0.020
20.000	114.965	80.007	19.993	103.730	20.205	0.167	-0.026
20.500	114.970	80.005	19.992	103.732	20.209	-0.179	0.020
21.000	114.942	80.006	19.993	103.738	20.207	0.014	0.012
21.500	114.970	80.006	19.993	103.742	20.207	0.020	-0.012
22.000	114.939	80.006	19.991	103.738	20.198	0.624	-0.002
22.500	115.002	80.006	19.993	103.737	20.206	0.072	0.015
23.000	114.987	80.006	19.994	103.737	20.202	0.391	0.040
23.500	115.001	80.005	19.992	103.741	20.197	0.734	0.023
24.000	115.013	80.005	19.993	103.749	20.199	0.550	0.012
24.500	115.017	80.005	19.992	103.762	20.199	0.570	0.021
25.000	115.034	80.008	19.993	103.773	20.197	0.758	0.018
25.500	115.031	80.007	19.995	103.788	20.196	0.767	0.018
26.000	115.076	80.005	19.993	103.800	20.195	0.843	0.028
26.500	115.095	80.007	19.991	103.809	20.191	1.200	0.053
27.000	115.143	80.006	19.993	103.811	20.186	1.505	0.066
27.500	115.105	80.008	19.993	103.813	20.187	1.457	0.038
28.000	115.135	80.008	19.993	103.813	20.187	1.441	0.001
28.500	115.217	80.008	19.993	103.814	20.187	1.477	0.053
29.000	115.199	80.007	19.994	103.822	20.188	1.397	0.088
29.500	115.231	80.007	19.994	103.836	20.184	1.682	0.039
30.000	115.263	80.008	19.993	103.848	20.185	1.572	0.039
30.500	115.277	80.007	19.993	103.856	20.182	1.822	0.055
31.000	115.304	80.006	19.994	103.863	20.176	2.250	0.043
