Sample ID:	C:\MCC\MCC Cal\Test\Wood_Veneer_MDF_MCC_30K_min_220315_R3.txt
Sample Weight (mg):	4.51
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
-0.001	107.620	80.008	19.998	103.600	20.185	-0.183	-0.017
0.499	107.631	79.996	19.999	103.600	20.183	-0.029	-0.000
0.999	107.638	79.999	19.996	103.598	20.188	-0.400	0.021
1.499	107.604	80.007	19.995	103.598	20.186	-0.221	-0.005
2.000	107.645	80.008	19.993	103.599	20.187	-0.322	-0.010
2.500	107.638	80.013	19.994	103.601	20.186	-0.248	0.021
3.000	107.602	80.018	19.994	103.602	20.184	-0.070	-0.004
3.500	107.643	80.004	19.995	103.604	20.185	-0.123	-0.019
4.000	107.638	80.000	19.994	103.606	20.185	-0.164	0.021
4.500	107.605	80.006	19.994	103.607	20.187	-0.306	-0.001
4.999	107.587	80.006	19.994	103.606	20.188	-0.388	-0.044
5.499	107.638	80.006	19.994	103.601	20.185	-0.150	-0.009
6.000	107.602	80.003	19.995	103.598	20.183	-0.020	0.023
6.500	107.636	80.005	19.994	103.596	20.184	-0.111	0.006
6.999	107.677	80.006	19.993	103.594	20.183	0.006	0.037
7.499	107.598	80.004	19.994	103.594	20.178	0.353	0.019
7.999	107.616	80.010	19.995	103.597	20.183	-0.004	-0.049
8.500	107.617	80.000	19.994	103.598	20.182	0.025	-0.021
9.000	107.636	80.006	19.993	103.599	20.183	-0.002	0.020
9.500	107.622	80.001	19.995	103.598	20.180	0.189	0.012
9.999	107.611	80.012	19.992	103.596	20.180	0.219	-0.011
10.499	107.628	80.001	19.994	103.597	20.183	0.014	-0.010
10.999	107.612	80.006	19.994	103.596	20.182	0.049	0.004
11.499	107.644	80.002	19.996	103.595	20.180	0.193	0.009
11.999	107.642	80.004	19.994	103.595	20.180	0.182	0.023
12.500	107.646	80.002	19.996	103.598	20.177	0.387	0.016
13.000	107.636	80.020	19.992	103.595	20.180	0.203	-0.002
13.500	107.632	80.007	19.992	103.597	20.182	0.035	-0.010
13.999	107.627	80.006	19.993	103.599	20.181	0.121	-0.012
14.499	107.682	80.013	19.992	103.600	20.180	0.201	0.021
14.999	107.659	80.007	19.995	103.603	20.183	0.012	0.041
15.499	107.654	80.010	19.993	103.604	20.181	0.115	0.002
15.999	107.686	80.011	19.993	103.604	20.181	0.133	-0.000
16.499	107.678	80.002	19.994	103.606	20.179	0.309	0.026
16.999	107.671	79.995	19.994	103.611	20.176	0.469	0.005
17.499	107.638	80.004	19.996	103.611	20.178	0.369	-0.027
18.000	107.668	80.008	19.994	103.607	20.177	0.410	-0.022
18.500	107.604	79.999	19.995	103.593	20.175	0.529	-0.019
19.000	107.641	80.007	19.994	103.575	20.172	0.785	-0.030
19.500	107.635	80.011	19.993	103.560	20.175	0.539	0.002
20.000	107.657	80.005	19.993	103.555	20.175	0.528	0.023
20.499	107.653	80.004	19.993	103.561	20.175	0.596	0.017
20.999	107.639	80.007	19.994	103.578	20.173	0.729	0.000
21.499	107.630	80.004	19.995	103.622	20.175	0.533	-0.020
21.999	107.655	80.004	19.995	103.669	20.175	0.547	-0.004
22.499	107.697	80.003	19.995	103.692	20.175	0.576	0.041
22.999	107.668	80.007	19.995	103.705	20.173	0.680	0.040
23.499	107.644	80.006	19.995	103.708	20.172	0.792	-0.020
23.999	107.673	80.007	19.994	103.692	20.169	0.962	-0.024
24.499	107.720	80.009	19.994	103.668	20.171	0.837	0.041
24.999	107.686	80.003	19.994	103.663	20.168	1.085	0.044
25.499	107.686	80.007	19.993	103.664	20.169	0.973	-0.011
26.000	107.697	80.007	19.994	103.671	20.169	0.958	-0.011
26.500	107.715	80.004	19.994	103.674	20.166	1.200	0.021
26.999	107.759	80.006	19.993	103.681	20.167	1.159	0.046
27.499	107.753	80.007	19.995	103.688	20.163	1.445	0.050
28.000	107.800	80.009	19.996	103.696	20.167	1.136	0.039
28.500	107.794	80.006	19.994	103.706	20.165	1.312	0.041
