##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
49.935,10.01,0.00689387,-0.04081,1.06047
50.035,10.41836,0.01203087,-0.04624878,1.06045
50.135,10.51879,0.01781303,-0.0425979,1.06043
50.235,10.58814,0.02502595,-0.04153781,1.06041
50.335,10.64371,0.03135536,-0.04178578,1.06039
50.435,10.69187,0.03682734,-0.04242641,1.06037
50.535,10.73366,0.04421794,-0.04303464,1.06035
50.635,10.77201,0.04774739,-0.04303887,1.06033
50.735,10.80691,0.05404537,-0.04367361,1.06031
50.835,10.8391,0.05740342,-0.04457458,1.06028
50.935,10.86927,0.06414091,-0.04557094,1.06026
51.035,10.89772,0.06677488,-0.04559855,1.06024
51.135,10.92479,0.07119419,-0.04732384,1.0602200000000002
51.235,10.94993,0.07688443,-0.04815143,1.0602
51.335,10.974839999999999,0.07969749,-0.04860293,1.06018
51.435,10.99859,0.08509067,-0.04811636,1.06016
51.535,11.02164,0.08789541,-0.04734522,1.0601399999999999
51.635,11.04383,0.0914341,-0.04751853,1.0601200000000002
51.735,11.065380000000001,0.09675715,-0.04772044,1.0601
51.835,11.08648,0.10044,-0.04676938,1.06008
51.935,11.10699,0.1017,-0.04598954,1.06006
52.035,11.12678,0.10635,-0.04600833,1.06003
52.135,11.14609,0.10885,-0.04661446,1.0600100000000001
52.235,11.16507,0.11399000000000001,-0.04580886,1.05999
52.335,11.18378,0.11638,-0.04655346,1.05997
52.435,11.20227,0.12165,-0.04710997,1.05995
52.535,11.220289999999999,0.1226,-0.04641832,1.0599299999999998
52.635,11.23808,0.12509,-0.04634526,1.0599100000000001
52.735,11.25558,0.12880999999999998,-0.04724198,1.05989
52.835,11.2728,0.13163,-0.04689257,1.05987
52.935,11.28991,0.13705,-0.04759902,1.05985
53.035,11.3063,0.13749,-0.04801765,1.05982
53.135,11.32258,0.13963,-0.04799846,1.0598
53.235,11.33883,0.14151,-0.04839987,1.05978
53.335,11.35495,0.14515,-0.04777952,1.05976
53.435,11.371369999999999,0.14875,-0.047305,1.05974
53.535,11.38702,0.14970999999999998,-0.04748309,1.05972
53.635,11.4025,0.15324000000000002,-0.04781603,1.0597
53.735,11.41779,0.15494000000000002,-0.04702114,1.05968
53.835,11.432780000000001,0.15934,-0.04779929,1.05966
53.935,11.44774,0.15637,-0.04652297,1.0596299999999998
54.035,11.46257,0.16194,-0.0477333,1.05961
54.135,11.477219999999999,0.16394,-0.04682598,1.05959
54.235,11.491710000000001,0.16592,-0.04787368,1.0595700000000001
54.335,11.50608,0.16762,-0.04682851,1.05955
54.435,11.52047,0.17043,-0.04689463,1.0595299999999999
54.535,11.53479,0.17187,-0.04744031,1.05951
54.635,11.54904,0.17338,-0.04629656,1.05948
54.735,11.563089999999999,0.17720999999999998,-0.04629363,1.05946
54.835,11.57698,0.17979,-0.04628314,1.05944
54.935,11.59078,0.17836,-0.04641474,1.05942
55.035,11.60453,0.1826,-0.04642642,1.0594
55.135,11.61823,0.18509,-0.04742151,1.05938
55.235,11.631780000000001,0.18422,-0.04756737,1.05936
55.335,11.64531,0.18445,-0.04659015,1.0593299999999999
55.435,11.65875,0.18837,-0.04728168,1.05931
55.535,11.67178,0.19099000000000002,-0.04806706,1.05929
55.635,11.68465,0.19050999999999998,-0.04819416,1.0592700000000002
55.735,11.69748,0.19377,-0.04823693,1.05925
55.835,11.710189999999999,0.19377,-0.04816619,1.05923
55.935,11.72305,0.19448,-0.04914085,1.0592
56.035,11.73585,0.19623,-0.04959888,1.05918
56.135,11.74875,0.1999,-0.04909396,1.05916
