##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
48.763,10.01,0.01327913,-0.00054,1.08892
48.863,10.31418,0.01716376,-0.00036444019999999996,1.08883
48.963,10.38183,0.02207378,-0.0007855024,1.08875
49.063,10.43717,0.02933719,4.877252e-05,1.08867
49.163,10.471969999999999,0.03610341,-0.0005673591000000001,1.0885799999999999
49.263,10.50164,0.04270391,-7.766729000000001e-05,1.0885
49.363,10.527989999999999,0.04790676,0.00033285629999999997,1.08841
49.463,10.55204,0.0514634,-0.00014186450000000002,1.08833
49.563,10.5736,0.05565149,0.00020439029999999998,1.0882399999999999
49.663,10.59335,0.06142051,0.0003122999,1.08816
49.763,10.61201,0.06767615,0.0003109293,1.08808
49.863,10.629769999999999,0.0742697,-0.0001051423,1.08799
49.963,10.646419999999999,0.07826386,-0.0001142642,1.08791
50.063,10.66227,0.08266955,9.496044e-06,1.08782
50.163,10.67727,0.08870079,1.629852e-05,1.08774
50.263,10.691469999999999,0.09397007,-0.0002455124,1.08765
50.363,10.705160000000001,0.09618646,-0.0003948036,1.0875700000000001
50.463,10.71814,0.10095,-0.0003719874,1.08749
50.563,10.730789999999999,0.10677,2.909136e-05,1.0874
50.663,10.74305,0.11052000000000001,0.0003949625,1.08732
50.763,10.75484,0.11539,0.0007532255999999999,1.08723
50.863,10.76633,0.1202,0.0007134771,1.08715
50.963,10.777619999999999,0.12509,0.0003007305,1.0870600000000001
51.063,10.7885,0.12905999999999998,-8.992312e-05,1.0869799999999998
51.163,10.79901,0.13301,-0.0001530263,1.0869
51.263,10.80947,0.13739,-0.0009932289,1.08681
51.363,10.81962,0.14097,-0.0002093403,1.08673
51.463,10.82957,0.14481,-0.001192667,1.08664
51.563,10.83951,0.14864000000000002,-0.0003720461,1.08656
51.663,10.84903,0.15294000000000002,-7.443938e-05,1.08648
51.763,10.85845,0.15727,-0.000319406,1.08639
51.863,10.86754,0.16143,0.0008475502,1.08631
51.963,10.87653,0.16635999999999998,0.00027080619999999997,1.08622
52.063,10.88538,0.16953,0.0001316899,1.0861399999999999
52.163,10.894060000000001,0.17202,0.0008922614,1.08606
52.263,10.902660000000001,0.17595,0.0005846905000000001,1.08597
52.363,10.91108,0.17964000000000002,0.0002466737,1.08589
52.463,10.9193,0.18261,0.0005825256,1.08581
