##Temp./°C,Time/min,DSC(subtr.2)/(mW/mg),Mass loss(subtr.2)/mg,Sensit./(uV/mW)
48.727,10.01,0.01695375,-0.01536,1.08895
48.827,10.31975,0.0209053,-0.01371257,1.08887
48.927,10.38715,0.02820172,-0.01345141,1.0887799999999999
49.027,10.431460000000001,0.0309402,-0.01444741,1.0887
49.127,10.468860000000001,0.03518258,-0.01614564,1.08861
49.227,10.49929,0.04202904,-0.01624488,1.08853
49.327,10.528089999999999,0.04904411,-0.01556185,1.08844
49.427,10.5519,0.05386641,-0.01479332,1.08836
49.527,10.574060000000001,0.05917605,-0.01425851,1.08827
49.627,10.593689999999999,0.06489783,-0.01378038,1.08819
49.727,10.61191,0.06712866,-0.01445309,1.0881100000000001
49.827,10.62947,0.07479241,-0.01420361,1.08802
49.927,10.64585,0.07830305,-0.01532041,1.08794
50.027,10.66158,0.08109039,-0.01670758,1.08785
50.127,10.67676,0.0872931,-0.01629409,1.0877700000000001
50.227,10.69103,0.09166754,-0.01586192,1.08768
50.327,10.705039999999999,0.0958329,-0.01605838,1.0876
50.427,10.718169999999999,0.09846196,-0.01542384,1.08752
50.527,10.73068,0.10388,-0.01581215,1.08743
50.627,10.742980000000001,0.10801,-0.01558255,1.08735
50.727,10.75464,0.11152999999999999,-0.01655067,1.0872600000000001
50.827,10.766010000000001,0.11587,-0.01649509,1.08718
50.927,10.77707,0.11888,-0.01658472,1.0871
51.027,10.787980000000001,0.1249,-0.01607047,1.08701
51.127,10.79852,0.1283,-0.01602113,1.08693
51.227,10.80902,0.13337000000000002,-0.01668774,1.08684
51.327,10.81926,0.13624,-0.01604497,1.08676
51.427,10.82927,0.14004,-0.0163352,1.08667
51.527,10.839030000000001,0.14535,-0.01605591,1.08659
51.627,10.84867,0.14862999999999998,-0.01633538,1.08651
51.727,10.85811,0.15119000000000002,-0.01727354,1.0864200000000002
51.827,10.8674,0.15679,-0.01689972,1.0863399999999999
51.927,10.87652,0.15978,-0.01708651,1.08625
52.027,10.88539,0.16388,-0.01696671,1.08617
52.127,10.89407,0.16805,-0.01637433,1.08609
52.227,10.90267,0.16978,-0.01639506,1.086
52.327,10.9111,0.17339000000000002,-0.01627127,1.08592
52.427,10.91934,0.1782,-0.01578177,1.08584
52.527,10.92751,0.18117,-0.0165227,1.08575
52.627,10.93562,0.18445999999999999,-0.01578942,1.0856700000000001
52.727,10.94363,0.1886,-0.01512807,1.08558
52.827,10.95153,0.19191,-0.01578167,1.0855
52.927,10.95931,0.19441,-0.01572438,1.08542
53.027,10.96694,0.19892,-0.01535,1.08533
53.127,10.97451,0.20163,-0.01566292,1.08525
53.227,10.982,0.20387,-0.01580604,1.08517
53.327,10.98937,0.20864000000000002,-0.01506299,1.0850799999999998
53.427,10.99664,0.21198000000000003,-0.01527511,1.085
53.527,11.00383,0.21422,-0.01584859,1.08491
53.627,11.01093,0.21696,-0.01586761,1.08483
53.727,11.01795,0.22068000000000002,-0.01551409,1.08475
53.827,11.02489,0.22415,-0.01621359,1.08466
53.927,11.03174,0.2273,-0.01655886,1.0845799999999999
54.027,11.03848,0.23071999999999998,-0.01549702,1.0845
54.127,11.0452,0.23449,-0.01563129,1.08441
54.227,11.05188,0.23745,-0.01638716,1.08433
54.327,11.058489999999999,0.23939000000000002,-0.01634662,1.08425
54.427,11.06507,0.24241999999999997,-0.0157903,1.08416
54.527,11.071589999999999,0.24572,-0.01582447,1.08408
54.627,11.07804,0.24823,-0.0166225,1.08399
54.727,11.084439999999999,0.25121,-0.01618282,1.08391
54.827,11.090810000000001,0.25473,-0.01531736,1.0838299999999998
54.927,11.09715,0.2581,-0.01565627,1.08374
55.027,11.10347,0.26115,-0.01605255,1.08366
55.127,11.10971,0.26348,-0.01592343,1.08358
55.227,11.11588,0.26495,-0.01567599,1.08349
55.327,11.12205,0.26781,-0.01604005,1.08341
55.427,11.12823,0.2723,-0.01677286,1.08333
55.527,11.13429,0.27497,-0.01626192,1.08324
55.627,11.140239999999999,0.27662,-0.01558332,1.0831600000000001
55.727,11.14621,0.27974,-0.0163845,1.0830799999999998
55.827,11.15215,0.28343,-0.01666211,1.08299
