Sample ID:	C:\MCC\MCC Cal\Test\Pipe_Heat_Cable\Pipe_Heat_Cable_MCC_30K_min_220201_R4.txt
Sample Weight (mg):	4.73
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	114.176	80.011	19.993	103.795	20.042	0.158	0.012
0.500	114.174	80.009	19.993	103.793	20.040	0.289	-0.022
1.000	114.175	80.009	19.993	103.792	20.037	0.443	-0.010
1.500	114.192	80.009	19.994	103.791	20.038	0.415	0.008
2.000	114.214	80.011	19.994	103.787	20.039	0.326	0.028
2.500	114.198	80.009	19.994	103.787	20.038	0.406	0.023
3.000	114.173	80.010	19.994	103.791	20.038	0.419	-0.017
3.500	114.206	80.009	19.994	103.795	20.039	0.352	-0.017
4.000	114.160	80.009	19.994	103.795	20.038	0.419	-0.003
4.500	114.227	80.010	19.993	103.796	20.039	0.320	0.004
5.000	114.204	80.009	19.994	103.801	20.042	0.147	0.033
5.500	114.224	80.009	19.994	103.802	20.042	0.119	0.021
6.000	114.183	80.009	19.995	103.798	20.038	0.434	-0.012
6.500	114.193	80.010	19.995	103.799	20.040	0.278	-0.026
7.000	114.196	80.008	19.994	103.795	20.041	0.184	-0.009
7.500	114.218	80.009	19.993	103.790	20.039	0.371	0.019
8.000	114.202	80.009	19.994	103.786	20.039	0.319	0.016
8.500	114.178	80.009	19.995	103.786	20.041	0.185	-0.017
9.000	114.214	80.010	19.997	103.786	20.038	0.393	-0.014
9.500	114.219	80.010	19.994	103.791	20.040	0.291	0.026
10.000	114.201	80.009	19.995	103.797	20.039	0.315	0.014
10.500	114.202	80.010	19.995	103.801	20.040	0.274	-0.015
11.000	114.212	80.010	19.994	103.803	20.040	0.259	-0.003
11.500	114.215	80.011	19.994	103.804	20.039	0.365	0.012
12.000	114.207	80.012	19.994	103.805	20.042	0.149	0.004
12.500	114.189	80.010	19.996	103.806	20.038	0.429	-0.015
13.000	114.175	80.012	19.996	103.807	20.042	0.147	-0.028
13.500	114.196	80.010	19.995	103.810	20.038	0.438	-0.012
14.000	114.194	80.011	19.995	103.814	20.039	0.360	0.013
14.500	114.193	80.011	19.996	103.814	20.036	0.543	0.008
15.000	114.209	80.010	19.995	103.817	20.037	0.477	0.006
15.500	114.223	80.011	19.993	103.820	20.036	0.561	0.022
16.000	114.222	80.012	19.993	103.824	20.035	0.582	0.022
16.500	114.220	80.010	19.994	103.827	20.035	0.584	0.005
17.000	114.209	80.011	19.993	103.829	20.032	0.800	-0.008
17.500	114.236	80.012	19.994	103.827	20.033	0.742	0.001
18.000	114.207	80.010	19.993	103.826	20.030	0.966	0.007
18.500	114.252	80.011	19.993	103.826	20.029	1.000	0.007
19.000	114.269	80.011	19.993	103.833	20.029	1.018	0.039
19.500	114.246	80.011	19.993	103.844	20.027	1.136	0.028
20.000	114.244	80.010	19.994	103.860	20.027	1.184	-0.016
20.500	114.275	80.010	19.993	103.874	20.024	1.335	0.002
21.000	114.268	80.010	19.994	103.884	20.025	1.309	0.027
21.500	114.252	80.009	19.994	103.892	20.023	1.454	0.000
22.000	114.283	80.010	19.993	103.895	20.023	1.423	-0.004
22.500	114.309	80.009	19.994	103.894	20.024	1.341	0.036
23.000	114.317	80.008	19.993	103.895	20.019	1.717	0.046
23.500	114.326	80.007	19.994	103.897	20.017	1.812	0.026
24.000	114.366	80.009	19.994	103.897	20.018	1.753	0.033
24.500	114.386	80.008	19.995	103.897	20.021	1.602	0.054
