Temp/C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/(mW/mg),Sensit./(uV/mW)
139.096,22.58778,-0.0528002,0.30226,1.03347
139.196,22.59737,-0.05279855,0.30271,1.03347
139.296,22.6069,-0.05278245,0.3025,1.03347
139.396,22.61647,-0.05328585,0.30272,1.03347
139.496,22.62603,-0.05496695,0.3029,1.03347
139.596,22.63557,-0.05543315,0.30234,1.03347
139.696,22.64507,-0.05543993,0.3011,1.03347
139.796,22.65459,-0.05544004,0.30147,1.03347
139.896,22.66416,-0.05544001,0.30261,1.03347
139.996,22.67376,-0.05544,0.30394,1.03347
140.096,22.68334,-0.05544,0.30443,1.03347
140.196,22.69294,-0.05544,0.30418,1.03347
140.296,22.70247,-0.05544,0.30396,1.03346
140.396,22.71205,-0.05544,0.30421,1.03346
140.496,22.72166,-0.05544,0.30432,1.03346
140.596,22.73122,-0.05544002,0.30404,1.03346
140.696,22.74081,-0.05544018,0.30542,1.03346
140.796,22.75036,-0.05544104,0.30558,1.03346
140.896,22.75993,-0.05543737,0.30486,1.03346
140.996,22.76948,-0.05604548,0.30466,1.03346
141.096,22.77903,-0.05678408,0.30503,1.03346
141.196,22.7886,-0.05676256,0.30485,1.03346
141.296,22.79819,-0.05676024,0.30514,1.03346
141.396,22.80775,-0.05676002,0.30479,1.03346
141.496,22.81739,-0.05676,0.30516,1.03346
141.596,22.82696,-0.05676,0.30493,1.03345
141.696,22.83654,-0.05676,0.30511,1.03345
141.796,22.8461,-0.05676,0.30553,1.03345
141.896,22.85563,-0.05676,0.30495,1.03345
141.996,22.86518,-0.05676,0.30488,1.03345
142.096,22.87469,-0.05676,0.30596,1.03345
142.196,22.88426,-0.05676,0.306,1.03345
142.296,22.89384,-0.05676,0.30592,1.03345
142.396,22.90339,-0.05676009,0.307,1.03344
142.496,22.91296,-0.05676124,0.30741,1.03344
142.596,22.92251,-0.05677621,0.30697,1.03344
142.696,22.93208,-0.05700283,0.30617,1.03344
142.796,22.94166,-0.0578669,0.30729,1.03344
142.896,22.95121,-0.05807258,0.3072,1.03344
142.996,22.96079,-0.05807958,0.30773,1.03343
143.096,22.97035,-0.05807998,0.30747,1.03343
143.196,22.97992,-0.05808,0.30804,1.03343
143.296,22.98948,-0.05808,0.30807,1.03343
143.396,22.99904,-0.05808,0.30814,1.03343
143.496,23.00861,-0.05808,0.30848,1.03343
143.596,23.01817,-0.05808,0.30928,1.03342
143.696,23.02774,-0.05808,0.30869,1.03342
143.796,23.03729,-0.05808,0.30945,1.03342
143.896,23.04678,-0.05808,0.30923,1.03342
143.996,23.05635,-0.05808,0.30865,1.03342
144.096,23.06587,-0.05808,0.30844,1.03341
144.196,23.07545,-0.05808,0.309,1.03341
144.296,23.08506,-0.05808,0.30937,1.03341
144.396,23.09464,-0.05807994,0.30955,1.03341
144.496,23.10424,-0.05807849,0.3099,1.0334
144.596,23.11382,-0.0580525,0.31036,1.0334
144.696,23.12342,-0.058598,0.31144,1.0334
144.796,23.13296,-0.05945177,0.31071,1.0334
144.896,23.14248,-0.05940432,0.3104,1.03339
144.996,23.15205,-0.05940032,0.31065,1.03339
145.096,23.16165,-0.05940003,0.31156,1.03339
145.196,23.17126,-0.05940004,0.31067,1.03339
145.296,23.18087,-0.05940041,0.31035,1.03338
145.396,23.19045,-0.0594027,0.3109,1.03338
145.496,23.2,-0.05940035,0.31087,1.03338
145.596,23.20959,-0.06035576,0.31127,1.03337
145.696,23.21915,-0.06071913,0.31066,1.03337
145.796,23.22872,-0.06069382,0.3105,1.03337
145.896,23.23834,-0.06148871,0.31087,1.03337
145.996,23.24797,-0.06203417,0.31149,1.03336
146.096,23.25769,-0.06202113,0.31181,1.03336
146.196,23.2674,-0.06202009,0.31159,1.03336
146.296,23.27703,-0.06202001,0.31094,1.03335
146.396,23.28661,-0.06202,0.31209,1.03335
146.496,23.29616,-0.06202,0.31147,1.03335
146.596,23.30574,-0.06202,0.31249,1.03334
146.696,23.31533,-0.06202,0.31255,1.03334
146.796,23.32491,-0.06202,0.31219,1.03334
146.896,23.33451,-0.06202,0.31201,1.03333
146.996,23.3441,-0.06202,0.31287,1.03333
147.096,23.35369,-0.06202,0.31326,1.03333
147.196,23.36324,-0.06202,0.31335,1.03332
147.296,23.37282,-0.06202,0.3131,1.03332
147.396,23.38235,-0.06202,0.31281,1.03332
147.496,23.3919,-0.06202,0.31395,1.03331
147.596,23.40143,-0.06202,0.31368,1.03331
147.696,23.411,-0.06202,0.31428,1.0333
147.796,23.42052,-0.06202,0.31445,1.0333
147.896,23.43006,-0.06202,0.31446,1.0333
147.996,23.43961,-0.06202,0.31537,1.03329
148.096,23.44914,-0.06202,0.31543,1.03329
148.196,23.45865,-0.06202,0.31476,1.03329
148.296,23.46819,-0.06202,0.31498,1.03328
148.396,23.47774,-0.06202,0.31485,1.03328
148.496,23.48729,-0.06201999,0.31464,1.03327
148.596,23.49684,-0.06201989,0.31505,1.03327
148.696,23.50636,-0.06201889,0.31497,1.03326
148.796,23.51592,-0.06200986,0.31526,1.03326
148.896,23.52543,-0.06238055,0.3152,1.03326
148.996,23.53494,-0.063008,0.31392,1.03325
149.096,23.54448,-0.06300856,0.31354,1.03325
149.196,23.554,-0.06300978,0.31453,1.03324
149.296,23.56352,-0.06300998,0.31455,1.03324
149.396,23.57302,-0.06301,0.31466,1.03323
149.496,23.58255,-0.06301,0.31524,1.03323
149.596,23.59207,-0.06301,0.31469,1.03322
149.696,23.60161,-0.06300998,0.31496,1.03322
149.796,23.61117,-0.06300985,0.31498,1.03322
149.896,23.62068,-0.06300884,0.31582,1.03321
149.996,23.63028,-0.06300385,0.3158,1.03321
150.096,23.63981,-0.06364763,0.31635,1.0332
150.196,23.64933,-0.06430032,0.31704,1.0332
150.296,23.65889,-0.06432638,0.3166,1.03319
150.396,23.66849,-0.06432963,0.31656,1.03319
150.496,23.67804,-0.06432996,0.31672,1.03318
150.596,23.68759,-0.06432999,0.31792,1.03318
150.696,23.69713,-0.06433,0.31825,1.03317
150.796,23.70672,-0.06433,0.31724,1.03317
150.896,23.71626,-0.06433,0.31707,1.03316
150.996,23.72583,-0.06433,0.31701,1.03316
151.096,23.7354,-0.06433,0.31749,1.03315
151.196,23.74495,-0.06433,0.31694,1.03315
151.296,23.75451,-0.06433,0.31588,1.03314
151.396,23.76408,-0.06433,0.3159,1.03313
151.496,23.7737,-0.06433,0.31659,1.03313
151.596,23.78326,-0.06433,0.31704,1.03312
151.696,23.79285,-0.06433,0.31667,1.03312
151.796,23.80244,-0.06432998,0.31706,1.03311
151.896,23.812,-0.06432978,0.3173,1.03311
151.996,23.82155,-0.06432759,0.31794,1.0331
152.096,23.83121,-0.06430429,0.31811,1.0331
152.196,23.84073,-0.06510203,0.31785,1.03309
152.296,23.85023,-0.06598527,0.31789,1.03308
152.396,23.85982,-0.06597965,0.3177,1.03308
152.496,23.86935,-0.0659799,0.31811,1.03307
152.596,23.87889,-0.06597999,0.32022,1.03307
152.696,23.88835,-0.06598,0.31975,1.03306
152.796,23.89794,-0.06598,0.3185,1.03305
152.896,23.90745,-0.06598,0.3175,1.03305
152.996,23.91703,-0.06598,0.31807,1.03304
153.096,23.92658,-0.06598,0.31882,1.03304
153.196,23.93615,-0.06598,0.3199,1.03303
153.296,23.94571,-0.06598,0.32016,1.03302
153.396,23.9553,-0.06598,0.32016,1.03302
153.496,23.96485,-0.06598,0.31943,1.03301
153.596,23.97443,-0.06598,0.31884,1.033
153.696,23.98396,-0.06598,0.32057,1.033
153.796,23.99351,-0.06598,0.32125,1.03299
153.896,24.00306,-0.06598,0.32111,1.03299
153.996,24.01258,-0.06598001,0.31963,1.03298
154.096,24.02216,-0.06598004,0.31989,1.03297
154.196,24.03168,-0.06598042,0.31848,1.03297
154.296,24.04122,-0.06598409,0.31873,1.03296
154.396,24.05089,-0.06602154,0.31942,1.03295
154.496,24.06046,-0.06669603,0.31965,1.03295
154.596,24.07001,-0.06729975,0.32057,1.03294
154.696,24.07955,-0.06730861,0.3222,1.03293
154.796,24.08919,-0.06785653,0.32283,1.03292
154.896,24.09874,-0.0685565,0.32233,1.03292
154.996,24.10834,-0.0686145,0.32169,1.03291
155.096,24.11791,-0.0686195,0.32174,1.0329
155.196,24.1275,-0.06861996,0.32283,1.0329
155.296,24.13703,-0.06861999,0.32218,1.03289
155.396,24.14657,-0.06862,0.32183,1.03288
155.496,24.15614,-0.06862,0.32147,1.03288
155.596,24.16566,-0.06862,0.32159,1.03287
155.696,24.17518,-0.06862,0.32228,1.03286
155.796,24.1847,-0.06862,0.32229,1.03285
155.896,24.19425,-0.06862,0.32271,1.03285
155.996,24.20379,-0.06861999,0.32396,1.03284
156.096,24.2134,-0.06861997,0.3237,1.03283
156.196,24.22292,-0.06861966,0.32347,1.03282
156.296,24.23244,-0.06861578,0.3246,1.03282
156.396,24.242,-0.06856911,0.32497,1.03281
156.496,24.25152,-0.0694144,0.32412,1.0328
156.596,24.26106,-0.06995601,0.32447,1.03279
156.696,24.27062,-0.06993131,0.32513,1.03279
156.796,24.28021,-0.06993004,0.3251,1.03278
156.896,24.28972,-0.06993,0.32434,1.03277
156.996,24.29928,-0.06993,0.32549,1.03276
157.096,24.30881,-0.06993,0.32598,1.03275
157.196,24.3183,-0.06993,0.32639,1.03275
157.296,24.32778,-0.06993,0.32664,1.03274
157.396,24.33725,-0.06993,0.32665,1.03273
157.496,24.34672,-0.06993,0.32571,1.03272
157.596,24.35625,-0.06993,0.32458,1.03271
157.696,24.36575,-0.06993,0.32542,1.03271
157.796,24.37528,-0.06993,0.32608,1.0327
157.896,24.38483,-0.06993001,0.32644,1.03269
157.996,24.39435,-0.06993036,0.32629,1.03268
158.096,24.40382,-0.06993731,0.32658,1.03267
158.196,24.4133,-0.07014033,0.32622,1.03267
158.296,24.42279,-0.07098895,0.32752,1.03266
158.396,24.43242,-0.07123358,0.32712,1.03265
158.496,24.4419,-0.07124849,0.32701,1.03264
158.596,24.45138,-0.07124739,0.32699,1.03263
158.696,24.46088,-0.07122828,0.32647,1.03262
158.796,24.47039,-0.07195154,0.32687,1.03261
158.896,24.47988,-0.07256524,0.32778,1.03261
158.996,24.48937,-0.07256808,0.32761,1.0326
159.096,24.49891,-0.07256975,0.32859,1.03259
159.196,24.50837,-0.07256998,0.32868,1.03258
159.296,24.51786,-0.07257001,0.32887,1.03257
159.396,24.52736,-0.07257009,0.32871,1.03256
159.496,24.53677,-0.07257101,0.32912,1.03255
159.596,24.54628,-0.07257984,0.32908,1.03254
159.696,24.55584,-0.07213685,0.32756,1.03254
159.796,24.56534,-0.07124309,0.32651,1.03253
159.896,24.57482,-0.07125031,0.32706,1.03252
159.996,24.58435,-0.07125008,0.32817,1.03251
160.096,24.59387,-0.07124981,0.32856,1.0325
160.196,24.60341,-0.0712468,0.32835,1.03249
160.296,24.61294,-0.07120488,0.32834,1.03248
160.396,24.6225,-0.07243214,0.32873,1.03247
160.496,24.63198,-0.0732323,0.32755,1.03246
160.596,24.64145,-0.07322083,0.32763,1.03245
160.696,24.65101,-0.07322005,0.32807,1.03244
160.796,24.66053,-0.07322,0.32781,1.03243
160.896,24.67003,-0.07322,0.32842,1.03242
160.996,24.67958,-0.07322,0.32863,1.03241
161.096,24.6891,-0.07322,0.32791,1.0324
161.196,24.6986,-0.07322,0.32772,1.0324
161.296,24.70809,-0.07322,0.32901,1.03239
161.396,24.71766,-0.07322,0.32868,1.03238
161.496,24.72717,-0.07322,0.32854,1.03237
161.596,24.73674,-0.07322,0.32749,1.03236
161.696,24.74637,-0.07322,0.32767,1.03235
161.796,24.7559,-0.07322,0.32761,1.03234
161.896,24.76545,-0.07322,0.32761,1.03233
161.996,24.77501,-0.07322,0.32864,1.03232
162.096,24.78455,-0.07322,0.32915,1.03231
162.196,24.79406,-0.07322,0.32978,1.0323
162.296,24.80356,-0.07322,0.32973,1.03229
162.396,24.81309,-0.07322,0.33016,1.03228
162.496,24.82257,-0.07322,0.3304,1.03227
162.596,24.83208,-0.07321999,0.32995,1.03226
162.696,24.84162,-0.07321994,0.33073,1.03225
162.796,24.85114,-0.07321946,0.33131,1.03224
162.896,24.86061,-0.07321624,0.33086,1.03223
162.996,24.87013,-0.07356659,0.33112,1.03221
163.096,24.87963,-0.07421803,0.33166,1.0322
163.196,24.8891,-0.07421148,0.33186,1.03219
163.296,24.89859,-0.07420907,0.33185,1.03218
163.396,24.90814,-0.07419383,0.3342,1.03217
163.496,24.91764,-0.07492467,0.33465,1.03216
163.596,24.9272,-0.07518383,0.33398,1.03215
163.696,24.93672,-0.07519883,0.33342,1.03214
163.796,24.94628,-0.07519991,0.33333,1.03213
163.896,24.9558,-0.07519987,0.33206,1.03212
163.996,24.96528,-0.07519945,0.33366,1.03211
164.096,24.97479,-0.07520474,0.33545,1.0321
164.196,24.98428,-0.07600988,0.33537,1.03209
164.296,24.99376,-0.07721856,0.33474,1.03208
164.396,25.00326,-0.07718388,0.33401,1.03206
164.496,25.01277,-0.07718034,0.33442,1.03205
164.596,25.0223,-0.07718003,0.33405,1.03204
164.696,25.03183,-0.07718,0.33394,1.03203
164.796,25.04138,-0.07718,0.33421,1.03202
164.896,25.05091,-0.07718002,0.33563,1.03201
164.996,25.06044,-0.07718011,0.3355,1.032
165.096,25.07,-0.07718001,0.3355,1.03199
165.196,25.07946,-0.07716129,0.33537,1.03198
165.296,25.08904,-0.07752329,0.33532,1.03196
165.396,25.0986,-0.07751144,0.33692,1.03195
165.496,25.10813,-0.07751014,0.33737,1.03194
165.596,25.11765,-0.07751001,0.33646,1.03193
165.696,25.12719,-0.07751,0.33764,1.03192
165.796,25.13674,-0.07751,0.33748,1.03191
165.896,25.14626,-0.07751,0.3372,1.03189
165.996,25.15577,-0.07751,0.33652,1.03188
166.096,25.16529,-0.07751,0.33874,1.03187
166.196,25.17484,-0.07751,0.33778,1.03186
166.296,25.18435,-0.07750999,0.33846,1.03185
166.396,25.19388,-0.07750973,0.33981,1.03184
166.496,25.20342,-0.07750561,0.34078,1.03182
166.596,25.21288,-0.0774476,0.34067,1.03181
166.696,25.2223,-0.0783465,0.34023,1.0318
166.796,25.23169,-0.07885089,0.34014,1.03179
166.896,25.2411,-0.0788219,0.33996,1.03178
166.996,25.25048,-0.0788201,0.34025,1.03176
167.096,25.25993,-0.07881995,0.33989,1.03175
167.196,25.26941,-0.07881531,0.33975,1.03174
167.296,25.27892,-0.07856367,0.33989,1.03173
167.396,25.28846,-0.07767453,0.33985,1.03172
167.496,25.298,-0.07752337,0.34016,1.0317
167.596,25.30754,-0.07751176,0.34017,1.03169
167.696,25.31706,-0.07751776,0.34036,1.03168
167.796,25.32657,-0.07760381,0.34051,1.03167
167.896,25.33607,-0.07783257,0.34151,1.03165
167.996,25.34559,-0.07784327,0.34252,1.03164
168.096,25.35506,-0.07784462,0.34312,1.03163
168.196,25.36462,-0.07879768,0.34237,1.03162
168.296,25.37416,-0.07916015,0.34274,1.0316
168.396,25.38367,-0.07915229,0.34184,1.03159
168.496,25.39323,-0.07916666,0.34191,1.03158
168.596,25.40275,-0.07948516,0.34192,1.03157
168.696,25.41233,-0.08015581,0.34231,1.03155
168.796,25.42197,-0.08014117,0.34241,1.03154
168.896,25.43162,-0.08014008,0.34215,1.03153
168.996,25.44125,-0.08014001,0.34211,1.03151
169.096,25.45091,-0.08014,0.34263,1.0315
169.196,25.46053,-0.08013997,0.34279,1.03149
169.296,25.47014,-0.08013991,0.34299,1.03147
169.396,25.47968,-0.08014254,0.34281,1.03146
169.496,25.48922,-0.08041147,0.34281,1.03145
169.596,25.49875,-0.08107199,0.34304,1.03144
169.696,25.50825,-0.0811246,0.34432,1.03142
169.796,25.51779,-0.08112935,0.34471,1.03141
169.896,25.52729,-0.08112773,0.34423,1.0314
169.996,25.53679,-0.08110476,0.34416,1.03138
170.096,25.54627,-0.08149209,0.34521,1.03137
170.196,25.55575,-0.08146165,0.34584,1.03136
170.296,25.56522,-0.08145985,0.34566,1.03134
170.396,25.57468,-0.08146323,0.34622,1.03133
170.496,25.58416,-0.08174574,0.34533,1.03131
170.596,25.59361,-0.08178461,0.34609,1.0313
170.696,25.60306,-0.08178948,0.34683,1.03129
170.796,25.61256,-0.08178998,0.34731,1.03127
170.896,25.62205,-0.08179029,0.3464,1.03126
170.996,25.63151,-0.0817931,0.34615,1.03125
171.096,25.64104,-0.08182189,0.34646,1.03123
171.196,25.65055,-0.0828394,0.34623,1.03122
171.296,25.66002,-0.08310988,0.34533,1.0312
171.396,25.66956,-0.08310923,0.34602,1.03119
171.496,25.67901,-0.08308497,0.34632,1.03118
171.596,25.68847,-0.08363158,0.34643,1.03116
171.696,25.69795,-0.0844819,0.34663,1.03115
171.796,25.70744,-0.08443435,0.34678,1.03113
171.896,25.71699,-0.08443033,0.3465,1.03112
171.996,25.7265,-0.08443003,0.34689,1.03111
172.096,25.73601,-0.08443002,0.34709,1.03109
172.196,25.74552,-0.08443012,0.34788,1.03108
172.296,25.75508,-0.08443022,0.34857,1.03106
172.396,25.76462,-0.08441799,0.34873,1.03105
172.496,25.77418,-0.0850073,0.34933,1.03103
172.596,25.7837,-0.08578325,0.34949,1.03102
172.696,25.79323,-0.08575325,0.34967,1.03101
172.796,25.8028,-0.08575028,0.35,1.03099
172.896,25.81229,-0.08575002,0.3496,1.03098
172.996,25.82178,-0.08575,0.34966,1.03096
173.096,25.83125,-0.08574996,0.35016,1.03095
173.196,25.84076,-0.08574966,0.35006,1.03093
173.296,25.85025,-0.0857486,0.35032,1.03092
173.396,25.8597,-0.08576969,0.34922,1.0309
173.496,25.86917,-0.08478114,0.34955,1.03089
173.596,25.87862,-0.08476245,0.35155,1.03087
173.696,25.88814,-0.08476028,0.35231,1.03086
173.796,25.89764,-0.0847606,0.35132,1.03084
173.896,25.90711,-0.08476693,0.35043,1.03083
173.996,25.91658,-0.08484453,0.34803,1.03081
174.096,25.92605,-0.08554617,0.34919,1.0308
174.196,25.93552,-0.08606129,0.34996,1.03078
174.296,25.94503,-0.08606996,0.35055,1.03077
174.396,25.95448,-0.08607009,0.35018,1.03075
174.496,25.96397,-0.0860705,0.35042,1.03074
174.596,25.97342,-0.08607815,0.351,1.03072
174.696,25.98289,-0.0862491,0.35095,1.03071
174.796,25.99241,-0.08706574,0.35054,1.03069
174.896,26.00189,-0.08736301,0.35153,1.03068
174.996,26.01137,-0.08737886,0.35241,1.03066
175.096,26.02086,-0.08737994,0.35227,1.03065
175.196,26.03038,-0.08737999,0.35231,1.03063
175.296,26.03989,-0.08738001,0.35378,1.03061
175.396,26.04936,-0.08738072,0.35488,1.0306
175.496,26.05889,-0.08739435,0.35427,1.03058
175.596,26.06838,-0.08781893,0.35335,1.03057
175.696,26.07778,-0.08857102,0.35264,1.03055
175.796,26.08718,-0.08869183,0.35308,1.03054
175.896,26.09668,-0.08869941,0.35308,1.03052
175.996,26.10617,-0.08869996,0.35434,1.0305
176.096,26.11564,-0.08869999,0.35435,1.03049
176.196,26.12506,-0.0887,0.35403,1.03047
176.296,26.13445,-0.0887,0.35369,1.03046
176.396,26.1438,-0.08869999,0.35368,1.03044
176.496,26.15319,-0.08869984,0.3534,1.03043
176.596,26.16257,-0.08869788,0.3545,1.03041
176.696,26.17196,-0.08867569,0.35412,1.03039
176.796,26.18136,-0.0891036,0.355,1.03038
176.896,26.19076,-0.09006359,0.35537,1.03036
176.996,26.20015,-0.09002076,0.3552,1.03034
177.096,26.20959,-0.09001982,0.35432,1.03033
177.196,26.21904,-0.09001997,0.35375,1.03031
177.296,26.22848,-0.09002,0.35298,1.0303
177.396,26.23798,-0.09002,0.35425,1.03028
177.496,26.24746,-0.09001999,0.35434,1.03026
177.596,26.25689,-0.09001993,0.35351,1.03025
177.696,26.26636,-0.09001924,0.35372,1.03023
177.796,26.27592,-0.09001329,0.35456,1.03021
177.896,26.28551,-0.09041071,0.35567,1.0302
177.996,26.29507,-0.09134161,0.35639,1.03018
178.096,26.30453,-0.09133971,0.35714,1.03016
178.196,26.31397,-0.09135386,0.35622,1.03015
178.296,26.32346,-0.091791,0.35675,1.03013
178.396,26.33304,-0.09254963,0.3574,1.03011
178.496,26.34263,-0.09265251,0.35791,1.0301
178.596,26.3522,-0.09265939,0.35797,1.03008
178.696,26.36179,-0.09265973,0.35772,1.03006
178.796,26.37136,-0.09265754,0.35774,1.03004
178.896,26.38094,-0.09263707,0.35796,1.03003
178.996,26.39051,-0.09336333,0.35775,1.03001
179.096,26.40014,-0.09397473,0.35757,1.02999
179.196,26.40969,-0.09396909,0.35722,1.02998
179.296,26.41923,-0.09396983,0.35701,1.02996
179.396,26.42876,-0.09396998,0.35728,1.02994
179.496,26.43827,-0.09397,0.35665,1.02992
179.596,26.44775,-0.09397,0.35605,1.02991
179.696,26.45727,-0.09397,0.356,1.02989
179.796,26.46679,-0.09397003,0.35635,1.02987
179.896,26.47624,-0.0939703,0.3572,1.02986
179.996,26.48572,-0.09397228,0.35747,1.02984
180.096,26.49522,-0.09397847,0.35821,1.02982
180.196,26.50469,-0.09459662,0.35839,1.0298
180.296,26.51424,-0.09530846,0.35842,1.02978
180.396,26.52375,-0.09529231,0.35877,1.02977
180.496,26.53323,-0.09529026,0.35842,1.02975
180.596,26.54269,-0.09529037,0.3583,1.02973
180.696,26.55219,-0.09529431,0.35874,1.02971
180.796,26.56169,-0.0953506,0.35967,1.0297
180.896,26.57117,-0.0963995,0.35931,1.02968
180.996,26.58062,-0.09660701,0.35823,1.02966
181.096,26.59008,-0.09660997,0.35865,1.02964
181.196,26.59949,-0.09661002,0.35885,1.02962
181.296,26.60892,-0.09661001,0.35922,1.02961
181.396,26.6184,-0.09661,0.35858,1.02959
181.496,26.62785,-0.09661,0.35781,1.02957
181.596,26.63728,-0.09660992,0.35806,1.02955
181.696,26.64673,-0.09660906,0.35818,1.02953
181.796,26.65619,-0.096601,0.35847,1.02952
181.896,26.66564,-0.09701796,0.35833,1.0295
181.996,26.67513,-0.09792259,0.3587,1.02948
182.096,26.68457,-0.09791926,0.35833,1.02946
182.196,26.69405,-0.09791987,0.35922,1.02944
182.296,26.70348,-0.09791999,0.3593,1.02942
182.396,26.7129,-0.09792003,0.35976,1.02941
182.496,26.72232,-0.09792032,0.36058,1.02939
182.596,26.73176,-0.09792356,0.36165,1.02937
182.696,26.74122,-0.09795896,0.36107,1.02935
182.796,26.75056,-0.09897103,0.3608,1.02933
182.896,26.75995,-0.09924029,0.36082,1.02931
182.996,26.76936,-0.09924032,0.36206,1.02929
183.096,26.77879,-0.09924004,0.36296,1.02928
183.196,26.78828,-0.09924,0.36202,1.02926
183.296,26.79773,-0.09924,0.36158,1.02924
183.396,26.80719,-0.09924,0.36182,1.02922
183.496,26.81661,-0.09924003,0.36179,1.0292
183.596,26.82603,-0.09924024,0.36101,1.02918
183.696,26.83544,-0.0992413,0.36103,1.02916
183.796,26.84492,-0.09923714,0.3607,1.02914
183.896,26.85434,-0.09983226,0.3601,1.02912
183.996,26.86379,-0.10059,0.3604,1.0291
184.096,26.87323,-0.10054,0.36164,1.02909
184.196,26.88261,-0.10123,0.36208,1.02907
184.296,26.89202,-0.10187,0.36315,1.02905
184.396,26.90148,-0.10229,0.36252,1.02903
184.496,26.91094,-0.10325,0.36324,1.02901
184.596,26.92042,-0.1032,0.36302,1.02899
184.696,26.92988,-0.1032,0.36375,1.02897
184.796,26.93935,-0.1032,0.36487,1.02895
184.896,26.94884,-0.1032,0.36352,1.02893
184.996,26.95843,-0.1032,0.36442,1.02891
185.096,26.96791,-0.10321,0.36483,1.02889
185.196,26.97738,-0.10334,0.36548,1.02887
185.296,26.98684,-0.10411,0.3656,1.02885
185.396,26.99628,-0.10449,0.36574,1.02883
185.496,27.00571,-0.10451,0.36556,1.02881
185.596,27.01521,-0.10451,0.36647,1.02879
185.696,27.02474,-0.10451,0.36686,1.02877
185.796,27.03428,-0.10451,0.36644,1.02875
185.896,27.04381,-0.10451,0.36716,1.02873
185.996,27.05331,-0.10452,0.36671,1.02871
186.096,27.06277,-0.10464,0.36681,1.02869
186.196,27.07226,-0.10571,0.36664,1.02867
186.296,27.08173,-0.10583,0.36594,1.02865
186.396,27.09131,-0.10583,0.36543,1.02863
186.496,27.10077,-0.10583,0.36587,1.02861
186.596,27.11023,-0.10583,0.3669,1.02859
186.696,27.11969,-0.10583,0.36746,1.02857
186.796,27.12916,-0.10584,0.36629,1.02855
186.896,27.13861,-0.1063,0.36726,1.02853
186.996,27.14809,-0.10704,0.36711,1.02851
187.096,27.15753,-0.10714,0.3673,1.02849
187.196,27.16701,-0.10715,0.36751,1.02847
187.296,27.17649,-0.10712,0.36907,1.02845
187.396,27.18596,-0.10798,0.36886,1.02843
187.496,27.19543,-0.10983,0.36923,1.02841
187.596,27.20491,-0.10979,0.36812,1.02839
187.696,27.21437,-0.10979,0.36917,1.02837
187.796,27.22379,-0.11,0.36968,1.02835
187.896,27.23323,-0.11103,0.36911,1.02833
187.996,27.24263,-0.1111,0.36896,1.02831
188.096,27.25205,-0.1111,0.36901,1.02829
188.196,27.26144,-0.1111,0.36964,1.02827
188.296,27.27082,-0.1111,0.3699,1.02825
188.396,27.28017,-0.1111,0.37044,1.02822
188.496,27.28951,-0.1111,0.37132,1.0282
188.596,27.29894,-0.11111,0.37141,1.02818
188.696,27.30843,-0.11132,0.37165,1.02816
188.796,27.31791,-0.11217,0.3707,1.02814
188.896,27.32736,-0.1124,0.36986,1.02812
188.996,27.3368,-0.11242,0.36951,1.0281
189.096,27.34624,-0.11242,0.36956,1.02808
189.196,27.35571,-0.11242,0.37088,1.02806
189.296,27.36516,-0.11277,0.37127,1.02803
189.396,27.37462,-0.11373,0.37179,1.02801
189.496,27.38405,-0.11374,0.37273,1.02799
189.596,27.39349,-0.11374,0.37314,1.02797
189.696,27.40299,-0.11375,0.37307,1.02795
189.796,27.41245,-0.11384,0.37358,1.02793
189.896,27.4219,-0.11491,0.37355,1.02791
189.996,27.43129,-0.11506,0.37339,1.02788
190.096,27.44062,-0.11506,0.37373,1.02786
190.196,27.4501,-0.11506,0.37358,1.02784
190.296,27.45959,-0.11506,0.37318,1.02782
190.396,27.46907,-0.11507,0.37377,1.0278
190.496,27.47867,-0.11553,0.3743,1.02778
190.596,27.48822,-0.11627,0.37539,1.02775
190.696,27.49777,-0.11636,0.37579,1.02773
190.796,27.50728,-0.11634,0.37464,1.02771
190.896,27.51672,-0.11679,0.37455,1.02769
190.996,27.52615,-0.11773,0.37393,1.02767
191.096,27.53562,-0.11768,0.37468,1.02765
191.196,27.54509,-0.11768,0.37537,1.02762
191.296,27.55457,-0.11768,0.37651,1.0276
191.396,27.56399,-0.11763,0.37618,1.02758
191.496,27.57343,-0.11859,0.37489,1.02756
191.596,27.58292,-0.11903,0.37594,1.02754
191.696,27.59242,-0.119,0.37604,1.02751
191.796,27.60189,-0.119,0.37647,1.02749
191.896,27.61132,-0.11898,0.3753,1.02747
191.996,27.62079,-0.11937,0.37548,1.02745
192.096,27.63027,-0.12034,0.3762,1.02742
192.196,27.63984,-0.12032,0.37657,1.0274
192.296,27.64938,-0.12032,0.3761,1.02738
192.396,27.65884,-0.12032,0.37544,1.02736
192.496,27.66831,-0.12032,0.37612,1.02733
192.596,27.6778,-0.12033,0.37747,1.02731
192.696,27.68725,-0.12045,0.37755,1.02729
192.796,27.69674,-0.12122,0.3783,1.02727
192.896,27.70617,-0.12162,0.3783,1.02724
192.996,27.71561,-0.12164,0.37891,1.02722
193.096,27.72508,-0.12164,0.37891,1.0272
193.196,27.73454,-0.12164,0.37856,1.02718
193.296,27.744,-0.12161,0.37834,1.02715
193.396,27.75345,-0.12215,0.37947,1.02713
193.496,27.76289,-0.12303,0.37992,1.02711
193.596,27.77235,-0.12244,0.38028,1.02708
