Sample ID:	C:\MCC\MCC Cal\Test\Polyester_Microfiber_81A_MCC_30K)min_220224_R1.txt
Sample Weight (mg):	4.34
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	113.686	80.004	19.993	103.732	20.122	-0.059	-0.020
0.500	113.681	80.004	19.993	103.728	20.122	-0.084	-0.013
1.000	113.654	80.004	19.993	103.732	20.123	-0.151	-0.012
1.500	113.711	80.003	19.994	103.729	20.126	-0.367	-0.001
2.000	113.670	80.005	19.992	103.727	20.125	-0.283	0.023
2.500	113.643	80.004	19.993	103.730	20.125	-0.295	-0.026
3.000	113.673	80.004	19.993	103.732	20.127	-0.412	-0.033
3.500	113.670	80.004	19.993	103.730	20.124	-0.234	0.015
4.000	113.684	80.003	19.993	103.730	20.123	-0.173	0.019
4.501	113.661	80.003	19.993	103.729	20.122	-0.071	0.000
5.000	113.682	80.005	19.992	103.727	20.123	-0.175	-0.005
5.500	113.672	80.003	19.994	103.724	20.125	-0.293	0.005
6.001	113.669	80.004	19.993	103.724	20.124	-0.251	-0.001
6.500	113.649	80.002	19.993	103.728	20.123	-0.132	-0.018
7.000	113.703	80.002	19.992	103.730	20.126	-0.353	0.005
7.500	113.678	80.003	19.993	103.731	20.123	-0.141	0.031
8.000	113.673	80.003	19.993	103.733	20.128	-0.495	-0.000
8.501	113.657	80.003	19.993	103.731	20.122	-0.059	-0.025
9.001	113.654	80.003	19.993	103.728	20.124	-0.238	-0.020
9.501	113.654	80.004	19.993	103.729	20.124	-0.226	-0.011
10.001	113.661	80.003	19.995	103.730	20.122	-0.053	0.002
10.500	113.667	80.002	19.992	103.729	20.121	-0.010	0.010
11.000	113.645	80.002	19.993	103.733	20.123	-0.147	-0.001
11.500	113.644	80.003	19.993	103.738	20.122	-0.051	-0.019
12.000	113.640	80.003	19.994	103.742	20.123	-0.135	-0.014
12.500	113.650	80.003	19.994	103.741	20.123	-0.186	0.001
13.001	113.643	80.003	19.993	103.739	20.120	0.043	0.005
13.501	113.644	80.002	19.992	103.738	20.122	-0.110	-0.001
14.001	113.636	80.002	19.993	103.736	20.123	-0.143	-0.007
14.501	113.646	80.002	19.993	103.732	20.123	-0.147	-0.003
15.000	113.641	80.001	19.993	103.737	20.121	0.006	0.003
15.500	113.631	80.003	19.993	103.744	20.120	0.090	-0.005
16.000	113.630	80.003	19.993	103.747	20.122	-0.059	-0.013
16.500	113.652	80.004	19.994	103.751	20.119	0.118	0.005
17.000	113.661	80.003	19.992	103.755	20.121	-0.022	0.026
17.500	113.635	80.003	19.993	103.757	20.122	-0.088	0.007
18.000	113.636	80.003	19.992	103.758	20.120	0.049	-0.021
18.500	113.660	80.004	19.992	103.758	20.118	0.220	0.000
19.000	113.654	80.004	19.993	103.758	20.120	0.047	0.021
19.501	113.632	80.004	19.994	103.758	20.119	0.139	-0.005
20.001	113.676	80.004	19.994	103.763	20.119	0.182	-0.003
20.500	113.642	80.004	19.993	103.767	20.118	0.206	0.017
21.000	113.653	80.004	19.993	103.774	20.117	0.306	-0.006
21.500	113.658	80.004	19.993	103.780	20.119	0.177	-0.004
22.000	113.691	80.004	19.994	103.785	20.122	-0.049	0.027
22.500	113.669	80.003	19.992	103.787	20.117	0.300	0.024
23.000	113.646	80.004	19.993	103.791	20.116	0.365	-0.018
23.500	113.693	80.004	19.994	103.791	20.115	0.443	-0.010
24.000	113.696	80.004	19.992	103.795	20.113	0.592	0.037
24.500	113.670	80.004	19.993	103.804	20.113	0.610	0.013
25.000	113.656	80.004	19.993	103.812	20.113	0.632	-0.031
25.500	113.672	80.004	19.993	103.819	20.107	1.014	-0.019
26.000	113.707	80.004	19.993	103.827	20.110	0.789	0.027
26.500	113.750	80.004	19.993	103.833	20.111	0.716	0.065
27.000	113.781	80.005	19.993	103.836	20.112	0.696	0.076
27.500	113.767	80.005	19.993	103.839	20.110	0.814	0.045
28.000	113.828	80.004	19.995	103.840	20.108	0.959	0.032
28.500	113.836	80.004	19.994	103.840	20.110	0.830	0.058
29.000	113.830	80.002	19.993	103.840	20.106	1.157	0.035
29.500	113.870	80.004	19.993	103.838	20.107	1.034	0.018
30.000	113.867	80.004	19.994	103.837	20.107	1.049	0.036
30.500	113.904	80.004	19.995	103.839	20.104	1.304	0.036
31.000	113.945	80.003	19.995	103.839	20.104	1.277	0.056
31.500	113.916	80.004	19.994	103.838	20.106	1.118	0.045
32.000	113.957	80.002	19.994	103.840	20.099	1.624	0.012
32.500	114.008	80.003	19.993	103.845	20.099	1.649	0.052
33.000	114.030	80.003	19.995	103.850	20.104	1.259	0.083
33.500	114.058	80.003	19.993	103.858	20.101	1.514	0.061
34.000	114.098	80.004	19.993	103.867	20.105	1.230	0.059
34.500	114.141	80.003	19.993	103.873	20.102	1.410	0.076
35.000	114.175	80.003	19.993	103.873	20.100	1.542	0.080
35.500	114.260	80.003	19.994	103.873	20.098	1.681	0.098
36.000	114.291	80.003	19.994	103.871	20.099	1.628	0.118
36.500	114.288	80.004	19.993	103.868	20.096	1.834	0.072
37.000	114.338	80.004	19.994	103.866	20.100	1.550	0.037
37.500	114.380	80.003	19.994	103.860	20.098	1.752	0.070
38.000	114.400	80.003	19.994	103.858	20.097	1.803	0.077
38.500	114.464	80.003	19.993	103.860	20.097	1.775	0.073
39.000	114.543	80.003	19.994	103.864	20.100	1.579	0.114
39.500	114.546	80.003	19.994	103.867	20.099	1.675	0.113
