##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/mW,DTG(subtr.2)/(mg/min),Sensit./(uV/mW)
48.331,0.16683,0.01382,-0.10082999999999999,0.0,0.9912700000000001
48.431,0.17936,0.01413076,-0.09184074,0.0002647685,0.9912700000000001
48.531,0.18279,0.01316004,-0.09945495,0.0006492753,0.9912700000000001
48.631,0.18497,0.01315973,-0.09768502,0.0007218657,0.9912700000000001
48.731,0.18677,0.01417347,-0.09149048,0.0007146047,0.9912700000000001
48.831,0.18824000000000002,0.01315433,-0.0891028,0.0007109899000000001,0.9912700000000001
48.931,0.18947999999999998,0.01346763,-0.082917,0.0007508586,0.9912799999999999
49.031,0.19058,0.01360605,-0.08901142,0.0008437204,0.9912799999999999
49.131,0.1916,0.01308173,-0.08481994,0.0009858360000000001,0.9912799999999999
49.231,0.19253,0.01307396,-0.09677204,0.0011605510000000001,0.9912799999999999
49.331,0.19339,0.01270625,-0.09312736,0.001351849,0.9912799999999999
49.431,0.19421,0.01395219,-0.09350722,0.0015523770000000002,0.9912799999999999
49.531,0.19499,0.01367223,-0.09397577,0.001745864,0.9912799999999999
49.631,0.19575,0.01410633,-0.09561847,0.001927713,0.99129
49.731,0.19647,0.01435866,-0.09629349,0.002090121,0.99129
49.831,0.19714,0.01354241,-0.08664941,0.002227367,0.99129
49.931,0.1978,0.01391283,-0.10016,0.0023443929999999997,0.99129
50.031,0.19842,0.01447703,-0.08675909,0.0024382089999999998,0.99129
50.131,0.19902999999999998,0.01455129,-0.08870574,0.002513895,0.99129
50.231,0.19960999999999998,0.01506008,-0.08744146,0.002570944,0.99129
50.331,0.20017000000000001,0.01457979,-0.08224057,0.002611736,0.9913
50.431,0.20072,0.0145462,-0.08707969,0.0026385009999999997,0.9913
50.531,0.20124,0.01284142,-0.08144397,0.002652893,0.9913
50.631,0.20176,0.01426906,-0.08732093,0.0026564559999999997,0.9913
50.731,0.20227,0.01525852,-0.09436947,0.002650118,0.9913
50.831,0.20277,0.01499974,-0.09132795,0.002635157,0.9913
50.931,0.20326,0.01578051,-0.08892516,0.002612246,0.9913
