Sample ID:	C:\MCC\MCC Cal\Test\LatexPillow_C_Foam_MCC_30K_min_211213_R1.txt
Sample Weight (mg):	4.41
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	112.265	79.996	19.994	103.016	20.327	-0.080	-0.017
0.500	112.264	80.015	19.993	103.017	20.329	-0.217	0.005
1.000	112.280	80.014	19.991	103.022	20.328	-0.135	0.017
1.500	112.213	80.003	19.994	103.024	20.330	-0.288	-0.018
2.000	112.261	80.003	19.994	103.023	20.332	-0.465	-0.035
2.500	112.247	80.003	19.993	103.024	20.330	-0.290	0.007
3.000	112.257	80.005	19.995	103.025	20.331	-0.330	0.015
3.500	112.226	80.005	19.995	103.022	20.331	-0.336	-0.012
4.000	112.235	79.999	19.997	103.020	20.329	-0.251	-0.021
4.500	112.240	80.007	19.994	103.019	20.331	-0.360	-0.004
5.000	112.246	80.004	19.998	103.021	20.331	-0.332	0.012
5.500	112.232	80.003	19.995	103.016	20.329	-0.197	0.001
6.000	112.280	79.992	19.994	103.017	20.332	-0.447	0.013
6.500	112.252	79.995	19.997	103.019	20.327	-0.048	0.027
7.000	112.195	80.005	19.995	103.018	20.331	-0.354	-0.032
7.500	112.204	79.988	19.997	103.016	20.331	-0.328	-0.067
8.000	112.235	80.012	19.992	103.019	20.329	-0.205	-0.005
8.500	112.233	80.002	19.994	103.022	20.327	-0.095	0.034
9.000	112.226	80.001	19.995	103.020	20.328	-0.151	0.011
9.500	112.232	79.996	19.993	103.022	20.329	-0.219	-0.004
10.000	112.221	80.005	19.992	103.024	20.327	-0.090	-0.003
10.500	112.209	80.002	19.993	103.027	20.327	-0.048	-0.015
11.000	112.222	80.015	19.992	103.022	20.329	-0.183	-0.011
11.500	112.239	80.005	19.994	103.025	20.329	-0.191	0.016
12.000	112.195	80.008	19.994	103.028	20.326	0.006	0.001
12.501	112.231	80.008	19.992	103.033	20.327	-0.036	-0.018
13.001	112.252	80.013	19.992	103.041	20.323	0.187	0.025
13.500	112.207	79.987	19.994	103.054	20.326	-0.028	0.017
14.000	112.238	80.000	19.994	103.058	20.325	0.080	-0.019
14.500	112.228	80.003	19.995	103.060	20.324	0.121	0.003
15.001	112.202	80.003	19.995	103.062	20.322	0.323	-0.007
15.501	112.247	80.009	19.992	103.060	20.327	-0.106	-0.009
16.001	112.215	80.013	19.993	103.059	20.324	0.175	0.016
16.501	112.231	80.003	19.994	103.061	20.326	0.036	-0.001
17.000	112.231	79.999	19.995	103.066	20.323	0.227	0.000
17.500	112.251	80.015	19.995	103.072	20.323	0.213	0.018
18.000	112.222	80.016	19.991	103.077	20.320	0.462	0.005
18.500	112.220	80.022	19.994	103.085	20.318	0.595	-0.020
19.000	112.174	79.993	19.996	103.093	20.319	0.526	-0.039
19.500	112.215	80.001	19.993	103.095	20.317	0.633	-0.027
20.000	112.212	80.027	19.993	103.098	20.316	0.717	0.016
20.500	112.198	80.006	19.995	103.104	20.315	0.773	0.011
21.000	112.242	80.004	19.995	103.107	20.318	0.595	0.006
21.500	112.238	80.007	19.996	103.117	20.316	0.733	0.035
22.000	112.295	80.014	19.994	103.134	20.312	1.033	0.046
22.500	112.278	80.006	19.995	103.144	20.309	1.213	0.046
23.000	112.289	80.009	19.994	103.156	20.312	1.003	0.017
23.500	112.305	80.003	19.994	103.162	20.310	1.165	0.011
24.000	112.288	79.999	19.997	103.167	20.310	1.193	0.013
24.500	112.358	80.006	19.993	103.165	20.304	1.615	0.027
25.000	112.391	80.004	19.994	103.170	20.305	1.559	0.078
25.501	112.390	80.014	19.994	103.172	20.306	1.441	0.067
26.001	112.412	79.998	19.995	103.180	20.304	1.611	0.026
26.501	112.457	80.017	19.994	103.184	20.302	1.782	0.044
27.001	112.495	80.004	19.994	103.195	20.304	1.623	0.075
27.500	112.503	80.003	19.996	103.199	20.302	1.788	0.064
28.000	112.560	80.005	19.995	103.198	20.298	2.059	0.055
28.500	112.586	80.011	19.994	103.193	20.297	2.139	0.074
29.000	112.630	79.998	19.995	103.190	20.300	1.866	0.077
29.500	112.708	80.015	19.995	103.181	20.296	2.166	0.096
30.000	112.745	80.012	19.993	103.184	20.299	1.997	0.119
30.500	112.773	80.001	19.996	103.189	20.298	2.073	0.090
31.000	112.798	80.005	19.994	103.190	20.297	2.116	0.059
31.500	112.830	80.005	19.996	103.196	20.295	2.246	0.055
32.000	112.878	80.003	19.996	103.198	20.296	2.194	0.069
32.500	112.951	80.005	19.996	103.187	20.296	2.166	0.101
33.001	113.006	80.006	19.994	103.180	20.297	2.149	0.124
33.501	113.086	80.007	19.995	103.179	20.295	2.288	0.131
34.000	113.124	80.002	19.993	103.178	20.293	2.394	0.127
34.500	113.186	80.002	19.996	103.181	20.293	2.402	0.110
35.000	113.253	80.011	19.994	103.184	20.295	2.238	0.114
35.500	113.365	80.015	19.994	103.186	20.296	2.198	0.153
36.000	113.403	80.005	19.995	103.185	20.295	2.290	0.165
36.500	113.444	80.000	19.996	103.179	20.296	2.216	0.115
37.001	113.490	80.002	19.995	103.176	20.295	2.274	0.083
37.501	113.565	80.003	19.995	103.178	20.294	2.306	0.104
38.000	113.637	80.019	19.992	103.177	20.294	2.336	0.134
38.500	113.722	80.017	19.991	103.180	20.294	2.336	0.152
39.000	113.787	79.998	19.996	103.190	20.295	2.296	0.153
39.500	113.870	80.001	19.995	103.190	20.298	2.079	0.149
40.000	113.908	79.998	19.994	103.190	20.296	2.183	0.135
40.500	113.991	80.001	19.997	103.190	20.293	2.420	0.121
41.000	114.037	80.007	19.994	103.183	20.296	2.165	0.125
41.500	114.148	80.009	19.994	103.173	20.292	2.466	0.143
42.000	114.206	80.003	19.995	103.175	20.293	2.422	0.163
42.500	114.284	79.996	19.995	103.176	20.294	2.344	0.152
43.000	114.412	80.001	19.994	103.181	20.295	2.275	0.171
43.501	114.462	80.001	19.996	103.190	20.295	2.285	0.192
44.001	114.557	80.013	19.996	103.196	20.294	2.329	0.162
44.500	114.627	80.005	19.995	103.199	20.295	2.299	0.155
45.000	114.679	80.003	19.993	103.200	20.298	2.054	0.144
45.500	114.758	80.002	19.994	103.204	20.300	1.898	0.127
46.001	114.854	80.004	19.994	103.200	20.296	2.157	0.153
46.501	114.949	79.999	19.995	103.195	20.296	2.159	0.183
47.000	115.019	80.001	19.993	103.188	20.293	2.436	0.178
47.500	115.080	80.007	19.994	103.193	20.294	2.305	0.148
48.000	115.222	80.003	19.993	103.193	20.292	2.484	0.167
48.500	115.275	79.997	19.995	103.198	20.291	2.586	0.199
49.000	115.407	80.002	19.995	103.205	20.293	2.401	0.190
49.500	115.457	79.986	19.997	103.213	20.296	2.197	0.183
50.000	115.591	79.980	19.998	103.211	20.291	2.558	0.183
50.500	115.682	80.019	19.994	103.209	20.291	2.544	0.205
51.000	115.747	80.004	19.995	103.211	20.293	2.395	0.191
51.500	115.856	80.000	19.995	103.209	20.293	2.424	0.165
52.000	115.957	79.990	19.998	103.209	20.291	2.578	0.192
52.500	116.057	79.998	19.996	103.208	20.290	2.606	0.205
53.000	116.176	79.994	19.997	103.214	20.290	2.647	0.210
53.500	116.255	80.007	19.996	103.214	20.287	2.839	0.208
54.000	116.397	79.998	19.997	103.217	20.289	2.697	0.210
54.501	116.498	80.001	19.995	103.220	20.290	2.658	0.232
55.001	116.609	80.003	19.994	103.227	20.288	2.781	0.228
55.500	116.677	79.993	19.996	103.224	20.288	2.795	0.196
56.000	116.791	80.004	19.996	103.226	20.286	2.945	0.180
56.500	116.904	80.006	19.995	103.227	20.288	2.757	0.205
57.000	117.041	80.006	19.995	103.232	20.287	2.819	0.239
57.501	117.135	80.000	19.997	103.233	20.290	2.616	0.240
58.001	117.268	79.986	19.997	103.236	20.286	2.926	0.229
58.500	117.384	80.000	19.995	103.236	20.287	2.819	0.238
59.000	117.519	80.006	19.995	103.236	20.289	2.673	0.250
59.500	117.668	80.009	19.995	103.238	20.287	2.825	0.268
60.000	117.778	80.007	19.998	103.238	20.289	2.731	0.272
60.500	117.845	80.006	19.995	103.234	20.288	2.789	0.218
61.000	117.972	80.003	19.995	103.240	20.290	2.662	0.185
61.500	118.055	79.985	19.998	103.242	20.288	2.809	0.202
62.000	118.218	80.012	19.995	103.237	20.285	2.970	0.228
