##Temp./°C,Time/min,DSC(subtr.)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
143.249,20.641479999999998,0.1735,99.89118,1.05788
143.349,20.65108,0.17415999999999998,99.89137,1.05785
143.449,20.660729999999997,0.17545,99.89133000000001,1.05782
143.549,20.67035,0.17633,99.89134,1.0578
143.649,20.67995,0.17336,99.89134,1.05777
143.749,20.6896,0.17406,99.89134,1.05774
143.849,20.69924,0.17368,99.89134,1.05771
143.949,20.708820000000003,0.17529,99.89134,1.05768
144.049,20.7185,0.17401,99.89134,1.05765
144.149,20.72804,0.17515,99.89133000000001,1.0576299999999998
144.249,20.73759,0.17432,99.89138,1.0576
144.349,20.74715,0.17377,99.89116999999999,1.0575700000000001
144.449,20.75679,0.1741,99.89454,1.05754
144.549,20.766460000000002,0.17317000000000002,99.91654,1.05751
144.649,20.77608,0.17390999999999998,99.92588,1.05748
144.749,20.78579,0.17524,99.9235,1.05745
144.849,20.79559,0.17534,99.92411,1.0574299999999999
144.949,20.80529,0.17424,99.92414000000001,1.0574
145.049,20.8149,0.17344,99.92339,1.0573700000000001
145.149,20.82454,0.17437,99.92623,1.05734
145.249,20.83418,0.17526,99.91445999999999,1.05731
145.349,20.84384,0.17553,99.89523,1.05728
145.449,20.853460000000002,0.17451,99.88593,1.05725
145.549,20.86308,0.17412,99.87335,1.05722
145.649,20.87272,0.17506,99.87543000000001,1.0572
145.749,20.88233,0.17292000000000002,99.87489000000001,1.0571700000000002
145.849,20.89195,0.17499,99.87504,1.05714
145.949,20.90152,0.17652,99.87496,1.05711
146.049,20.91111,0.1752,99.8751,1.05708
146.149,20.92074,0.17783,99.87477,1.05705
146.249,20.930310000000002,0.17627,99.86639,1.05702
146.349,20.93998,0.17527,99.85889,1.0569899999999999
146.449,20.94964,0.17494,99.88261,1.05697
146.549,20.959239999999998,0.17452,99.89152,1.05694
146.649,20.968770000000003,0.17551,99.89158,1.05691
146.749,20.978289999999998,0.17352,99.89171,1.0568799999999998
146.849,20.98783,0.17302,99.89099,1.05685
146.949,20.99744,0.17461,99.89395999999999,1.05682
147.049,21.00701,0.17407999999999998,99.87365,1.05679
147.149,21.0166,0.17461,99.86529,1.0567600000000001
147.249,21.0262,0.17632,99.86761,1.05673
147.349,21.03578,0.17544,99.86692,1.0567
147.449,21.045360000000002,0.17415,99.86712,1.05667
147.549,21.054920000000003,0.17457,99.86707,1.05665
147.649,21.06452,0.17414000000000002,99.86708,1.0566200000000001
147.749,21.074089999999998,0.17465,99.86708,1.05659
147.849,21.08365,0.17683,99.86708,1.05656
147.949,21.09325,0.17626,99.86708,1.05653
148.049,21.102870000000003,0.17548,99.86708,1.0565
148.149,21.11252,0.17620999999999998,99.86708,1.05647
148.249,21.12208,0.17485,99.86708,1.05644
148.349,21.13168,0.17413,99.86708,1.05641
148.449,21.14131,0.17497000000000001,99.86708,1.0563799999999999
148.549,21.150920000000003,0.17532999999999999,99.86708,1.05635
148.649,21.16052,0.17487,99.86707,1.0563200000000001
148.749,21.17014,0.17556,99.86708,1.05629
148.849,21.17976,0.17398,99.86711,1.05626
148.949,21.18939,0.17443,99.86678,1.05623
149.049,21.199,0.17562,99.87473,1.05621
149.149,21.20857,0.17679,99.87508000000001,1.05618
149.249,21.21817,0.17597000000000002,99.8814,1.05615
149.349,21.22776,0.17417,99.89066,1.0561200000000002
149.449,21.237379999999998,0.1756,99.8911,1.05609
149.549,21.24701,0.17535,99.89747,1.05606
149.649,21.25666,0.17557,99.90037,1.05603
149.749,21.266289999999998,0.17604,99.89957,1.056
149.849,21.27593,0.17442,99.89981,1.05597
149.949,21.28556,0.17315,99.89974000000001,1.0559399999999999
150.049,21.29515,0.1726,99.89976,1.0559100000000001
150.149,21.30472,0.17268,99.89975,1.05588
150.249,21.314220000000002,0.17547000000000001,99.89975,1.05585
150.349,21.32375,0.17635,99.89975,1.05582
150.449,21.33338,0.17377,99.89975,1.05579
150.549,21.342979999999997,0.17313,99.89975,1.05576
150.649,21.35264,0.17357999999999998,99.89975,1.0557299999999998
150.749,21.36225,0.17501,99.89975,1.0557
150.849,21.37184,0.17403,99.89975,1.05567
150.949,21.38148,0.17269,99.89975,1.05564
151.049,21.39113,0.17242000000000002,99.89975,1.05561
151.149,21.400779999999997,0.17637,99.89976,1.05558
151.249,21.41039,0.17506,99.89974000000001,1.05555
151.349,21.42002,0.17318,99.89976,1.05552
151.449,21.429679999999998,0.1721,99.89990999999999,1.05549
151.549,21.43929,0.17394,99.89199,1.05546
151.649,21.448929999999997,0.17475,99.89141,1.0554299999999999
151.749,21.45854,0.17301,99.89165,1.0554
151.849,21.46816,0.17326,99.89157,1.0553700000000001
151.949,21.47778,0.17319,99.89155,1.05534
152.049,21.48736,0.17294,99.89174,1.05531
152.149,21.49699,0.17472000000000001,99.89095999999999,1.05528
152.249,21.50665,0.17515999999999998,99.89395999999999,1.05525
152.349,21.5163,0.17507,99.87644,1.05522
152.449,21.52605,0.1728,99.85995,1.05519
152.549,21.53577,0.17203,99.85875,1.05516
152.649,21.545379999999998,0.17323,99.85896,1.05513
152.749,21.55497,0.1743,99.85889,1.0551
152.849,21.56459,0.1749,99.85894,1.0550700000000002
152.949,21.57421,0.17417,99.85884,1.05504
153.049,21.58385,0.17467,99.85916999999999,1.05501
153.149,21.5935,0.17440999999999998,99.85804,1.05498
153.249,21.60312,0.1725,99.86233,1.05495
153.349,21.61269,0.17237,99.88046999999999,1.05492
153.449,21.622329999999998,0.17273,99.89246999999999,1.0548899999999999
153.549,21.63193,0.17537,99.89106,1.05485
153.649,21.64153,0.17495,99.8914,1.05482
153.749,21.65113,0.17359000000000002,99.89132,1.05479
153.849,21.66077,0.17231,99.89134,1.0547600000000001
153.949,21.6704,0.17442,99.89134,1.05473
154.049,21.67995,0.1735,99.89134,1.0547
154.149,21.68959,0.17388,99.89134,1.05467
154.249,21.69926,0.17221,99.89134,1.05464
154.349,21.70883,0.17192000000000002,99.89134,1.05461
154.449,21.718410000000002,0.17363,99.89134,1.0545799999999999
154.549,21.72811,0.17274,99.89134,1.05455
154.649,21.73766,0.17363,99.89134,1.0545200000000001
154.749,21.74726,0.17332,99.89134,1.05449
154.849,21.756870000000003,0.17168,99.89134,1.05446
154.949,21.76644,0.17140999999999998,99.89134,1.05443
155.049,21.77601,0.17184000000000002,99.89134,1.05439
155.149,21.78562,0.17262,99.89134,1.05436
155.249,21.79524,0.17068,99.89134,1.05433
155.349,21.804779999999997,0.17156,99.89134,1.0543
155.449,21.81437,0.17242000000000002,99.89134,1.05427
155.549,21.82402,0.17087,99.89134,1.05424
155.649,21.83362,0.17334000000000002,99.89133000000001,1.05421
155.749,21.84328,0.17210999999999999,99.89137,1.05418
155.849,21.85296,0.16983,99.89124,1.05415
155.949,21.86257,0.1716,99.8918,1.0541200000000002
156.049,21.87215,0.17156,99.90467,1.05409
156.149,21.88178,0.17151,99.9258,1.05405
156.249,21.891460000000002,0.17182,99.92359,1.0540200000000002
156.349,21.90109,0.17189000000000002,99.9241,1.05399
156.449,21.91055,0.17296,99.92399,1.05396
156.549,21.9202,0.17326,99.92402,1.05393
156.649,21.92976,0.17306,99.92403,1.0539
156.749,21.93929,0.17474,99.91722,1.05387
156.849,21.948929999999997,0.17265,99.89335,1.0538399999999999
156.949,21.95849,0.17431,99.8909,1.0538100000000001
157.049,21.96815,0.17364000000000002,99.89180999999999,1.05377
157.149,21.97779,0.17298,99.89151,1.05374
157.249,21.98741,0.17499,99.89161,1.0537100000000001
157.349,21.99706,0.17342,99.89158,1.05368
157.449,22.00667,0.17394,99.89159000000001,1.05365
157.549,22.01631,0.17262,99.89158,1.05362
157.649,22.025879999999997,0.17214000000000002,99.89158,1.05359
157.749,22.035439999999998,0.17353,99.89158,1.05355
157.849,22.04508,0.17455,99.89158,1.05352
157.949,22.0547,0.17522000000000001,99.89158,1.05349
158.049,22.06431,0.17467,99.89158,1.05346
158.149,22.07394,0.17340999999999998,99.89158,1.0534299999999999
158.249,22.08349,0.1722,99.89158,1.0534
158.349,22.09303,0.17252,99.89159000000001,1.0533700000000001
158.449,22.10259,0.17411,99.89158,1.0533299999999999
158.549,22.11221,0.17504,99.8916,1.0533
158.649,22.12194,0.17440999999999998,99.89152,1.0532700000000002
158.749,22.13154,0.17498,99.89177,1.05324
158.849,22.14121,0.1727,99.89106,1.05321
158.949,22.15081,0.17353,99.89288,1.05318
159.049,22.16035,0.17367,99.91678,1.05314
159.149,22.16999,0.17107,99.92426,1.05311
159.249,22.17961,0.17371,99.92426999999999,1.05308
159.349,22.18925,0.1723,99.92425,1.05305
159.449,22.19885,0.17184000000000002,99.92426,1.05302
159.549,22.2084,0.17145,99.92426,1.0529899999999999
159.649,22.21793,0.17375,99.92424,1.05295
159.749,22.22755,0.17249,99.92434,1.05292
159.849,22.23722,0.17215,99.92394,1.0528899999999999
159.949,22.24689,0.17209000000000002,99.92549,1.0528600000000001
160.049,22.25646,0.17082,99.91507,1.05283
160.149,22.26601,0.17335,99.89641999999999,1.05279
160.249,22.27555,0.17409000000000002,99.89047,1.0527600000000001
160.349,22.28515,0.17195,99.89192,1.05273
160.449,22.29476,0.17078,99.89141,1.0527
160.549,22.304389999999998,0.1716,99.8919,1.05267
160.649,22.314,0.17347,99.89056,1.05264
160.749,22.32351,0.17275,99.89569,1.0526
160.849,22.33309,0.17197,99.9142,1.05257
160.949,22.34271,0.17260999999999999,99.92546,1.05254
161.049,22.35231,0.17255,99.92396,1.05251
161.149,22.36189,0.17252,99.92433,1.05247
161.249,22.37152,0.1707,99.92424,1.05244
161.349,22.3811,0.17201,99.92426,1.05241
161.449,22.39066,0.17413,99.92426999999999,1.0523799999999999
161.549,22.40023,0.17349,99.92424,1.05235
161.649,22.40982,0.17194,99.92421999999999,1.05231
161.749,22.41939,0.17121,99.92468000000001,1.0522799999999999
161.849,22.42904,0.17153,99.9099,1.05225
161.949,22.43863,0.17185999999999998,99.89286,1.0522200000000002
162.049,22.44823,0.17265999999999998,99.89115,1.05218
162.149,22.45782,0.1734,99.89173000000001,1.05215
162.249,22.4674,0.17273,99.89154,1.0521200000000002
162.349,22.47701,0.17244,99.89159000000001,1.05209
162.449,22.48666,0.17355,99.8916,1.05206
162.549,22.496270000000003,0.17412,99.89149,1.0520200000000002
162.649,22.50591,0.17263,99.89192,1.05199
162.749,22.5155,0.17189000000000002,99.89031999999999,1.05196
162.849,22.525129999999997,0.17232999999999998,99.89824,1.05193
162.949,22.53481,0.17169,99.9171,1.05189
163.049,22.54441,0.17185,99.92529,1.05186
163.149,22.55396,0.17114000000000001,99.92366,1.0518299999999998
163.249,22.56353,0.17054,99.9241,1.0518
163.349,22.57315,0.17276,99.92398,1.05176
163.449,22.58277,0.17198,99.92402,1.0517299999999998
163.549,22.59238,0.17104,99.92399,1.0517
163.649,22.60197,0.1711,99.92406,1.05166
163.749,22.6116,0.17072,99.92387,1.0516299999999998
163.849,22.62125,0.17137,99.92441,1.0516
163.949,22.63087,0.17294,99.92298000000001,1.0515700000000001
164.049,22.64045,0.17165,99.90724,1.0515299999999999
164.149,22.65011,0.17151,99.9077,1.0515
164.249,22.6597,0.17147,99.9077,1.0514700000000001
164.349,22.66927,0.17428,99.90765999999999,1.05144
164.449,22.67892,0.17355,99.90768,1.0514
164.549,22.68848,0.17202,99.90767,1.0513700000000001
164.649,22.69809,0.17155,99.90767,1.05134
164.749,22.707720000000002,0.1702,99.90767,1.0513
164.849,22.7173,0.1713,99.90767,1.0512700000000001
164.949,22.7269,0.17276,99.90767,1.05124
165.049,22.7365,0.17157,99.90768,1.05121
165.149,22.74607,0.17167000000000002,99.90765999999999,1.0511700000000002
165.249,22.75565,0.17134000000000002,99.90772,1.05114
165.349,22.76525,0.17110999999999998,99.90751,1.05111
165.449,22.77486,0.17175,99.90826,1.0510700000000002
165.549,22.78446,0.17304,99.90486999999999,1.05104
165.649,22.79409,0.17372,99.89542,1.05101
165.749,22.80376,0.17399,99.89069,1.0509700000000002
165.849,22.81341,0.17429,99.89151,1.05094
165.949,22.82299,0.17184000000000002,99.89129,1.05091
166.049,22.83261,0.1716,99.89135,1.05087
166.149,22.842229999999997,0.1717,99.89131,1.05084
166.249,22.85184,0.17199,99.8914,1.05081
166.349,22.86146,0.17207999999999998,99.89116,1.05077
166.449,22.87106,0.17345,99.89182,1.05074
166.549,22.88065,0.17407,99.90016,1.05071
166.649,22.8903,0.17199,99.90782,1.05067
166.749,22.89994,0.17327,99.90771,1.05064
166.849,22.909489999999998,0.1733,99.90001,1.05061
166.949,22.919079999999997,0.17299,99.89962,1.05057
167.049,22.928729999999998,0.17207,99.89981,1.05054
167.149,22.938370000000003,0.17264000000000002,99.8997,1.05051
167.249,22.94797,0.17268,99.89990999999999,1.05047
167.349,22.95766,0.17213,99.89914,1.05044
167.449,22.96733,0.17077,99.9022,1.05041
167.549,22.97699,0.17146,99.88189,1.05037
167.649,22.986629999999998,0.17307999999999998,99.87345,1.05034
167.749,22.99624,0.17324,99.87578,1.05031
167.849,23.00583,0.17249,99.87509,1.05027
167.949,23.0154,0.17223,99.87529,1.05024
168.049,23.025,0.17215999999999998,99.87523,1.05021
168.149,23.03458,0.17160999999999998,99.87525,1.05017
168.249,23.04412,0.1714,99.87525,1.05014
168.349,23.053729999999998,0.17115,99.87525,1.05011
168.449,23.06335,0.17144,99.87525,1.05007
168.549,23.07293,0.17218,99.87525,1.0500399999999999
168.649,23.082539999999998,0.17099,99.87525,1.05
168.749,23.09212,0.1709,99.87524,1.04997
168.849,23.101679999999998,0.17105,99.87526,1.0499399999999999
168.949,23.11133,0.17160999999999998,99.87522,1.0499
169.049,23.12098,0.17239000000000002,99.87533,1.04987
169.149,23.130570000000002,0.17072,99.87507,1.0498399999999999
169.249,23.14016,0.17234000000000002,99.87541999999999,1.0498
169.349,23.14976,0.1711,99.89133000000001,1.04977
169.449,23.15934,0.17187,99.89179,1.0497299999999998
169.549,23.16889,0.1733,99.89149,1.0497
169.649,23.17848,0.17398,99.89161999999999,1.04967
169.749,23.18804,0.17335,99.89157,1.0496299999999998
169.849,23.19762,0.17193,99.89159000000001,1.0496
169.949,23.20723,0.17129,99.89158,1.04956
170.049,23.2168,0.17156,99.89158,1.0495299999999999
170.149,23.22639,0.17257,99.89158,1.0495
170.249,23.236,0.17240999999999998,99.89158,1.04946
170.349,23.2456,0.17324,99.89158,1.0494299999999999
170.449,23.25521,0.17302,99.89159000000001,1.04939
170.549,23.26481,0.17399,99.89156,1.04936
170.649,23.274379999999997,0.1749,99.89166,1.0493299999999999
170.749,23.283920000000002,0.17294,99.89131,1.04929
170.849,23.29348,0.17328,99.89249000000001,1.04926
170.949,23.30309,0.17351,99.88811,1.04922
171.049,23.3127,0.17344,99.86975,1.04919
171.149,23.32224,0.17501,99.85781,1.04915
171.249,23.3318,0.17486,99.85916999999999,1.04912
171.349,23.34143,0.17468,99.85885,1.0490899999999999
171.449,23.351020000000002,0.17535,99.85892,1.04905
171.549,23.36062,0.17518,99.85891,1.04902
171.649,23.370260000000002,0.17570999999999998,99.85891,1.04898
171.749,23.37983,0.17501,99.85891,1.04895
171.849,23.38944,0.1738,99.85888,1.04891
171.949,23.399060000000002,0.17347,99.85909000000001,1.04888
172.049,23.40867,0.17493,99.85804,1.04884
172.149,23.4183,0.17448,99.87212,1.04881
172.249,23.42792,0.17559,99.88781999999999,1.0487799999999998
172.349,23.4375,0.17478,99.90479,1.04874
172.449,23.447110000000002,0.17382,99.90849,1.04871
172.549,23.45674,0.17572000000000002,99.90743,1.04867
172.649,23.46636,0.17518,99.90775,1.04864
172.749,23.47595,0.17363,99.90765,1.0486
172.849,23.48558,0.17396,99.90768,1.04857
172.949,23.49521,0.17532999999999999,99.90767,1.04853
173.049,23.50481,0.17502,99.90767,1.0485
173.149,23.51441,0.17447000000000001,99.90767,1.04846
173.249,23.52394,0.17429,99.90767,1.04843
173.349,23.53351,0.17256,99.90767,1.0484
173.449,23.543110000000002,0.17362,99.90767,1.04836
173.549,23.55261,0.17501,99.90768,1.04833
173.649,23.562179999999998,0.17324,99.90765999999999,1.04829
173.749,23.57175,0.17457999999999999,99.9077,1.04826
173.849,23.58129,0.175,99.90759,1.0482200000000002
173.949,23.590870000000002,0.17548,99.90786999999999,1.04819
174.049,23.60039,0.17472000000000001,99.90736,1.04815
174.149,23.60996,0.17440999999999998,99.89141,1.0481200000000002
174.249,23.619510000000002,0.17592,99.8754,1.04808
174.349,23.62901,0.17248,99.87477,1.04805
174.449,23.63859,0.17343,99.87509,1.04801
174.549,23.64816,0.17384000000000002,99.87496999999999,1.04798
174.649,23.65768,0.17363,99.87501,1.0479399999999999
174.749,23.66724,0.17528,99.875,1.0479100000000001
174.849,23.6768,0.17375,99.875,1.04787
174.949,23.68635,0.174,99.875,1.0478399999999999
175.049,23.69585,0.1745,99.875,1.0478
175.149,23.70542,0.17405,99.875,1.04777
175.249,23.71501,0.17448,99.875,1.0477299999999998
175.349,23.724529999999998,0.17257,99.875,1.0477
175.449,23.7341,0.17301,99.875,1.04766
175.549,23.7437,0.1753,99.87499,1.0476299999999998
175.649,23.75328,0.17423,99.87503000000001,1.04759
175.749,23.76284,0.17512,99.87491,1.04756
175.849,23.772389999999998,0.17469,99.8754,1.04752
175.949,23.78192,0.17335,99.88775,1.04748
176.049,23.7915,0.17415,99.90918,1.04745
176.149,23.8011,0.17493,99.90758000000001,1.04741
176.249,23.810660000000002,0.17487,99.90719,1.04738
176.349,23.82023,0.17453,99.89111,1.04734
176.449,23.829829999999998,0.17505,99.87538,1.04731
176.549,23.8394,0.17706,99.87510999999999,1.0472700000000001
176.649,23.84887,0.17562,99.87532,1.04724
176.749,23.85831,0.1758,99.87522,1.0472
176.849,23.867729999999998,0.17643,99.87526,1.0471700000000002
176.949,23.87715,0.17451,99.87524,1.04713
177.049,23.886689999999998,0.17421,99.87525,1.0471
177.149,23.89623,0.17412,99.87525,1.04706
177.249,23.905820000000002,0.17464000000000002,99.87525,1.04702
177.349,23.9154,0.17454,99.87525,1.0469899999999999
177.449,23.924960000000002,0.17415,99.87525,1.04695
177.549,23.93456,0.17555,99.87525,1.04692
177.649,23.94414,0.1758,99.87525,1.04688
177.749,23.953689999999998,0.17506,99.87525,1.04685
177.849,23.96325,0.17513,99.87524,1.04681
177.949,23.97287,0.17545,99.87526,1.0467799999999998
178.049,23.98241,0.17601,99.87522,1.04674
178.149,23.99195,0.17472000000000001,99.87534000000001,1.0467
178.249,24.0015,0.17444,99.87499,1.04667
178.349,24.01106,0.17532999999999999,99.87589,1.04663
178.449,24.020670000000003,0.17454,99.88372,1.0466
178.549,24.0303,0.1761,99.88338,1.04656
178.649,24.03985,0.17415,99.88341,1.0465200000000001
178.749,24.04945,0.175,99.88342,1.04649
178.849,24.05905,0.17511,99.88341,1.04645
178.949,24.06879,0.17693,99.88342,1.0464200000000001
179.049,24.07849,0.17371,99.88342,1.0463799999999999
179.149,24.08822,0.17373,99.88341,1.04635
179.249,24.09781,0.17587,99.88342,1.04631
179.349,24.10744,0.17622000000000002,99.88339,1.04627
179.449,24.11705,0.17521,99.88351999999999,1.04624
179.549,24.12663,0.17645999999999998,99.88301,1.0462
179.649,24.13625,0.17543,99.88694,1.04617
179.749,24.1458,0.17457999999999999,99.90202,1.04613
179.849,24.15535,0.17706,99.90926,1.04609
179.949,24.16493,0.17852,99.90754,1.04606
180.049,24.17444,0.17708,99.90803000000001,1.0460200000000002
180.149,24.18398,0.17578,99.90789000000001,1.04598
180.249,24.19356,0.17585,99.90793000000001,1.04595
180.349,24.20316,0.17599,99.90791999999999,1.0459100000000001
180.449,24.21275,0.17653,99.90791999999999,1.04588
180.549,24.22232,0.1762,99.90791999999999,1.0458399999999999
180.649,24.23188,0.1752,99.90791999999999,1.0458
180.749,24.24144,0.1755,99.90791999999999,1.04577
180.849,24.25103,0.17645999999999998,99.90791999999999,1.0457299999999998
180.949,24.26057,0.17607,99.90791999999999,1.04569
181.049,24.2702,0.17626,99.90791999999999,1.04566
181.149,24.27974,0.17573,99.90791999999999,1.04562
181.249,24.28935,0.17609,99.90791999999999,1.04559
181.349,24.29893,0.17552,99.90791999999999,1.04555
181.449,24.3085,0.17425,99.90791999999999,1.04551
181.549,24.31804,0.17427,99.90791999999999,1.04548
181.649,24.32761,0.17543,99.90791999999999,1.04544
181.749,24.3372,0.17417,99.90791999999999,1.0454
181.849,24.346729999999997,0.1751,99.90791999999999,1.0453700000000001
181.949,24.35632,0.17503,99.90791999999999,1.0453299999999999
182.049,24.36579,0.17377,99.90791999999999,1.04529
182.149,24.37531,0.17490999999999998,99.90791999999999,1.04526
182.249,24.384970000000003,0.17564000000000002,99.90791999999999,1.04522
182.349,24.39455,0.17561,99.90791999999999,1.04518
182.449,24.404139999999998,0.17609,99.90793000000001,1.04515
182.549,24.41372,0.17494,99.9079,1.04511
182.649,24.423270000000002,0.17495,99.90798000000001,1.0450700000000002
182.749,24.43285,0.17625,99.90772,1.04504
182.849,24.442439999999998,0.17505,99.90855,1.045
182.949,24.45202,0.17606,99.90589,1.04496
183.049,24.46161,0.1769,99.88826999999999,1.04493
183.149,24.47121,0.17747000000000002,99.87451,1.0448899999999999
183.249,24.48078,0.17668,99.87539,1.04485
183.349,24.49033,0.17644,99.87523,1.04482
183.449,24.499879999999997,0.17768,99.87525,1.0447799999999998
183.549,24.50947,0.17615999999999998,99.87525,1.04474
183.649,24.51902,0.17532999999999999,99.87525,1.04471
183.749,24.52856,0.17615,99.87525,1.04467
183.849,24.538079999999997,0.17768,99.87525,1.04463
183.949,24.54751,0.17389000000000002,99.87525,1.0446
184.049,24.55704,0.17698,99.87525,1.04456
184.149,24.56666,0.1784,99.87525,1.0445200000000001
184.249,24.576420000000002,0.17748,99.87525,1.0444799999999999
184.349,24.58607,0.17907,99.87526,1.04445
184.449,24.59564,0.17853,99.87521,1.04441
184.549,24.60524,0.17824,99.87536999999999,1.04437
184.649,24.614829999999998,0.1771,99.87482,1.04434
184.749,24.62443,0.17693,99.87676,1.0443
184.849,24.634,0.1782,99.869,1.04426
184.949,24.64356,0.17844000000000002,99.85716,1.0442200000000001
185.049,24.65314,0.17951,99.85937,1.04419
185.149,24.66273,0.17770999999999998,99.85879,1.04415
185.249,24.6723,0.17775,99.85894,1.04411
185.349,24.68188,0.17685,99.8589,1.04408
185.449,24.69148,0.17645999999999998,99.85891,1.0440399999999999
185.549,24.70112,0.17849,99.85891,1.044
185.649,24.7107,0.18012999999999998,99.85891,1.04396
185.749,24.72025,0.17815,99.85891,1.04393
185.849,24.729879999999998,0.17818,99.85891,1.04389
185.949,24.739520000000002,0.17928,99.85891,1.04385
186.049,24.74911,0.17818,99.85891,1.0438100000000001
186.149,24.758779999999998,0.17723,99.85891,1.04378
186.249,24.768420000000003,0.17844000000000002,99.85891,1.04374
186.349,24.77798,0.17673,99.85891,1.0437
186.449,24.78754,0.17849,99.8589,1.04366
186.549,24.79709,0.17915,99.85896,1.0436299999999998
186.649,24.80661,0.17724,99.85874,1.04359
186.749,24.81617,0.17845999999999998,99.85955,1.04355
186.849,24.825779999999998,0.17727,99.85497,1.04351
186.949,24.83534,0.17775,99.84546,1.04348
187.049,24.84488,0.17961,99.84228,1.04344
187.149,24.85446,0.17801,99.84166,1.0434
187.249,24.86402,0.17734,99.84731,1.04336
187.349,24.87356,0.17806,99.86584,1.0433299999999999
187.449,24.88312,0.17849,99.87624,1.04329
187.549,24.8927,0.17751,99.87473,1.04325
187.649,24.902279999999998,0.17679,99.87491999999999,1.04321
187.749,24.911839999999998,0.17727,99.87544,1.04318
187.849,24.92144,0.1764,99.87365,1.04314
187.949,24.931,0.1781,99.85663000000001,1.0431
188.049,24.940579999999997,0.17853,99.84217,1.04306
188.149,24.95015,0.17832,99.84262,1.04302
188.249,24.95978,0.17687999999999998,99.84267,1.0429899999999999
188.349,24.96945,0.17970999999999998,99.84181,1.04295
188.449,24.97901,0.17844000000000002,99.86702,1.04291
188.549,24.98865,0.17692,99.88004000000001,1.04287
188.649,24.99822,0.1774,99.88059,1.04283
188.749,25.007839999999998,0.17584,99.88038,1.0428
188.849,25.01749,0.1783,99.88055,1.0427600000000001
188.949,25.02711,0.17945999999999998,99.8801,1.04272
189.049,25.03668,0.17927,99.88175,1.0426799999999998
189.149,25.04636,0.17817,99.87139,1.04264
189.249,25.05604,0.17687999999999998,99.85271999999999,1.04261
189.349,25.06566,0.17854,99.84695,1.04257
189.449,25.07529,0.17953,99.84832,1.04253
189.549,25.08492,0.17720999999999998,99.84793,1.04249
189.649,25.09456,0.17705,99.84804,1.04245
189.749,25.10418,0.17808,99.84801,1.0424200000000001
189.849,25.11374,0.17795,99.84801999999999,1.0423799999999999
189.949,25.123279999999998,0.17829,99.84803000000001,1.04234
190.049,25.13285,0.17703,99.848,1.0423
190.149,25.14246,0.17705,99.84809,1.04226
190.249,25.152070000000002,0.17739000000000002,99.84772,1.04223
190.349,25.1617,0.17658,99.83617,1.04219
190.449,25.17127,0.17832,99.81416999999999,1.04215
190.549,25.18085,0.17864000000000002,99.81586999999999,1.04211
190.649,25.19043,0.17814000000000002,99.81555,1.04207
190.749,25.19998,0.17797000000000002,99.81559,1.04203
190.849,25.20961,0.1765,99.8156,1.042
190.949,25.2192,0.1788,99.81559,1.04196
191.049,25.22874,0.17759,99.81559,1.0419200000000002
191.149,25.23835,0.17806,99.81559,1.04188
191.249,25.247970000000002,0.17748,99.81559,1.0418399999999999
191.349,25.25756,0.17589000000000002,99.81559,1.0418
191.449,25.26716,0.17684,99.81559,1.04176
191.549,25.27678,0.17759,99.81559,1.0417299999999998
191.649,25.2864,0.17718,99.8156,1.04169
191.749,25.29597,0.17745999999999998,99.81559,1.04165
191.849,25.30555,0.17906,99.81562,1.0416100000000001
191.949,25.31514,0.17839000000000002,99.81551,1.04157
192.049,25.32477,0.17705,99.8159,1.0415299999999998
192.149,25.33444,0.17756,99.81451,1.04149
192.249,25.34411,0.17718,99.82052,1.04146
192.349,25.35373,0.17744000000000001,99.83915,1.04142
192.449,25.36328,0.17859,99.84929,1.04138
192.549,25.37286,0.17889000000000002,99.84769,1.04134
192.649,25.38247,0.17981,99.8481,1.0413
192.749,25.39209,0.17883,99.848,1.04126
192.849,25.4017,0.17774,99.84801999999999,1.04122
192.949,25.411270000000002,0.1783,99.84801999999999,1.04118
193.049,25.4208,0.17772000000000002,99.84801999999999,1.04115
193.149,25.43039,0.17837,99.84801999999999,1.04111
193.249,25.44004,0.17958,99.84801999999999,1.0410700000000002
193.349,25.4496,0.17733,99.84801999999999,1.04103
193.449,25.459139999999998,0.17658,99.84801999999999,1.0409899999999999
193.549,25.46869,0.17902,99.84801999999999,1.04095
193.649,25.47824,0.18064000000000002,99.84801999999999,1.04091
193.749,25.48777,0.17732,99.84801999999999,1.04087
193.849,25.49729,0.17857,99.84801999999999,1.04083
193.949,25.5069,0.17902,99.84801999999999,1.0408
194.049,25.51654,0.17911,99.84801999999999,1.0407600000000001
194.149,25.526120000000002,0.17957,99.84803000000001,1.04072
194.249,25.53569,0.17936,99.84796999999999,1.0406799999999998
194.349,25.545289999999998,0.17923,99.84819,1.04064
194.449,25.5549,0.18016,99.84742,1.0406
194.549,25.56454,0.18015,99.8509,1.04056
194.649,25.5742,0.17904,99.86035,1.0405200000000001
194.749,25.583820000000003,0.17931,99.86506999999999,1.0404799999999998
194.849,25.593429999999998,0.17995999999999998,99.86395,1.04044
194.949,25.603,0.18132,99.86518000000001,1.0404
195.049,25.61257,0.18148,99.86159,1.04036
195.149,25.6222,0.18048,99.84354,1.04033
195.249,25.63184,0.1833,99.83066,1.04029
195.349,25.64144,0.18314,99.83198,1.04025
195.449,25.65109,0.1799,99.83145,1.04021
