##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
48.482,10.01,0.05211658,0.01482,1.0540200000000002
48.582,10.313180000000001,0.07629548,0.01568368,1.054
48.682,10.38898,0.09678126,0.01636052,1.05398
48.782,10.43557,0.11775999999999999,0.01604631,1.05396
48.882,10.47027,0.14734,0.0158226,1.0539399999999999
48.982,10.50023,0.17029,0.01580092,1.05392
49.082,10.52853,0.1925,0.01620917,1.0539
49.182,10.553519999999999,0.21355,0.01525564,1.05388
49.282,10.5782,0.23509000000000002,0.0149076,1.05386
49.382,10.59869,0.26349,0.01583264,1.0538399999999999
49.482,10.61759,0.28956,0.01648595,1.05382
49.582,10.63599,0.30725,0.0168458,1.0538
49.682,10.65287,0.31816,0.01689863,1.05378
49.782,10.6686,0.34615999999999997,0.01708189,1.05376
49.882,10.6839,0.36463,0.01674377,1.05374
49.982,10.698080000000001,0.38427,0.016752,1.0537100000000001
50.082,10.712010000000001,0.40297,0.015766,1.05369
50.182,10.72557,0.42822,0.01614686,1.05367
50.282,10.738560000000001,0.4477,0.01628174,1.05365
50.382,10.75114,0.47153999999999996,0.01606877,1.0536299999999998
50.482,10.76321,0.48036999999999996,0.01605678,1.05361
50.582,10.77464,0.49238000000000004,0.01656432,1.05359
50.682,10.78637,0.51102,0.01674878,1.0535700000000001
50.782,10.79763,0.53094,0.01687897,1.05355
50.882,10.80815,0.54145,0.01601786,1.0535299999999999
50.982,10.818610000000001,0.55679,0.01690945,1.05351
51.082,10.82897,0.58241,0.01697378,1.05349
51.182,10.83901,0.60709,0.01811081,1.0534700000000001
51.282,10.84881,0.6222,0.01838255,1.05345
51.382,10.8586,0.63377,0.01798235,1.0534299999999999
51.482,10.868089999999999,0.65194,0.01850455,1.05341
51.582,10.87727,0.6715,0.0180882,1.05339
51.682,10.88636,0.68639,0.01786529,1.05336
51.782,10.89537,0.70325,0.01767104,1.05334
51.882,10.904160000000001,0.7199300000000001,0.01671053,1.05332
51.982,10.91271,0.73431,0.01655338,1.0533
52.082,10.92116,0.7503,0.01736183,1.05328
52.182,10.92958,0.76423,0.01710397,1.05326
52.282,10.93782,0.7789,0.01811724,1.05324
52.382,10.94594,0.79452,0.01818723,1.05322
52.482,10.95392,0.8083199999999999,0.01780614,1.0532
52.582,10.96177,0.82081,0.01827155,1.05318
52.682,10.96958,0.83581,0.01867975,1.05316
52.782,10.97734,0.85385,0.01780737,1.05313
52.882,10.98499,0.86966,0.01819346,1.05311
52.982,10.99255,0.87579,0.01870909,1.0530899999999999
53.082,11.00007,0.8811399999999999,0.01765926,1.0530700000000002
53.182,11.00747,0.9074700000000001,0.01702496,1.05305
53.282,11.01473,0.93022,0.01717713,1.05303
53.382,11.0219,0.94016,0.0169059,1.05301
53.482,11.02903,0.94604,0.01602327,1.0529899999999999
53.582,11.036019999999999,0.95499,0.01686864,1.0529700000000002
53.682,11.043,0.9686,0.01746763,1.05295
53.782,11.04995,0.98531,0.01680437,1.05292
53.882,11.05671,1.00189,0.01669478,1.0529
53.982,11.06338,1.0141200000000001,0.01719954,1.05288
54.082,11.07002,1.02395,0.01744899,1.0528600000000001
54.182,11.07661,1.03714,0.01679208,1.05284
54.282,11.08314,1.05018,0.01702231,1.05282
54.382,11.08961,1.06165,0.01807706,1.0528
54.482,11.096,1.0741100000000001,0.01797088,1.0527799999999998
54.582,11.10238,1.08643,0.017862,1.05275
54.682,11.10874,1.09881,0.0185293,1.05273
54.782,11.11501,1.1141,0.01897892,1.05271
54.882,11.121260000000001,1.13001,0.0191069,1.05269
54.982,11.12752,1.14336,0.01922551,1.05267
55.082,11.13359,1.15435,0.0195169,1.05265
55.182,11.1395,1.16396,0.0196658,1.05263
55.282,11.14547,1.1735799999999998,0.01921083,1.0526
55.382,11.15143,1.1853200000000002,0.01886019,1.0525799999999998
55.482,11.15732,1.19909,0.019007,1.05256
55.582,11.16325,1.21022,0.01872097,1.05254
55.682,11.1692,1.2193,0.01806014,1.0525200000000001
55.782,11.17507,1.2308,0.01793571,1.0525
55.882,11.18088,1.24169,0.01828671,1.0524799999999999
55.982,11.18668,1.24966,0.0186475,1.05245
56.082,11.19242,1.26146,0.01849813,1.05243
56.182,11.198089999999999,1.27684,0.01798052,1.05241
56.282,11.20378,1.28623,0.01796224,1.05239
56.382,11.209480000000001,1.2919200000000002,0.01821672,1.05237
56.482,11.215110000000001,1.30223,0.01798794,1.05235
