LABORATORY,FSRI 
TEST IDENT,Pine_Siding_HF50_3
OPERATOR,Dow
MATERIAL,Pine Siding
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.03977454826235771
SPEC HOLDER DIFF,-566
SPECIMEN MASS,60.75
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,3711
TIME TO IGN,10
END OF TEST SCAN,3231
END OF TEST TIME,807.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.59 x 101.38 x 18.01 mm
