Time after Ignition,Pine_Siding_R1,Pine_Siding_R2,Pine_Siding_R3,Mean,Std. Dev.
144.5,124.9,164.2,134.1,141.1,20.6
144.75,127.2,163.1,135.6,141.9,18.8
145.0,123.9,164.5,134.8,141.1,21.0
145.25,126.5,165.6,135.2,142.4,20.5
145.5,125.3,164.7,135.0,141.7,20.5
145.75,126.9,163.5,135.9,142.1,19.1
146.0,126.4,164.6,135.9,142.3,19.9
146.25,125.5,165.0,133.9,141.5,20.8
146.5,126.1,164.4,134.3,141.6,20.2
146.75,126.2,163.2,134.4,141.3,19.4
147.0,129.2,164.1,134.9,142.7,18.7
147.25,126.9,163.3,134.7,141.6,19.2
147.5,124.8,164.8,134.9,141.5,20.8
147.75,125.6,165.0,133.9,141.5,20.8
148.0,125.5,163.4,132.7,140.5,20.1
148.25,126.8,164.8,133.5,141.7,20.3
148.5,127.5,163.3,132.5,141.1,19.3
148.75,128.6,164.6,132.6,142.0,19.8
149.0,128.6,164.7,134.1,142.5,19.5
149.25,123.8,162.3,133.9,140.0,20.0
149.5,126.0,164.1,133.6,141.2,20.2
149.75,128.9,165.4,133.6,142.6,19.9
150.0,125.9,162.5,133.1,140.5,19.4
150.25,127.0,165.7,132.3,141.7,21.0
150.5,126.4,163.1,132.7,140.7,19.6
150.75,126.1,162.5,133.6,140.8,19.2
151.0,126.1,161.0,133.9,140.3,18.3
151.25,124.6,164.4,132.9,140.6,21.0
151.5,125.8,160.7,129.9,138.8,19.1
151.75,128.6,163.2,131.4,141.1,19.3
152.0,126.5,160.0,132.8,139.8,17.8
152.25,125.9,162.0,135.6,141.2,18.7
152.5,126.7,165.3,134.8,142.3,20.3
152.75,126.4,159.2,132.8,139.5,17.4
153.0,125.3,161.3,132.6,139.7,19.0
153.25,124.2,162.7,133.8,140.3,20.0
153.5,125.3,162.1,132.7,140.0,19.5
153.75,125.5,162.2,133.3,140.3,19.3
154.0,126.4,162.1,131.8,140.1,19.3
154.25,124.8,162.1,133.2,140.0,19.6
154.5,126.4,160.2,135.1,140.6,17.6
154.75,127.1,160.6,133.4,140.4,17.8
155.0,126.9,159.2,132.0,139.4,17.4
155.25,125.2,159.6,132.2,139.0,18.1
155.5,126.0,162.2,134.1,140.8,19.0
155.75,125.8,159.8,132.0,139.2,18.1
156.0,125.6,159.3,135.7,140.2,17.3
156.25,128.2,161.3,133.4,141.0,17.8
156.5,128.7,156.3,131.9,139.0,15.1
156.75,125.0,161.1,129.5,138.6,19.7
157.0,124.4,163.1,131.8,139.8,20.5
157.25,127.1,160.1,133.8,140.3,17.4
157.5,126.3,159.5,130.0,138.6,18.2
157.75,126.7,159.2,132.2,139.4,17.4
158.0,125.5,160.6,132.0,139.3,18.7
158.25,127.1,162.9,131.8,140.6,19.5
158.5,126.2,161.8,128.8,138.9,19.8
158.75,125.4,161.0,129.7,138.7,19.4
159.0,125.0,158.1,131.3,138.1,17.6
159.25,125.4,158.4,128.9,137.6,18.1
159.5,126.2,159.0,130.9,138.7,17.7
159.75,125.6,160.7,131.1,139.1,18.9
160.0,126.1,159.7,129.3,138.4,18.5
160.25,127.3,158.5,130.3,138.7,17.2
160.5,125.1,160.6,130.5,138.7,19.1
160.75,124.3,160.8,130.3,138.5,19.6
161.0,127.0,160.7,128.6,138.8,19.0
161.25,126.1,158.8,130.4,138.4,17.7
161.5,125.9,157.7,130.5,138.0,17.2
161.75,125.5,159.8,130.7,138.7,18.5
162.0,125.4,159.1,130.9,138.5,18.1
162.25,124.6,159.5,130.4,138.2,18.7
162.5,126.9,157.8,128.9,137.9,17.3
162.75,125.4,161.2,129.8,138.8,19.5
163.0,126.2,158.9,130.8,138.6,17.7
163.25,124.0,159.6,130.6,138.0,18.9
163.5,126.4,158.7,126.8,137.3,18.6
163.75,125.7,157.7,129.3,137.6,17.5
164.0,124.1,159.5,130.0,137.8,19.0
164.25,124.1,158.7,132.6,138.5,18.0
164.5,123.2,157.6,130.4,137.1,18.1
164.75,124.1,159.6,129.3,137.7,19.1
165.0,123.5,158.0,129.9,137.1,18.3
165.25,124.1,161.5,130.6,138.7,20.0
165.5,121.9,157.8,130.1,136.6,18.8
165.75,123.7,160.6,129.8,138.0,19.8
166.0,121.9,159.2,128.3,136.5,19.9
166.25,123.5,158.5,132.1,138.0,18.3
166.5,122.9,159.4,130.8,137.7,19.2
166.75,122.8,159.1,132.6,138.1,18.8
167.0,123.1,157.4,129.6,136.7,18.2
167.25,122.0,160.1,130.0,137.3,20.1
167.5,122.8,157.8,129.4,136.7,18.6
167.75,121.6,160.7,131.9,138.1,20.3
168.0,123.1,157.3,129.4,136.6,18.2
168.25,123.6,160.8,131.3,138.5,19.6
168.5,122.4,160.3,131.7,138.1,19.8
168.75,121.7,160.3,129.9,137.3,20.3
169.0,123.4,158.8,132.0,138.1,18.4
169.25,123.4,159.7,131.2,138.1,19.1
169.5,122.4,160.8,132.5,138.6,19.9
169.75,122.1,161.9,131.7,138.5,20.8
170.0,122.5,159.1,131.0,137.5,19.2
170.25,122.1,158.7,130.7,137.2,19.1
170.5,121.8,155.3,128.7,135.3,17.6
170.75,122.7,156.4,130.3,136.5,17.7
171.0,121.6,159.4,132.0,137.7,19.5
171.25,122.8,159.3,130.2,137.4,19.3
171.5,125.3,157.0,130.9,137.7,16.9
171.75,123.7,158.6,129.3,137.2,18.8
172.0,123.2,159.5,129.9,137.6,19.3
172.25,121.3,159.0,130.9,137.1,19.6
172.5,122.3,158.5,132.4,137.7,18.6
172.75,123.3,157.4,130.3,137.0,18.0
173.0,122.3,157.6,128.9,136.3,18.8
173.25,121.6,155.0,130.1,135.6,17.3
173.5,123.2,156.3,130.4,136.6,17.4
173.75,122.1,160.9,128.9,137.3,20.7
174.0,121.1,156.0,126.7,134.6,18.7
174.25,121.4,155.2,130.2,135.6,17.6
174.5,121.5,155.0,130.0,135.5,17.4
174.75,120.6,156.6,128.6,135.3,18.9
175.0,118.3,158.4,129.6,135.4,20.7
175.25,120.5,157.8,128.6,135.6,19.6
175.5,121.2,155.8,129.4,135.5,18.1
175.75,121.0,157.5,128.5,135.7,19.2
176.0,123.0,156.7,130.8,136.9,17.7
176.25,120.2,155.8,128.4,134.8,18.6
176.5,119.7,157.2,127.3,134.8,19.8
176.75,120.8,153.9,129.4,134.7,17.2
177.0,121.6,158.0,129.6,136.4,19.2
177.25,122.5,156.7,129.7,136.3,18.0
177.5,118.6,154.2,127.9,133.6,18.5
177.75,120.7,156.7,128.2,135.2,19.0
178.0,120.5,153.4,129.0,134.3,17.1
178.25,120.8,155.6,127.6,134.7,18.4
178.5,120.1,154.0,128.5,134.2,17.6
178.75,121.1,155.6,129.1,135.2,18.1
179.0,119.4,154.7,129.1,134.4,18.2
179.25,118.9,155.3,129.3,134.5,18.8
179.5,119.5,155.8,128.4,134.6,19.0
179.75,118.8,153.5,128.5,133.6,17.9
180.0,121.1,156.0,126.8,134.6,18.8
180.25,119.3,154.1,128.4,133.9,18.0
180.5,119.9,156.7,128.2,134.9,19.3
180.75,120.3,155.8,130.9,135.7,18.3
181.0,119.3,155.2,130.0,134.8,18.4
181.25,119.1,153.7,126.6,133.1,18.2
181.5,119.1,152.3,128.7,133.3,17.1
181.75,117.1,154.9,129.7,133.9,19.2
182.0,120.5,154.8,129.7,135.0,17.8
182.25,118.0,156.9,128.0,134.3,20.2
182.5,118.3,156.9,127.9,134.4,20.1
182.75,121.3,156.3,129.4,135.6,18.3
183.0,117.1,155.7,130.6,134.5,19.6
183.25,118.9,155.8,128.0,134.2,19.3
183.5,117.8,157.8,125.9,133.8,21.1
183.75,117.5,155.2,128.4,133.7,19.4
184.0,121.7,156.0,126.5,134.7,18.6
184.25,119.4,153.1,128.1,133.5,17.5
184.5,118.1,158.7,126.4,134.4,21.5
184.75,119.3,156.0,127.3,134.2,19.3
185.0,118.9,156.3,126.9,134.0,19.7
185.25,118.1,156.5,126.3,133.6,20.2
185.5,118.9,153.4,126.2,132.8,18.2
185.75,119.5,154.3,128.3,134.0,18.1
186.0,118.7,155.7,126.8,133.7,19.5
186.25,117.8,154.3,127.5,133.2,18.9
186.5,119.3,154.8,127.4,133.8,18.6
186.75,119.3,154.4,127.7,133.8,18.3
187.0,117.7,153.4,126.1,132.4,18.7
187.25,118.0,154.8,126.8,133.2,19.2
187.5,119.5,156.0,125.4,133.7,19.6
187.75,117.7,158.3,125.5,133.8,21.5
188.0,117.6,156.8,126.0,133.5,20.7
188.25,118.9,156.2,126.2,133.8,19.8
188.5,119.2,156.9,124.9,133.7,20.3
188.75,118.6,155.0,125.2,133.0,19.4
189.0,119.7,156.2,125.9,133.9,19.5
189.25,119.2,154.0,124.7,132.7,18.7
189.5,120.4,152.7,125.2,132.7,17.4
189.75,118.4,154.3,125.6,132.7,19.0
190.0,119.0,153.0,126.7,132.9,17.9
190.25,117.7,155.6,126.0,133.1,19.9
190.5,118.8,155.7,125.1,133.2,19.7
190.75,119.7,154.6,124.0,132.8,19.0
191.0,122.0,153.6,123.4,133.0,17.8
191.25,120.1,154.8,124.5,133.1,18.9
191.5,117.1,153.5,124.9,131.8,19.2
191.75,119.1,151.4,124.1,131.5,17.4
192.0,118.1,152.8,125.3,132.1,18.3
192.25,119.3,153.3,124.4,132.4,18.3
192.5,120.3,153.0,124.0,132.4,17.9
192.75,119.5,152.4,124.0,132.0,17.8
193.0,119.5,154.2,123.7,132.5,19.0
193.25,121.0,153.3,124.8,133.0,17.7
193.5,117.8,153.0,125.5,132.1,18.5
193.75,121.5,152.4,124.6,132.8,17.0
194.0,120.0,150.3,126.6,132.3,15.9
194.25,119.0,153.7,125.4,132.7,18.5
194.5,121.1,152.6,124.3,132.7,17.3
194.75,121.0,151.9,124.9,132.6,16.8
195.0,118.6,151.7,124.6,131.6,17.6
195.25,119.4,155.1,123.5,132.6,19.6
195.5,120.8,151.5,125.0,132.4,16.7
195.75,119.3,152.7,125.3,132.4,17.8
196.0,120.7,153.0,126.0,133.2,17.3
196.25,119.4,153.9,126.7,133.3,18.2
196.5,118.8,152.3,125.6,132.2,17.7
196.75,119.3,153.4,125.4,132.7,18.2
197.0,119.5,153.4,124.1,132.3,18.4
197.25,120.9,152.2,128.3,133.8,16.3
197.5,120.4,152.3,125.4,132.7,17.2
197.75,118.8,152.8,125.5,132.4,18.0
198.0,120.3,153.3,124.6,132.7,17.9
198.25,118.7,150.1,125.5,131.4,16.5
198.5,119.4,152.4,125.6,132.4,17.5
198.75,120.4,151.7,125.0,132.4,16.9
199.0,119.0,152.5,126.5,132.7,17.6
199.25,118.8,152.4,126.2,132.5,17.6
199.5,119.8,152.5,126.4,132.9,17.3
199.75,118.7,153.0,126.3,132.7,18.0
200.0,120.6,151.7,127.2,133.2,16.4
200.25,120.2,150.5,125.3,132.0,16.2
200.5,119.3,154.7,125.0,133.0,19.0
200.75,119.3,151.9,124.4,131.9,17.5
201.0,120.1,151.0,128.1,133.1,16.0
201.25,120.1,150.7,125.6,132.1,16.3
201.5,118.0,153.3,124.2,131.9,18.8
201.75,120.7,152.3,124.4,132.5,17.3
202.0,119.4,151.9,126.5,132.6,17.1
202.25,119.8,154.8,125.0,133.2,18.9
202.5,118.6,150.4,126.1,131.7,16.6
202.75,122.8,150.4,125.4,132.9,15.3
203.0,120.4,150.0,125.3,131.9,15.9
203.25,120.5,149.9,124.7,131.7,15.9
203.5,120.2,150.9,123.8,131.7,16.8
203.75,122.1,151.3,125.3,132.9,16.0
204.0,120.0,151.7,124.1,131.9,17.2
204.25,120.2,152.6,126.5,133.1,17.1
204.5,118.7,152.1,125.4,132.1,17.7
204.75,122.2,149.9,124.6,132.2,15.4
205.0,121.2,150.4,126.8,132.8,15.5
205.25,120.7,152.9,127.1,133.6,17.0
205.5,122.6,151.9,123.7,132.8,16.6
205.75,121.4,153.3,125.1,133.3,17.4
206.0,120.8,151.5,126.8,133.0,16.2
206.25,119.0,152.4,124.5,132.0,17.9
206.5,120.6,152.2,126.9,133.2,16.7
206.75,121.3,151.4,127.6,133.4,15.9
207.0,121.2,153.4,126.4,133.7,17.3
207.25,120.8,152.8,122.9,132.2,17.9
207.5,119.9,152.8,124.5,132.4,17.8
207.75,121.9,150.5,126.1,132.8,15.4
208.0,119.4,152.7,126.3,132.8,17.5
208.25,120.7,152.8,125.9,133.1,17.2
208.5,120.3,151.7,124.5,132.1,17.0
208.75,121.9,151.0,125.9,132.9,15.8
209.0,120.1,151.0,124.0,131.7,16.8
209.25,120.2,151.9,123.8,132.0,17.4
209.5,119.7,151.1,124.3,131.7,17.0
209.75,119.1,150.8,124.0,131.3,17.1
210.0,120.5,151.2,124.6,132.1,16.7
210.25,121.7,149.8,126.9,132.8,15.0
210.5,121.9,151.4,124.9,132.7,16.2
210.75,121.3,154.4,126.6,134.1,17.8
211.0,121.1,152.3,124.5,132.6,17.1
211.25,121.5,152.0,124.6,132.7,16.8
211.5,121.5,151.6,128.1,133.7,15.8
211.75,121.7,153.3,124.9,133.3,17.4
212.0,121.7,150.7,127.3,133.2,15.4
212.25,120.8,151.2,123.2,131.7,16.9
212.5,121.8,151.9,123.6,132.4,16.9
212.75,121.5,149.3,123.8,131.5,15.4
213.0,121.0,151.0,124.3,132.1,16.5
213.25,119.5,153.0,124.5,132.3,18.1
213.5,120.7,152.9,125.4,133.0,17.4
213.75,121.1,152.8,123.8,132.6,17.6
214.0,119.6,150.7,125.1,131.8,16.6
214.25,121.4,152.0,123.9,132.4,17.0
214.5,121.1,152.4,124.2,132.5,17.3
214.75,121.1,152.8,125.7,133.2,17.1
215.0,121.4,150.7,124.1,132.1,16.2
215.25,122.4,151.1,124.6,132.7,16.0
215.5,122.0,151.5,125.8,133.1,16.1
215.75,122.3,151.1,125.8,133.1,15.7
216.0,121.2,153.2,124.8,133.1,17.5
216.25,121.8,148.6,124.8,131.7,14.7
216.5,122.2,150.5,124.8,132.5,15.7
216.75,123.6,150.5,126.5,133.5,14.8
217.0,121.9,150.9,125.1,132.6,15.9
217.25,121.9,152.5,127.9,134.1,16.2
217.5,122.5,152.7,124.0,133.1,17.0
217.75,120.4,149.6,126.1,132.0,15.5
218.0,122.5,151.3,124.7,132.9,16.0
218.25,123.2,154.0,126.5,134.6,16.9
218.5,121.8,150.0,123.1,131.6,15.9
218.75,120.9,150.2,125.0,132.1,15.9
219.0,120.6,152.4,123.3,132.1,17.6
219.25,120.5,150.0,126.5,132.3,15.6
219.5,120.8,151.0,125.0,132.3,16.3
219.75,121.6,149.3,125.9,132.3,14.9
220.0,120.6,152.3,125.5,132.8,17.0
220.25,119.9,152.6,127.0,133.2,17.2
220.5,121.9,151.2,124.8,132.7,16.2
220.75,118.6,151.8,125.8,132.1,17.5
221.0,122.3,150.7,124.0,132.4,15.9
221.25,121.3,150.7,125.8,132.6,15.8
221.5,120.5,150.8,124.9,132.1,16.4
221.75,119.2,150.9,124.8,131.7,16.9
222.0,120.8,149.8,125.2,131.9,15.6
222.25,120.1,148.4,123.4,130.6,15.5
222.5,119.7,150.0,123.7,131.1,16.5
222.75,118.4,150.5,126.2,131.7,16.7
223.0,120.9,150.4,125.1,132.1,16.0
223.25,119.3,149.6,125.2,131.3,16.1
223.5,118.9,153.0,124.3,132.0,18.4
223.75,119.7,151.5,123.3,131.5,17.4
224.0,118.4,150.1,124.5,131.0,16.8
224.25,118.6,150.5,124.2,131.1,17.0
224.5,120.1,150.8,124.8,131.9,16.6
224.75,119.9,150.8,124.3,131.7,16.7
225.0,118.4,147.6,124.7,130.2,15.4
225.25,118.5,149.5,123.2,130.4,16.7
225.5,120.6,149.0,125.6,131.7,15.2
225.75,118.4,151.2,122.8,130.8,17.8
226.0,119.1,150.9,125.5,131.8,16.8
226.25,117.6,150.4,122.6,130.2,17.7
226.5,118.2,148.8,124.3,130.4,16.2
226.75,118.6,150.9,124.3,131.3,17.2
227.0,119.4,149.0,124.3,130.9,15.9
227.25,117.4,150.4,123.9,130.6,17.5
227.5,118.0,149.4,122.8,130.1,16.9
227.75,118.4,149.1,125.6,131.0,16.1
228.0,120.9,149.9,124.4,131.7,15.8
228.25,119.5,150.8,126.0,132.1,16.5
228.5,115.9,151.0,124.2,130.3,18.3
228.75,118.2,150.3,125.9,131.5,16.8
229.0,116.7,149.7,124.7,130.4,17.2
229.25,117.3,150.6,125.8,131.2,17.3
229.5,115.1,146.7,126.2,129.3,16.0
229.75,118.4,150.1,125.1,131.2,16.7
230.0,118.3,147.5,124.9,130.2,15.3
230.25,117.1,149.3,125.1,130.5,16.8
230.5,119.1,148.6,124.9,130.9,15.6
230.75,117.4,149.7,124.4,130.5,17.0
231.0,115.8,148.5,124.9,129.7,16.9
231.25,115.9,151.7,127.1,131.6,18.3
231.5,117.9,150.2,125.1,131.1,16.9
231.75,115.6,148.0,123.7,129.1,16.9
232.0,115.3,148.0,125.5,129.6,16.8
232.25,115.2,149.4,127.2,130.6,17.4
232.5,114.0,148.9,126.9,129.9,17.7
232.75,117.4,148.2,125.4,130.3,16.0
233.0,114.6,149.5,125.9,130.0,17.8
233.25,115.1,151.1,125.9,130.7,18.4
233.5,117.8,150.4,125.7,131.3,17.0
233.75,115.0,149.3,126.5,130.3,17.5
234.0,115.1,148.9,124.1,129.4,17.5
234.25,115.8,149.0,124.7,129.8,17.2
234.5,116.9,149.2,124.3,130.2,16.9
234.75,116.0,150.9,124.8,130.5,18.1
235.0,116.2,146.5,125.2,129.3,15.6
235.25,115.9,148.8,126.5,130.4,16.8
235.5,115.6,147.6,126.1,129.8,16.3
235.75,113.5,149.7,124.6,129.3,18.6
236.0,116.5,151.5,124.4,130.8,18.3
236.25,113.7,147.5,125.3,128.8,17.2
236.5,115.7,150.8,126.2,130.9,18.0
236.75,116.2,149.5,124.1,129.9,17.4
237.0,114.3,148.8,126.8,130.0,17.4
237.25,114.6,149.6,125.4,129.9,17.9
237.5,115.8,149.5,124.5,129.9,17.5
237.75,116.3,151.7,125.8,131.3,18.3
238.0,115.0,151.0,124.4,130.1,18.7
238.25,115.4,147.5,125.3,129.4,16.4
238.5,115.3,149.3,125.9,130.2,17.4
238.75,114.1,149.6,125.1,129.6,18.1
239.0,115.0,149.4,125.7,130.0,17.6
239.25,114.3,150.7,122.9,129.3,19.0
239.5,114.3,148.9,123.5,128.9,17.9
239.75,114.9,150.2,125.7,130.3,18.1
240.0,114.4,148.6,124.7,129.2,17.5
240.25,116.2,153.2,122.4,130.6,19.8
240.5,116.5,148.4,123.1,129.3,16.8
240.75,117.1,150.1,124.9,130.7,17.2
241.0,115.3,149.7,123.0,129.4,18.0
241.25,115.6,148.1,124.1,129.3,16.8
241.5,114.7,146.9,124.3,128.6,16.6
241.75,116.5,147.4,122.4,128.8,16.4
242.0,113.6,149.6,123.5,128.9,18.6
242.25,115.4,146.9,124.6,129.0,16.2
242.5,113.3,149.6,127.2,130.0,18.3
242.75,114.5,148.1,125.8,129.5,17.1
243.0,115.5,147.2,125.6,129.4,16.2
243.25,114.6,149.4,124.1,129.4,18.0
243.5,115.2,147.2,124.3,128.9,16.5
243.75,115.3,146.9,125.0,129.1,16.2
244.0,117.1,146.9,123.3,129.1,15.7
244.25,116.5,150.1,123.9,130.2,17.7
244.5,115.7,147.3,125.2,129.4,16.2
244.75,114.6,147.3,126.4,129.4,16.6
245.0,115.6,147.5,126.3,129.8,16.2
245.25,116.9,148.5,125.9,130.4,16.3
245.5,115.4,147.4,126.5,129.8,16.2
245.75,115.5,147.8,125.4,129.6,16.6
246.0,118.0,150.4,125.4,131.3,17.0
246.25,115.1,148.9,126.9,130.3,17.2
246.5,115.4,147.6,124.0,129.0,16.7
246.75,116.2,147.8,126.8,130.3,16.1
247.0,116.9,148.8,125.7,130.5,16.5
247.25,114.3,149.8,126.4,130.2,18.1
247.5,116.1,150.0,125.5,130.5,17.5
247.75,117.7,148.4,126.0,130.7,15.9
248.0,115.7,145.8,126.3,129.3,15.2
248.25,116.4,146.9,125.6,129.6,15.6
248.5,114.7,146.5,124.6,128.6,16.3
248.75,115.8,146.8,125.5,129.4,15.9
249.0,116.8,151.9,126.3,131.7,18.1
249.25,114.1,147.0,126.8,129.3,16.6
249.5,114.5,148.7,126.6,129.9,17.3
249.75,115.9,150.1,126.6,130.9,17.5
250.0,116.6,147.7,126.2,130.2,15.9
250.25,115.7,149.0,124.8,129.8,17.2
250.5,116.0,147.7,126.7,130.1,16.1
250.75,115.6,149.3,124.5,129.8,17.5
251.0,115.2,147.9,125.2,129.4,16.8
251.25,118.0,148.7,128.7,131.8,15.6
251.5,116.5,146.1,124.5,129.0,15.3
251.75,115.1,146.6,124.7,128.8,16.1
252.0,116.4,145.2,124.5,128.7,14.8
252.25,116.2,148.6,125.8,130.2,16.6
252.5,115.9,147.5,126.3,129.9,16.1
252.75,115.2,148.2,124.0,129.1,17.1
253.0,116.3,145.5,125.1,129.0,15.0
253.25,115.7,145.9,125.9,129.2,15.3
253.5,115.9,149.3,126.3,130.5,17.1
253.75,116.3,146.8,126.7,129.9,15.5
254.0,115.9,145.3,125.7,128.9,15.0
254.25,113.7,147.1,126.9,129.2,16.8
254.5,115.1,145.4,125.1,128.5,15.5
254.75,115.3,147.1,125.0,129.1,16.3
255.0,113.5,148.6,124.8,129.0,17.9
255.25,115.5,148.0,126.0,129.8,16.6
255.5,113.9,147.0,125.9,128.9,16.8
255.75,116.0,148.2,126.0,130.1,16.4
256.0,115.4,145.6,125.9,129.0,15.3
256.25,114.5,148.3,126.0,129.6,17.2
256.5,117.7,146.4,127.9,130.6,14.6
256.75,115.1,145.1,126.4,128.9,15.1
257.0,115.5,146.9,125.8,129.4,16.0
257.25,116.1,144.5,127.0,129.2,14.3
257.5,116.4,148.0,126.8,130.4,16.1
257.75,116.1,146.3,125.5,129.3,15.5
258.0,116.3,147.8,126.4,130.2,16.1
258.25,116.0,148.3,125.0,129.8,16.6
258.5,118.9,148.4,125.3,130.9,15.5
258.75,114.9,147.1,125.6,129.2,16.4
259.0,117.9,148.0,124.8,130.2,15.8
259.25,115.7,147.9,126.7,130.1,16.4
259.5,116.0,146.7,126.9,129.9,15.6
259.75,116.9,147.7,127.4,130.7,15.7
260.0,117.8,145.7,125.5,129.7,14.4
260.25,117.3,148.1,125.9,130.5,15.9
260.5,115.9,146.6,125.8,129.4,15.7
260.75,114.9,146.3,126.7,129.3,15.9
261.0,114.9,146.5,124.7,128.7,16.1
261.25,116.8,149.2,126.9,131.0,16.6
261.5,116.5,148.3,126.1,130.3,16.3
261.75,115.5,147.7,122.8,128.7,16.8
262.0,117.4,145.4,123.7,128.8,14.7
262.25,115.0,147.5,125.4,129.3,16.6
262.5,116.2,149.1,125.8,130.4,16.9
262.75,117.5,147.2,125.3,130.0,15.4
263.0,116.7,148.0,125.3,130.0,16.2
263.25,117.3,149.5,124.9,130.6,16.9
263.5,119.0,148.0,126.5,131.2,15.0
263.75,117.2,147.4,125.5,130.0,15.6
264.0,116.5,149.3,127.2,131.0,16.8
264.25,115.9,148.6,126.6,130.4,16.7
264.5,116.4,147.9,125.5,129.9,16.2
264.75,117.4,146.3,125.5,129.7,14.9
265.0,117.3,149.6,124.2,130.3,17.0
265.25,118.1,147.9,125.4,130.5,15.5
265.5,118.4,149.5,126.4,131.4,16.1
265.75,117.5,148.1,126.2,130.6,15.8
266.0,118.5,147.0,126.2,130.6,14.7
266.25,116.5,149.0,125.8,130.4,16.8
266.5,119.6,146.5,124.6,130.2,14.3
266.75,117.3,149.2,125.4,130.6,16.6
267.0,117.5,146.4,126.8,130.2,14.8
267.25,117.3,146.9,126.5,130.2,15.2
267.5,116.3,149.3,127.3,131.0,16.8
267.75,118.4,148.5,126.7,131.2,15.6
268.0,117.3,150.7,127.0,131.6,17.2
268.25,116.0,147.9,126.6,130.2,16.3
268.5,117.0,148.9,123.6,129.8,16.8
268.75,119.2,148.9,125.9,131.3,15.6
269.0,116.2,149.8,126.1,130.7,17.2
269.25,117.8,148.7,127.1,131.2,15.9
269.5,118.2,147.7,124.9,130.3,15.5
269.75,116.8,148.5,127.4,130.9,16.2
270.0,116.9,149.5,126.6,131.0,16.8
270.25,117.0,148.7,124.8,130.2,16.5
270.5,118.6,148.7,125.2,130.8,15.8
270.75,117.8,146.3,127.1,130.4,14.5
271.0,118.0,147.0,126.4,130.5,14.9
271.25,117.4,147.7,126.9,130.7,15.5
271.5,118.3,146.9,127.0,130.7,14.7
271.75,116.4,149.6,126.2,130.7,17.1
272.0,117.8,148.7,124.8,130.4,16.2
272.25,116.9,149.2,124.6,130.2,16.9
272.5,118.2,150.5,126.7,131.8,16.8
272.75,118.2,149.1,124.8,130.7,16.3
273.0,116.3,149.3,125.0,130.2,17.1
273.25,116.4,150.2,125.3,130.7,17.5
273.5,116.1,148.7,123.9,129.6,17.0
273.75,117.1,149.0,125.2,130.4,16.6
274.0,117.4,147.7,126.3,130.4,15.6
274.25,117.2,152.1,126.5,131.9,18.0
274.5,116.8,149.8,124.7,130.4,17.2
274.75,118.2,149.2,125.7,131.0,16.2
275.0,117.8,148.9,126.2,131.0,16.1
275.25,118.2,153.7,125.9,132.6,18.7
275.5,115.4,149.4,125.4,130.0,17.4
275.75,118.2,149.1,125.4,130.9,16.2
276.0,117.9,149.3,124.8,130.7,16.5
276.25,117.7,150.2,124.7,130.9,17.1
276.5,119.0,147.2,126.5,130.9,14.6
276.75,116.6,147.3,127.4,130.4,15.5
277.0,118.3,149.9,125.4,131.2,16.6
277.25,118.4,150.5,123.2,130.7,17.3
277.5,116.9,147.9,124.5,129.8,16.2
277.75,116.3,149.5,125.0,130.3,17.2
278.0,117.1,147.3,125.1,129.8,15.6
278.25,118.8,146.3,125.0,130.1,14.4
278.5,118.6,147.6,126.6,131.0,15.0
278.75,118.6,146.9,125.3,130.3,14.8
279.0,118.7,146.0,123.8,129.5,14.6
279.25,117.6,148.6,124.7,130.3,16.2
279.5,117.4,149.9,123.9,130.4,17.2
279.75,117.6,146.0,123.3,129.0,15.0
280.0,117.9,146.6,124.4,129.6,15.0
280.25,117.8,147.9,123.8,129.9,15.9
280.5,116.7,147.4,126.5,130.2,15.7
280.75,120.9,149.1,124.2,131.4,15.5
281.0,119.0,147.3,123.5,130.0,15.2
281.25,119.2,147.1,123.2,129.8,15.1
281.5,117.2,147.2,123.0,129.2,15.9
281.75,117.5,145.5,121.8,128.3,15.1
282.0,116.6,145.6,124.3,128.8,15.0
282.25,118.8,144.1,124.5,129.2,13.3
282.5,117.5,145.4,125.5,129.5,14.4
282.75,117.6,149.6,122.0,129.8,17.3
283.0,118.8,147.1,122.8,129.6,15.3
283.25,117.8,145.3,122.6,128.6,14.7
283.5,118.3,145.4,123.7,129.1,14.3
283.75,117.8,145.7,123.8,129.1,14.7
284.0,119.2,147.3,123.7,130.1,15.1
284.25,118.3,147.6,124.4,130.1,15.5
284.5,118.2,145.1,124.9,129.4,14.0
284.75,118.5,148.6,124.4,130.5,16.0
285.0,119.1,147.9,124.5,130.5,15.3
285.25,118.2,148.7,124.4,130.4,16.1
285.5,117.6,149.2,124.8,130.5,16.6
285.75,118.6,149.3,125.6,131.2,16.1
286.0,118.0,149.2,122.9,130.1,16.8
286.25,118.8,146.9,123.9,129.9,14.9
286.5,117.7,148.7,125.2,130.5,16.1
286.75,119.3,148.5,124.1,130.6,15.6
287.0,119.0,147.9,125.7,130.9,15.1
287.25,121.0,149.4,127.3,132.6,14.9
287.5,119.7,151.4,127.6,132.9,16.5
287.75,118.5,147.6,123.2,129.8,15.6
288.0,118.5,149.7,125.4,131.2,16.4
288.25,123.2,149.3,124.7,132.4,14.6
288.5,118.5,148.7,125.4,130.9,15.8
288.75,120.5,149.8,124.9,131.7,15.8
289.0,119.5,151.1,125.2,131.9,16.9
289.25,120.8,149.5,125.8,132.0,15.3
289.5,119.6,150.1,124.7,131.5,16.4
