LABORATORY,FSRI 
TEST IDENT,VinylPF_HF50_1
OPERATOR,Dow
MATERIAL,Vinyl Plan Flooring
ORIENTATION,Horizontal
HEAT FLUX,50
SURF AREA,0.009999999776482582
C FACTOR,0.03772813454270363
SPEC HOLDER DIFF,-566
SPECIMEN MASS,16.200000762939453
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,790
TIME TO IGN,8.5
END OF TEST SCAN,310
END OF TEST TIME,77.5
TEST STATUS,1
PRE TEST CMT,Dimensions: 99.76 x 101.32 x 2.32 mm
