LABORATORY,FSRI 
TEST IDENT,VinylPF_HF75_3
OPERATOR,Dow
MATERIAL,Vinyl Plan Flooring
ORIENTATION,Horizontal
HEAT FLUX,75
SURF AREA,0.009999999776482582
C FACTOR,0.03772813454270363
SPEC HOLDER DIFF,-566
SPECIMEN MASS,16.700000762939453
SCAN TIME,0.25
O2 DELAY TIME,11
CO DELAY TIME,11
CO2 DELAY TIME,8
FLOW FACTOR,1
SCAN COUNT,759
TIME TO IGN,4.75
END OF TEST SCAN,279
END OF TEST TIME,69.75
TEST STATUS,1
PRE TEST CMT,Dimensions: 101.84 x 101.00 x 2.30 mm
