Sample ID:	C:\MCC\MCC Cal\Test\PVC_R06_MCC_30K_min_211014_R2.txt
Sample Weight (mg):	4.39
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	107.791	79.991	19.994	102.707	20.421	-0.095	-0.032
0.500	107.743	79.992	19.996	102.709	20.420	-0.075	-0.023
1.000	107.757	79.991	19.998	102.707	20.417	0.136	-0.028
1.500	107.765	79.992	19.994	102.708	20.421	-0.105	-0.006
2.000	107.754	79.992	19.997	102.711	20.419	0.040	0.009
2.500	107.784	79.991	19.996	102.710	20.415	0.350	0.008
3.000	107.767	79.991	19.995	102.709	20.417	0.156	0.016
3.500	107.806	79.992	19.997	102.709	20.419	0.059	0.017
4.000	107.801	79.993	19.995	102.708	20.418	0.093	0.028
4.500	107.769	79.991	19.995	102.707	20.415	0.283	-0.002
5.000	107.756	79.990	19.998	102.706	20.417	0.156	-0.041
5.500	107.706	79.991	19.995	102.705	20.419	0.043	-0.054
6.000	107.754	79.994	19.993	102.707	20.419	0.026	-0.032
6.500	107.753	79.991	19.996	102.711	20.421	-0.130	0.023
7.000	107.742	79.989	19.996	102.711	20.417	0.148	0.017
7.500	107.759	79.991	19.996	102.713	20.415	0.292	-0.004
8.000	107.773	79.993	19.996	102.713	20.418	0.120	0.018
8.500	107.753	79.991	19.996	102.712	20.419	0.002	0.012
9.000	107.774	79.991	19.995	102.712	20.417	0.186	-0.003
9.500	107.767	79.989	19.996	102.712	20.419	0.055	0.008
10.000	107.756	79.992	19.998	102.713	20.418	0.103	-0.001
10.500	107.751	79.990	19.996	102.713	20.417	0.199	-0.017
11.000	107.751	79.992	19.996	102.715	20.419	0.026	-0.011
11.500	107.754	79.992	19.998	102.718	20.420	-0.041	-0.001
12.000	107.745	79.992	19.997	102.721	20.418	0.095	-0.001
12.500	107.747	79.990	19.996	102.728	20.417	0.186	-0.007
13.000	107.766	79.991	19.994	102.736	20.414	0.393	0.007
13.500	107.727	79.991	19.996	102.743	20.413	0.462	0.001
14.000	107.735	79.988	19.998	102.749	20.411	0.598	-0.025
14.500	107.743	79.990	19.999	102.755	20.409	0.778	-0.008
15.000	107.722	79.992	19.995	102.762	20.414	0.395	0.001
15.500	107.750	79.993	19.995	102.769	20.408	0.815	-0.003
16.000	107.754	79.994	19.996	102.778	20.408	0.855	0.019
16.500	107.789	79.993	19.995	102.789	20.407	0.912	0.036
17.000	107.771	79.991	19.995	102.804	20.406	0.963	0.028
17.500	107.787	79.991	19.995	102.812	20.401	1.317	0.008
18.000	107.802	79.993	19.994	102.818	20.404	1.119	0.015
18.500	107.813	79.991	19.993	102.817	20.401	1.311	0.029
19.000	107.819	79.992	19.995	102.814	20.400	1.443	0.021
19.500	107.838	79.991	19.996	102.812	20.402	1.247	0.021
20.000	107.870	79.992	19.995	102.812	20.402	1.247	0.038
20.500	107.874	79.995	19.993	102.815	20.397	1.596	0.044
21.000	107.862	79.993	19.996	102.824	20.401	1.338	0.014
21.500	107.921	79.995	19.987	102.831	20.398	1.531	0.019
22.000	107.927	79.991	19.997	102.835	20.394	1.833	0.056
22.500	107.948	79.994	19.995	102.835	20.394	1.839	0.046
23.000	107.999	79.986	19.995	102.835	20.395	1.780	0.049
23.500	108.038	79.995	19.991	102.835	20.393	1.902	0.080
24.000	108.039	79.991	19.995	102.842	20.394	1.855	0.065
24.500	108.092	79.997	19.993	102.847	20.395	1.798	0.047
25.000	108.128	79.994	19.992	102.855	20.393	1.898	0.071
25.500	108.136	79.992	19.998	102.863	20.391	2.054	0.067
26.000	108.202	79.990	20.000	102.869	20.390	2.171	0.059
26.500	108.203	79.994	19.994	102.868	20.393	1.959	0.070
27.000	108.259	79.992	19.990	102.869	20.393	1.910	0.062
27.500	108.273	79.993	19.997	102.869	20.394	1.882	0.064
28.000	108.308	79.992	19.997	102.868	20.393	1.912	0.059
28.500	108.399	79.996	19.992	102.872	20.389	2.238	0.087
29.000	108.398	79.988	19.997	102.879	20.388	2.309	0.108
29.500	108.476	79.991	19.990	102.886	20.387	2.358	0.084
30.000	108.533	79.994	19.992	102.893	20.387	2.332	0.106
30.500	108.574	79.990	19.994	102.902	20.387	2.374	0.116
31.000	108.615	79.995	19.994	102.906	20.382	2.695	0.090
31.500	108.678	79.993	19.997	102.907	20.382	2.711	0.093
32.000	108.697	79.994	19.987	102.907	20.384	2.553	0.093
32.500	108.793	79.994	19.996	102.909	20.383	2.654	0.098
33.000	108.881	79.992	19.994	102.909	20.382	2.733	0.149
33.500	108.911	79.990	19.994	102.909	20.384	2.577	0.151
34.000	108.995	79.988	19.995	102.910	20.381	2.802	0.116
34.500	109.043	79.989	19.996	102.914	20.382	2.729	0.123
35.000	109.114	79.994	19.997	102.913	20.381	2.831	0.126
35.500	109.185	79.990	19.996	102.914	20.380	2.892	0.131
36.000	109.280	79.991	19.997	102.914	20.377	3.105	0.153
36.500	109.341	79.988	19.992	102.914	20.380	2.860	0.161
37.000	109.436	79.992	19.993	102.911	20.377	3.111	0.156
37.500	109.467	79.991	19.994	102.911	20.378	3.012	0.141
38.000	109.556	79.988	19.998	102.912	20.379	2.975	0.123
38.500	109.655	79.997	19.992	102.911	20.377	3.127	0.154
39.000	109.772	79.991	19.993	102.912	20.376	3.170	0.202
39.500	109.856	79.995	19.995	102.912	20.376	3.158	0.208
40.000	109.915	79.988	19.997	102.911	20.377	3.075	0.172
40.500	109.996	79.991	19.994	102.911	20.378	3.038	0.142
41.000	110.113	79.991	19.995	102.915	20.374	3.320	0.169
41.500	110.190	79.993	19.995	102.915	20.374	3.322	0.196
42.000	110.298	79.990	19.994	102.915	20.376	3.148	0.190
42.500	110.398	79.989	19.996	102.915	20.376	3.172	0.196
43.000	110.471	79.991	19.995	102.917	20.373	3.401	0.190
43.500	110.603	79.991	19.995	102.916	20.376	3.160	0.189
44.000	110.659	79.990	19.994	102.915	20.373	3.369	0.196
44.500	110.803	79.989	19.994	102.920	20.374	3.322	0.194
45.000	110.884	79.991	19.995	102.922	20.374	3.343	0.213
45.500	110.952	79.991	19.995	102.927	20.373	3.369	0.187
46.000	111.054	79.989	19.994	102.932	20.374	3.314	0.159
46.500	111.193	79.992	19.996	102.939	20.375	3.264	0.205
47.000	111.297	79.992	19.994	102.939	20.373	3.412	0.242
47.501	111.410	79.990	19.995	102.944	20.376	3.174	0.230
48.001	111.492	79.991	19.995	102.943	20.373	3.371	0.207
48.500	111.595	79.994	19.994	102.943	20.372	3.457	0.190
49.000	111.721	79.991	19.997	102.943	20.373	3.420	0.206
49.500	111.850	79.993	19.994	102.945	20.372	3.491	0.242
50.000	111.947	79.990	19.995	102.945	20.371	3.509	0.241
50.500	112.054	79.992	19.995	102.947	20.369	3.692	0.215
51.000	112.172	79.993	19.996	102.947	20.369	3.651	0.215
51.500	112.323	79.993	19.995	102.947	20.368	3.732	0.247
52.000	112.407	79.993	20.000	102.948	20.371	3.525	0.252
