##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Integral(DSC (subtr.2), 2, 199.3..406.4°C)/%,DTG(subtr.)/(mg/min),Sensit./(uV/mW)
57.566,11.92407,-0.07534705,0.21533000000000002,             ,-0.0037833009999999998,1.0710600000000001,,
57.666,11.93628,-0.07544584,0.21550999999999998,             ,-0.009010746,1.07101,,
57.766,11.94839,-0.0765897,0.21684,             ,-0.008767475,1.0709600000000001,,
57.866,11.96035,-0.0759756,0.21655,             ,-0.008167548,1.0709,,
57.966,11.97235,-0.07532192,0.21949000000000002,             ,-0.01054649,1.07085,,
58.066,11.98445,-0.07622064,0.22089,             ,-0.01377588,1.0708,,
58.166,11.99634,-0.07710227,0.22157,             ,-0.01489361,1.07075,,
58.266,12.00818,-0.07598115,0.22125999999999998,             ,-0.01421251,1.0707,,
58.366,12.02002,-0.07667209,0.22215,             ,-0.0133778,1.07064,,
58.466,12.03185,-0.0771231,0.22333000000000003,             ,-0.0112071,1.07059,,
58.566,12.04378,-0.07710984,0.22463000000000002,             ,-0.00577166,1.07054,,
58.666,12.05558,-0.07708811,0.22554000000000002,             ,0.0004886455000000001,1.07049,,
58.766,12.06732,-0.0771912,0.22745,             ,0.004320547,1.07044,,
58.866,12.07905,-0.07646635,0.22641999999999998,             ,0.0061275109999999995,1.0703799999999999,,
58.966,12.090869999999999,-0.0770296,0.22737,             ,0.008064615,1.07033,,
59.066,12.10257,-0.07704142,0.22855999999999999,             ,0.009624746,1.07028,,
59.166,12.11417,-0.07655633,0.22901,             ,0.007762280999999999,1.07023,,
59.266,12.125869999999999,-0.07586814,0.22895,             ,0.0009436605,1.07018,,
59.366,12.13753,-0.07666061,0.23108,             ,-0.008296082,1.0701200000000002,,
59.466,12.14914,-0.0767757,0.23260999999999998,             ,-0.01602481,1.07007,,
59.566,12.1607,-0.07676076,0.23159000000000002,             ,-0.01939288,1.07002,,
59.666,12.17239,-0.07693529,0.23517,             ,-0.01649092,1.06997,,
59.766,12.183910000000001,-0.07810705,0.23626999999999998,             ,-0.008538774,1.06992,,
59.866,12.195310000000001,-0.07771986,0.23717,             ,-0.001557687,1.06986,,
59.966,12.2068,-0.07692959,0.23551,             ,-0.001971029,1.06981,,
60.066,12.21827,-0.07684967,0.23501,             ,-0.008875177,1.06976,,
60.166,12.22978,-0.0775315,0.2375,             ,-0.013278,1.06971,,
60.266,12.24129,-0.07823558,0.23768000000000003,             ,-0.007328961,1.06966,,
60.366,12.25259,-0.07824827,0.23986,             ,0.005769758000000001,1.0696,,
60.466,12.264,-0.07786265,0.23813,             ,0.01607767,1.06955,,
60.566,12.27546,-0.07694171,0.24128000000000002,             ,0.01552087,1.0695,,
60.666,12.2869,-0.07688747,0.23995999999999998,             ,0.004307882,1.06945,,
60.766,12.29829,-0.07688637,0.24236999999999997,             ,-0.009306489,1.0694,,
60.866,12.3096,-0.07718677,0.24144000000000002,             ,-0.01597097,1.06934,,
60.966,12.32098,-0.07837921,0.24334,             ,-0.01439081,1.06929,,
61.066,12.33232,-0.07810321,0.24372,             ,-0.01081185,1.06924,,
61.166,12.3437,-0.07713943,0.24455,             ,-0.01098028,1.0691899999999999,,
61.266,12.35505,-0.0779116,0.24595999999999998,             ,-0.01510511,1.06914,,
61.366,12.36628,-0.078505,0.24636999999999998,             ,-0.01886792,1.06908,,
61.466,12.377460000000001,-0.07844224,0.24693,             ,-0.01835389,1.06903,,
61.566,12.388739999999999,-0.07836641,0.24518,             ,-0.01286159,1.0689799999999998,,
61.666,12.4,-0.07942001,0.24728000000000003,             ,-0.005065982,1.06893,,
61.766,12.4113,-0.07897516,0.2464,             ,0.0008577727,1.0688799999999998,,
61.866,12.42247,-0.07837319,0.24781,             ,0.0008183959,1.06882,,
61.966,12.4337,-0.07842991,0.24968,             ,-0.00463279,1.06877,,
62.066,12.44486,-0.07847455,0.25033,             ,-0.009012859,1.0687200000000001,,
62.166,12.456,-0.07940178,0.25008,             ,-0.0076721440000000005,1.06867,,
62.266,12.46727,-0.07963419,0.25265,             ,-0.004142839000000001,1.0686200000000001,,
62.366,12.47838,-0.07854613,0.25308,             ,-0.0040051390000000004,1.06856,,
62.466,12.48956,-0.07839016,0.2523,             ,-0.00734019,1.06851,,
62.566,12.500680000000001,-0.0794614,0.25221,             ,-0.007978135,1.06846,,
62.666,12.51179,-0.07974867,0.25375,             ,-0.001036702,1.06841,,
62.766,12.523019999999999,-0.07971352,0.25261999999999996,             ,0.009023012,1.06836,,
62.866,12.53416,-0.07897715,0.25385,             ,0.01235902,1.06831,,
62.966,12.54526,-0.0783678,0.25395999999999996,             ,0.005551803,1.06825,,
63.066,12.55635,-0.07835011,0.2543,             ,-0.005332511999999999,1.0682,,
63.166,12.56753,-0.07917297,0.2546,             ,-0.01064691,1.06815,,
63.266,12.57875,-0.07971956,0.25668,             ,-0.006939778000000001,1.0681,,
63.366,12.58986,-0.07974748,0.25519000000000003,             ,-0.001196898,1.06805,,
63.466,12.60091,-0.07866444,0.25589,             ,-0.001048605,1.06799,,
63.566,12.611989999999999,-0.07856272,0.25801,             ,-0.006699716999999999,1.06794,,
63.666,12.62308,-0.07960632,0.25824,             ,-0.01204729,1.06789,,
63.766,12.634260000000001,-0.07974925,0.25777,             ,-0.01178841,1.06784,,
63.866,12.64541,-0.07972668,0.25943,             ,-0.0069603040000000005,1.06779,,
63.966,12.65643,-0.07978578,0.2598,             ,-0.002539358,1.0677299999999998,,
64.066,12.667530000000001,-0.07944872,0.26234,             ,-0.00027455299999999997,1.06768,,
64.166,12.67858,-0.07969408,0.25936,             ,0.0017361020000000002,1.0676299999999999,,
64.266,12.68961,-0.07974302,0.26233,             ,0.006520766999999999,1.06758,,
64.366,12.700560000000001,-0.07974112,0.26263000000000003,             ,0.01549228,1.0675299999999999,,
64.466,12.71159,-0.07973644,0.26337,             ,0.02538847,1.0674700000000001,,
64.566,12.7226,-0.07910991,0.26432,             ,0.03054918,1.06742,,
64.666,12.73358,-0.07807429,0.26526,             ,0.02761267,1.0673700000000002,,
64.766,12.7446,-0.07831522,0.26383,             ,0.0164733,1.06732,,
64.866,12.75559,-0.07777734,0.26359,             ,0.0016086520000000001,1.0672700000000002,,
64.966,12.766539999999999,-0.07787209,0.26356999999999997,             ,-0.0110947,1.06721,,
65.066,12.777280000000001,-0.07875336,0.26416999999999996,             ,-0.0193636,1.06716,,
65.166,12.788160000000001,-0.07887383,0.26734,             ,-0.02537349,1.06711,,
65.266,12.79915,-0.07886259,0.26518,             ,-0.03285163,1.0670600000000001,,
65.366,12.810089999999999,-0.07886199,0.26907,             ,-0.04243621,1.06701,,
65.466,12.82109,-0.07965033,0.26741,             ,-0.04878652,1.0669600000000001,,
65.566,12.83206,-0.08105344,0.2694,             ,-0.04616762,1.0669,,
65.666,12.84298,-0.08153662,0.27109,             ,-0.03484081,1.06685,,
65.766,12.853860000000001,-0.08148979,0.27021999999999996,             ,-0.02042735,1.0668,,
65.866,12.86482,-0.08150256,0.27041,             ,-0.00903181,1.06675,,
65.966,12.87579,-0.08149939,0.27344,             ,-0.00282857,1.0667,,
66.066,12.8865,-0.08150014,0.274,             ,-3.1161e-05,1.06664,,
66.166,12.8972,-0.08149997,0.27487,             ,0.0020793229999999997,1.06659,,
66.266,12.907969999999999,-0.08150001,0.27360999999999996,             ,0.005139514,1.06654,,
66.366,12.91864,-0.08149999,0.27375,             ,0.008891863,1.06649,,
66.466,12.92944,-0.08150001,0.27254,             ,0.01032023,1.06644,,
66.566,12.94029,-0.08114056,0.27398,             ,0.006714711999999999,1.0663799999999999,,
66.666,12.951130000000001,-0.08020395,0.27502,             ,-0.0006915403,1.06633,,
66.766,12.961969999999999,-0.08132686,0.27563000000000004,             ,-0.007843368,1.06628,,
66.866,12.97279,-0.08148914,0.27637,             ,-0.01157348,1.06623,,
66.966,12.98365,-0.08148989,0.2759,             ,-0.0125306,1.06618,,
67.066,12.99461,-0.08149164,0.27769,             ,-0.01475704,1.06613,,
67.166,13.005410000000001,-0.08148305,0.27781,             ,-0.01979301,1.06607,,
67.266,13.01631,-0.08159936,0.27752,             ,-0.02429618,1.06602,,
67.366,13.02717,-0.08258074,0.27694,             ,-0.02444534,1.06597,,
67.466,13.03795,-0.08284905,0.27724,             ,-0.01939817,1.06592,,
67.566,13.048810000000001,-0.08280426,0.27946,             ,-0.01170894,1.06587,,
67.666,13.05953,-0.08281056,0.28006,             ,-0.00529334,1.0658100000000001,,
67.766,13.07038,-0.08281011,0.27973000000000003,             ,-0.001720832,1.06576,,
67.866,13.08117,-0.08280992,0.28114,             ,-0.0003288737,1.06571,,
67.966,13.09206,-0.08281008,0.28059,             ,-6.15614e-05,1.06566,,
68.066,13.10303,-0.0828097,0.28173000000000004,             ,-0.0006884354,1.06561,,
68.166,13.114020000000002,-0.08281144,0.28323000000000004,             ,-0.0028056059999999996,1.06556,,
68.266,13.125029999999999,-0.08280376,0.28401,             ,-0.007650288000000001,1.0655,,
68.366,13.136020000000002,-0.08283538,0.28493,             ,-0.0150605,1.06545,,
68.466,13.146820000000002,-0.08271566,0.28334000000000004,             ,-0.02199103,1.0654,,
68.566,13.15761,-0.08355925,0.28424,             ,-0.02469864,1.06535,,
68.666,13.168439999999999,-0.08411062,0.28459,             ,-0.0210268,1.0653,,
68.766,13.17915,-0.08412105,0.28358,             ,-0.01196534,1.06524,,
68.866,13.189960000000001,-0.08412,0.28614,             ,-4.081915e-05,1.0651899999999999,,
68.966,13.200610000000001,-0.08412073,0.28481,             ,0.01171974,1.06514,,
69.066,13.211429999999998,-0.08411179,0.28404,             ,0.02095182,1.0650899999999999,,
69.166,13.22214,-0.08358504,0.28624,             ,0.02468204,1.06504,,
69.266,13.232829999999998,-0.0827181,0.28755,             ,0.02217032,1.0649899999999999,,
69.366,13.243479999999998,-0.08283581,0.28703,             ,0.01533296,1.06493,,
69.466,13.25414,-0.08280265,0.28639000000000003,             ,0.007345474,1.0648799999999998,,
69.566,13.26484,-0.08281347,0.28736999999999996,             ,0.0005011158000000001,1.06483,,
69.666,13.27559,-0.08280255,0.28718,             ,-0.005232866,1.0647799999999998,,
69.766,13.28628,-0.08283679,0.28891,             ,-0.009595207,1.06473,,
69.866,13.29696,-0.08271328,0.28952,             ,-0.01008267,1.06467,,
69.966,13.3077,-0.08358229,0.29186,             ,-0.005258011,1.0646200000000001,,
70.066,13.318389999999999,-0.08390792,0.29169,             ,0.002545097,1.06457,,
70.166,13.32911,-0.08286983,0.29222,             ,0.008895271,1.0645200000000001,,
70.266,13.33973,-0.08280549,0.2923,             ,0.01040755,1.06447,,
70.366,13.35034,-0.08280863,0.29248,             ,0.00758205,1.0644200000000001,,
70.466,13.36098,-0.08281093,0.29205,             ,0.0038136940000000003,1.06436,,
70.566,13.371570000000002,-0.08280963,0.29378000000000004,             ,0.0013775970000000002,1.06431,,
70.666,13.38217,-0.08281017,0.29436999999999997,             ,0.00020546150000000002,1.06426,,
70.766,13.39284,-0.08280968,0.29504,             ,-0.0006675133,1.06421,,
70.866,13.40349,-0.08281129,0.29562,             ,-0.002682135,1.06416,,
70.966,13.41419,-0.08280433,0.29546999999999995,             ,-0.007229846999999999,1.0641,,
71.066,13.4248,-0.08283345,0.29706,             ,-0.01417384,1.06405,,
71.166,13.435410000000001,-0.08271635,0.29763,             ,-0.02044022,1.064,,
71.266,13.446,-0.08338411,0.29568,             ,-0.02145504,1.06395,,
71.366,13.456610000000001,-0.0841061,0.29824,             ,-0.01427219,1.0639,,
71.466,13.467279999999999,-0.08410967,0.29838000000000003,             ,-0.0009172169,1.06385,,
71.566,13.477839999999999,-0.08421165,0.29681,             ,0.01107013,1.06379,,
71.666,13.48843,-0.083286,0.29774,             ,0.0143119,1.06374,,
71.766,13.49898,-0.08282522,0.29717,             ,0.006856612,1.06369,,
71.866,13.509529999999998,-0.08281768,0.30025999999999997,             ,-0.0063460719999999995,1.06364,,
71.966,13.520129999999998,-0.08316101,0.30146,             ,-0.01758704,1.06359,,
72.066,13.53076,-0.08416789,0.29865,             ,-0.02217139,1.0635299999999999,,
72.166,13.541310000000001,-0.08411252,0.30003,             ,-0.02184475,1.06348,,
72.266,13.55192,-0.08414527,0.29952,             ,-0.0210676,1.0634299999999999,,
72.366,13.562560000000001,-0.08407817,0.29969,             ,-0.02126714,1.06338,,
72.466,13.573189999999999,-0.08439894,0.30099000000000004,             ,-0.0190262,1.0633299999999999,,
72.566,13.5838,-0.08532551,0.30276,             ,-0.01059281,1.06328,,
72.666,13.59445,-0.08553928,0.30238000000000004,             ,0.0019624770000000002,1.06322,,
72.766,13.60506,-0.08498204,0.30155,             ,0.0115667,1.0631700000000002,,
72.866,13.615620000000002,-0.08417693,0.30319,             ,0.01173528,1.06312,,
72.966,13.6262,-0.08413858,0.30374,             ,0.002081517,1.0630700000000002,,
73.066,13.63671,-0.08407915,0.30330999999999997,             ,-0.01111359,1.06302,,
73.166,13.64727,-0.08456654,0.3071,             ,-0.02029898,1.06297,,
73.266,13.65787,-0.08535437,0.30703,             ,-0.02177151,1.06291,,
73.366,13.668470000000001,-0.08545491,0.306,             ,-0.01687282,1.0628600000000001,,
73.466,13.67898,-0.08543748,0.30683,             ,-0.009809331999999999,1.06281,,
73.566,13.68961,-0.08544024,0.30575,             ,-0.004379625,1.06276,,
73.666,13.700170000000002,-0.08544003,0.307,             ,-0.002319036,1.06271,,
73.766,13.710820000000002,-0.0854399,0.30606,             ,-0.0036855140000000004,1.06265,,
73.866,13.72137,-0.08544049,0.30906,             ,-0.008468145,1.0626,,
73.966,13.73185,-0.08543753,0.3093,             ,-0.01568011,1.06255,,
74.066,13.742360000000001,-0.08545643,0.30906,             ,-0.02235585,1.0625,,
74.166,13.75286,-0.08605489,0.3097,             ,-0.02497128,1.06245,,
74.266,13.76336,-0.08685682,0.31205,             ,-0.02208521,1.0624,,
74.366,13.773810000000001,-0.08673381,0.31124,             ,-0.01531635,1.06234,,
74.466,13.7843,-0.08676689,0.3098,             ,-0.008111084000000001,1.06229,,
74.566,13.794820000000001,-0.08675819,0.31068,             ,-0.003195774,1.06224,,
74.666,13.805320000000002,-0.08676057,0.31064,             ,-0.0010375410000000001,1.06219,,
74.766,13.81587,-0.08675941,0.3101,             ,-0.0011834530000000001,1.0621399999999999,,
74.866,13.82639,-0.08676186,0.31214000000000003,             ,-0.003728442,1.06209,,
74.966,13.836829999999999,-0.08675325,0.31177,             ,-0.009041336,1.06203,,
75.066,13.8473,-0.08678385,0.31445,             ,-0.01619552,1.06198,,
75.166,13.8578,-0.0866793,0.3151,             ,-0.02189086,1.0619299999999998,,
75.266,13.868310000000001,-0.08758485,0.31556,             ,-0.02236732,1.06188,,
75.366,13.878779999999999,-0.0881635,0.31417,             ,-0.01742307,1.0618299999999998,,
75.466,13.88928,-0.08821623,0.31726,             ,-0.01109269,1.06178,,
75.566,13.89976,-0.08754364,0.31466,             ,-0.007717071999999999,1.06172,,
75.666,13.910179999999999,-0.08753107,0.31859,             ,-0.008049891,1.0616700000000001,,
75.766,13.920570000000001,-0.08831361,0.31798000000000004,             ,-0.009245789,1.06162,,
75.866,13.931,-0.08827988,0.31756999999999996,             ,-0.008502885,1.0615700000000001,,
75.966,13.9415,-0.08829371,0.31611,             ,-0.005684275999999999,1.06152,,
76.066,13.95195,-0.08828888,0.31721,             ,-0.002816235,1.06146,,
76.166,13.96248,-0.08829011,0.3177,             ,-0.001587174,1.06141,,
76.266,13.972979999999998,-0.08829099,0.31929,             ,-0.0027145259999999997,1.06136,,
76.366,13.98347,-0.08828524,0.31977,             ,-0.006817917,1.06131,,
76.466,13.993879999999999,-0.08830978,0.31897,             ,-0.01363845,1.06126,,
76.566,14.00433,-0.08820897,0.31984,             ,-0.02080639,1.06121,,
76.666,14.014710000000001,-0.08871869,0.3201,             ,-0.02478785,1.06115,,
76.766,14.025089999999999,-0.08954611,0.32137,             ,-0.02346047,1.0611,,
76.866,14.035520000000002,-0.08961628,0.31992,             ,-0.0175502,1.06105,,
76.966,14.04597,-0.08960846,0.32036,             ,-0.01016175,1.061,,
77.066,14.056420000000001,-0.08961038,0.32158000000000003,             ,-0.004488720999999999,1.06095,,
77.166,14.066820000000002,-0.08960991,0.32024,             ,-0.0014679839999999999,1.0609,,
77.266,14.07719,-0.08961002,0.32279,             ,-0.00028948,1.06084,,
77.366,14.08761,-0.08961,0.32413000000000003,             ,-1.788667e-05,1.06079,,
77.466,14.097970000000002,-0.08961,0.32209,             ,1.822231e-07,1.06074,,
77.566,14.10832,-0.08961,0.32350999999999996,             ,-6.193545e-08,1.06069,,
77.666,14.118770000000001,-0.08961,0.324,             ,3.477027e-08,1.06064,,
77.766,14.129170000000002,-0.08961,0.32621,             ,-6.960843e-08,1.06059,,
77.866,14.139579999999999,-0.08961,0.32443,             ,1.382461e-07,1.06053,,
77.966,14.14988,-0.08961,0.32365,             ,-1.542606e-07,1.0604799999999999,,
78.066,14.160279999999998,-0.08961001,0.32441,             ,-2.800625e-05,1.06043,,
78.166,14.170620000000001,-0.08960995,0.32603000000000004,             ,-0.0004616697,1.0603799999999999,,
78.266,14.18094,-0.08961032,0.3257,             ,-0.002013825,1.06033,,
78.366,14.191310000000001,-0.0896083,0.32504,             ,-0.005700109,1.06028,,
78.466,14.20169,-0.08961848,0.32733,             ,-0.01201506,1.0602200000000002,,
78.566,14.21207,-0.08957061,0.32833,             ,-0.01882427,1.06017,,
78.666,14.222489999999999,-0.08980364,0.32602,             ,-0.02195814,1.0601200000000002,,
78.766,14.2329,-0.09079215,0.32643,             ,-0.01774652,1.06007,,
78.866,14.24325,-0.09091947,0.32796,             ,-0.0060322380000000005,1.06002,,
78.966,14.25363,-0.09099909,0.32876,             ,0.008482185,1.05997,,
79.066,14.264029999999998,-0.09058012,0.33098,             ,0.01881921,1.0599100000000001,,
79.166,14.274460000000001,-0.08970117,0.32915,             ,0.02072702,1.05986,,
79.266,14.284839999999999,-0.08961511,0.33029000000000003,             ,0.01438022,1.0598100000000001,,
79.366,14.29524,-0.08961516,0.33131,             ,0.002785637,1.05976,,
79.466,14.305579999999999,-0.08964472,0.33008000000000004,             ,-0.009935054,1.05971,,
79.566,14.31596,-0.08952547,0.33073,             ,-0.01991638,1.05966,,
79.666,14.3263,-0.09022365,0.32984,             ,-0.02441722,1.0596,,
79.766,14.33666,-0.09089893,0.33184,             ,-0.02261158,1.05955,,
79.866,14.34702,-0.09093452,0.33165,             ,-0.01637819,1.0595,,
79.966,14.3574,-0.09092895,0.33226,             ,-0.009175092,1.05945,,
80.066,14.3677,-0.09093025,0.33176,             ,-0.003960831,1.0594,,
80.166,14.377989999999999,-0.09092994,0.3324,             ,-0.001257441,1.05935,,
80.266,14.388329999999998,-0.09093001,0.33254,             ,-0.0002289369,1.05929,,
80.366,14.398570000000001,-0.09093,0.33303,             ,-1.366751e-05,1.05924,,
80.466,14.408829999999998,-0.09092999,0.33593,             ,-8.752919e-06,1.0591899999999999,,
80.566,14.41906,-0.09093003,0.33416999999999997,             ,-0.00023623360000000001,1.05914,,
80.666,14.42935,-0.09092991,0.33304,             ,-0.001269892,1.0590899999999999,,
80.766,14.43963,-0.0909302,0.3341,             ,-0.003984216,1.05904,,
80.866,14.4499,-0.09092978,0.33485,             ,-0.009200667,1.05898,,
80.966,14.46016,-0.09092869,0.3354,             ,-0.01629464,1.05893,,
81.066,14.47049,-0.09094612,0.33507,             ,-0.02256386,1.0588799999999998,,
81.166,14.480739999999999,-0.09165177,0.33518000000000003,             ,-0.02478866,1.05883,,
81.266,14.491029999999999,-0.09227642,0.33455999999999997,             ,-0.02187055,1.0587799999999998,,
81.366,14.501270000000002,-0.09224153,0.33666999999999997,             ,-0.01579798,1.05873,,
81.466,14.511460000000001,-0.09225302,0.33541,             ,-0.01048888,1.05867,,
81.566,14.52154,-0.09224722,0.33757,             ,-0.009316823,1.0586200000000001,,
81.666,14.53159,-0.09225807,0.33710999999999997,             ,-0.01301091,1.05857,,
81.766,14.541820000000001,-0.09221619,0.33763000000000004,             ,-0.0192848,1.0585200000000001,,
81.866,14.55202,-0.09239983,0.33771,             ,-0.02403299,1.05847,,
81.966,14.56224,-0.09338254,0.33897,             ,-0.02425304,1.0584200000000001,,
82.066,14.572470000000001,-0.09356625,0.33892,             ,-0.02009752,1.05836,,
82.166,14.582720000000002,-0.0935592,0.33923000000000003,             ,-0.0147771,1.05831,,
82.266,14.59295,-0.09355637,0.33902,             ,-0.0125737,1.05826,,
82.366,14.60325,-0.09357671,0.33956,             ,-0.01541337,1.05821,,
82.466,14.613560000000001,-0.09349126,0.33869,             ,-0.02089989,1.05816,,
82.566,14.62381,-0.09388972,0.34055,             ,-0.02469319,1.05811,,
82.666,14.634039999999999,-0.09478468,0.33964,             ,-0.02384418,1.05806,,
82.766,14.644229999999999,-0.09488673,0.34021999999999997,             ,-0.0184429,1.058,,
82.866,14.65446,-0.0948781,0.34019,             ,-0.01105863,1.05795,,
82.966,14.6647,-0.09488096,0.34001,             ,-0.004385212,1.0579,,
83.066,14.67486,-0.09487796,0.3405,             ,0.0009429038000000001,1.05785,,
83.166,14.684989999999999,-0.09488728,0.33984000000000003,             ,0.006301207,1.0578,,
83.266,14.695139999999999,-0.09485249,0.33954,             ,0.01224543,1.05775,,
83.366,14.70531,-0.09498389,0.3382,             ,0.01724335,1.05769,,
83.466,14.715520000000001,-0.09432153,0.34039,             ,0.01910751,1.05764,,
