##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Integral(DSC (subtr.2), 2, 199.3..406.4°C)/%,DTG(subtr.)/(mg/min),Sensit./(uV/mW)
250.499,30.85919,-0.22569,0.41207,    10.31727,-0.04837467,0.97291,,
250.599,30.86873,-0.22576,0.41401000000000004,    10.35620,-0.05756292,0.9728600000000001,,
250.699,30.87825,-0.22594,0.41307,    10.39547,-0.0673485,0.9728100000000001,,
250.799,30.88778,-0.22705,0.41344,    10.43464,-0.07702283,0.9727600000000001,,
250.899,30.89728,-0.2284,0.41351000000000004,    10.47381,-0.08625361,0.9727100000000001,,
250.999,30.90679,-0.22855999999999999,0.41397,    10.51321,-0.09438454,0.9726600000000001,,
251.099,30.91634,-0.22925,0.41348,    10.55282,-0.10113,0.9726100000000001,,
251.199,30.9259,-0.23110999999999998,0.41241000000000005,    10.59232,-0.10555999999999999,0.9725600000000001,,
251.299,30.93548,-0.23179,0.41276999999999997,    10.63177,-0.10553,0.97251,,
251.399,30.945040000000002,-0.23288000000000003,0.41273000000000004,    10.67131,-0.09906225,0.97246,,
251.499,30.95458,-0.23425,0.41253,    10.71078,-0.08609624,0.97241,,
251.599,30.96408,-0.23492,0.41238,    10.75009,-0.06897306,0.97236,,
251.699,30.973640000000003,-0.23586,0.41286000000000006,    10.78973,-0.05124391,0.97231,,
251.799,30.9832,-0.2356,0.41368999999999995,    10.82966,-0.03691601,0.97226,,
251.899,30.99261,-0.23543000000000003,0.41223999999999994,    10.86904,-0.02873976,0.9722,,
251.999,31.00204,-0.23623000000000002,0.41222,    10.90819,-0.02651184,0.97215,,
252.099,31.011490000000002,-0.23615,0.41263,    10.94757,-0.02938891,0.9721,,
252.199,31.02096,-0.23640999999999998,0.41173000000000004,    10.98705,-0.03588994,0.97205,,
252.299,31.030509999999996,-0.2366,0.40979,    11.02653,-0.04399811,0.972,,
252.399,31.0401,-0.23694,0.41341999999999995,    11.06626,-0.05202161,0.97195,,
252.499,31.04962,-0.23831999999999998,0.41175,    11.10641,-0.05817177,0.9719,,
252.599,31.05917,-0.23835,0.4122,    11.14634,-0.06169047,0.97185,,
252.699,31.06871,-0.23897,0.41226999999999997,    11.18644,-0.06343734,0.9718,,
252.799,31.078259999999997,-0.24003000000000002,0.41123000000000004,    11.22651,-0.06458527,0.97175,,
252.899,31.08783,-0.24005,0.41352,    11.26678,-0.06604919,0.9717,,
252.999,31.097459999999998,-0.24099,0.41328000000000004,    11.30791,-0.06851259,0.97165,,
253.099,31.10708,-0.24181,0.41305,    11.34889,-0.07225875,0.9716,,
253.199,31.116659999999996,-0.24193,0.41202,    11.38956,-0.07729411,0.97155,,
253.299,31.12623,-0.24324,0.41297,    11.43019,-0.08274242,0.97149,,
253.399,31.135790000000004,-0.24370999999999998,0.41321,    11.47109,-0.08655933,0.97144,,
253.499,31.14535,-0.24450999999999998,0.41107,    11.51179,-0.08643191,0.97139,,
253.599,31.15488,-0.24628000000000003,0.41021,    11.55188,-0.08152493,0.97134,,
253.699,31.16443,-0.24666999999999997,0.41113999999999995,    11.59207,-0.07289893,0.97129,,
253.799,31.17401,-0.247,0.41195,    11.63282,-0.06290453,0.97124,,
253.899,31.18358,-0.24794000000000002,0.41248999999999997,    11.67379,-0.05472575,0.97119,,
253.999,31.193179999999998,-0.2481,0.41247,    11.71505,-0.05014183,0.97114,,
254.099,31.202840000000002,-0.24821999999999997,0.41246000000000005,    11.75661,-0.04832833,0.97109,,
254.199,31.212490000000003,-0.24903000000000003,0.41371,    11.79836,-0.04822622,0.97104,,
254.299,31.2222,-0.24969,0.41223999999999994,    11.84050,-0.04883829,0.9709899999999999,,
254.399,31.231820000000003,-0.2497,0.41298999999999997,    11.88205,-0.04891466,0.9709399999999999,,
254.499,31.24137,-0.25043000000000004,0.41453999999999996,    11.92378,-0.04865439,0.9708899999999999,,
254.599,31.250890000000002,-0.25109000000000004,0.41422,    11.96572,-0.04871992,0.9708399999999999,,
254.699,31.26049,-0.25108,0.41367,    12.00791,-0.04866034,0.97078,,
254.799,31.2701,-0.25174,0.41315,    12.04997,-0.04817871,0.97073,,
254.899,31.279659999999996,-0.25259000000000004,0.41323999999999994,    12.09183,-0.04749015,0.9706799999999999,,
254.999,31.28925,-0.25261999999999996,0.4105,    12.13354,-0.04583276,0.9706299999999999,,
255.099,31.298820000000003,-0.25283,0.41326,    12.17502,-0.04278424,0.9705799999999999,,
255.199,31.30835,-0.254,0.41368,    12.21707,-0.03946911,0.9705299999999999,,
255.299,31.317909999999998,-0.25419,0.41225,    12.25917,-0.03805771,0.9704799999999999,,
255.399,31.3275,-0.25413,0.41065,    12.30095,-0.04070509,0.9704299999999999,,
255.499,31.33705,-0.25413,0.41043,    12.34224,-0.04702876,0.9703799999999999,,
255.599,31.346559999999997,-0.25438,0.41197,    12.38365,-0.05344782,0.9703299999999999,,
255.699,31.356109999999997,-0.2561,0.41226,    12.42565,-0.05585798,0.9702799999999999,,
255.799,31.36569,-0.25695,0.4126,    12.46795,-0.05301042,0.9702299999999999,,
255.899,31.37525,-0.25673,0.41083000000000003,    12.50998,-0.04673702,0.9701799999999999,,
255.999,31.384790000000002,-0.25685,0.40963999999999995,    12.55152,-0.03964105,0.9701200000000001,,
256.099,31.39435,-0.25756,0.41153,    12.59320,-0.03320337,0.9700700000000001,,
256.199,31.40387,-0.25819000000000003,0.4131,    12.63545,-0.02747144,0.9700200000000001,,
256.299,31.4134,-0.25809,0.41258,    12.67797,-0.02228242,0.9699700000000001,,
256.399,31.422929999999997,-0.25805,0.41121,    12.72031,-0.01855784,0.9699200000000001,,
256.499,31.432479999999998,-0.25829,0.41225,    12.76256,-0.01823783,0.9698700000000001,,
256.599,31.44205,-0.25885,0.41165,    12.80520,-0.02280286,0.9698200000000001,,
256.699,31.45157,-0.25822,0.41113,    12.84742,-0.03184878,0.96977,,
256.799,31.46112,-0.25841,0.40985,    12.88961,-0.04362731,0.96972,,
256.899,31.470670000000002,-0.25958000000000003,0.40884000000000004,    12.93141,-0.05513288,0.96967,,
256.999,31.48017,-0.26008000000000003,0.41193,    12.97332,-0.06308029,0.96962,,
257.099,31.489729999999998,-0.2608,0.41323999999999994,    13.01641,-0.06639846,0.96957,,
257.199,31.49925,-0.26179,0.41345,    13.05963,-0.06613879,0.96952,,
257.299,31.5088,-0.26178,0.41031000000000006,    13.10264,-0.06377088,0.96946,,
257.399,31.518340000000002,-0.26281,0.41213,    13.14520,-0.06053853,0.96941,,
257.499,31.52787,-0.26356,0.41116,    13.18814,-0.05735034,0.96936,,
257.599,31.537390000000002,-0.2635,0.41283000000000003,    13.23106,-0.05420488,0.96931,,
257.699,31.546909999999997,-0.26431,0.41263999999999995,    13.27437,-0.05136461,0.96926,,
257.799,31.556459999999998,-0.26506,0.41063999999999995,    13.31757,-0.04988723,0.96921,,
257.899,31.56598,-0.26508000000000004,0.41117,    13.36035,-0.05010229,0.96916,,
257.999,31.57548,-0.26537,0.41107,    13.40323,-0.05211717,0.96911,,
258.099,31.58496,-0.2663,0.41116,    13.44610,-0.05590858,0.96906,,
258.199,31.59445,-0.26661999999999997,0.41112,    13.48905,-0.06040504,0.96901,,
258.299,31.60398,-0.26705,0.41045,    13.53215,-0.06426029,0.96896,,
258.399,31.613529999999997,-0.26814,0.4117,    13.57541,-0.06675142,0.96891,,
258.499,31.6231,-0.26854,0.41165,    13.61915,-0.06780218,0.96885,,
258.599,31.632659999999998,-0.26937,0.41023000000000004,    13.66263,-0.06801141,0.9688,,
258.699,31.64215,-0.27007,0.41076,    13.70565,-0.06840994,0.96875,,
258.799,31.65165,-0.27018000000000003,0.41111000000000003,    13.74895,-0.06997909,0.9687,,
258.899,31.661179999999998,-0.27136,0.40947,    13.79233,-0.07294588,0.96865,,
258.999,31.67073,-0.27183,0.41053999999999996,    13.83562,-0.07744481,0.9686,,
259.099,31.68028,-0.2726,0.41171,    13.87936,-0.08365333,0.96855,,
259.199,31.68978,-0.27355,0.40925,    13.92289,-0.09109052,0.9685,,
259.299,31.6993,-0.27383,0.41181999999999996,    13.96636,-0.09816528,0.96845,,
259.399,31.708809999999996,-0.27533,0.41194,    14.01046,-0.10175,0.9684,,
259.499,31.718320000000002,-0.27662,0.41155,    14.05451,-0.10032,0.96835,,
259.599,31.72785,-0.278,0.41236999999999996,    14.09876,-0.09443637,0.9683,,
259.699,31.737409999999997,-0.27812,0.41168000000000005,    14.14330,-0.0863505,0.96825,,
259.799,31.746940000000002,-0.27904,0.40925,    14.18727,-0.07957302,0.96819,,
259.899,31.75648,-0.27996,0.40821999999999997,    14.23071,-0.07601759,0.96814,,
259.999,31.766040000000004,-0.2801,0.41003999999999996,    14.27437,-0.07572018,0.96809,,
260.099,31.7756,-0.28118000000000004,0.41081000000000006,    14.31862,-0.07864723,0.96804,,
260.199,31.785140000000002,-0.28205,0.40936,    14.36278,-0.08541944,0.96799,,
260.299,31.794690000000003,-0.28234000000000004,0.40908,    14.40670,-0.09580316,0.9679399999999999,,
260.399,31.80428,-0.28321999999999997,0.40956,    14.45088,-0.10811,0.9678899999999999,,
260.499,31.813840000000003,-0.28461,0.41071,    14.49525,-0.11954000000000001,0.9678399999999999,,
260.599,31.823290000000004,-0.28608,0.41225,    14.53961,-0.12612,0.9677899999999999,,
260.699,31.832690000000003,-0.28715,0.41098999999999997,    14.58390,-0.12443,0.9677399999999999,,
260.799,31.84215,-0.28870999999999997,0.41033000000000003,    14.62816,-0.11314,0.9676899999999999,,
260.899,31.85169,-0.29022,0.41103999999999996,    14.67285,-0.09252963,0.96764,,
260.999,31.861290000000004,-0.29062,0.41038,    14.71799,-0.06593063,0.9675799999999999,,
261.099,31.870859999999997,-0.29186999999999996,0.41266,    14.76317,-0.03888755,0.9675299999999999,,
261.199,31.88038,-0.29076,0.41198999999999997,    14.80858,-0.01646282,0.9674799999999999,,
261.299,31.889840000000003,-0.29131999999999997,0.41222,    14.85358,-0.002234944,0.9674299999999999,,
261.399,31.899420000000003,-0.29116,0.4114,    14.89919,0.003002719,0.9673799999999999,,
261.499,31.90895,-0.29029,0.40952,    14.94423,0.001651395,0.9673299999999999,,
261.599,31.918509999999998,-0.2904,0.41113999999999995,    14.98924,-0.00260417,0.9672799999999999,,
261.699,31.92807,-0.29167,0.40864,    15.03442,-0.008890173000000001,0.9672299999999999,,
261.799,31.937620000000003,-0.29109,0.40949,    15.07919,-0.01734056,0.9671799999999999,,
261.899,31.94711,-0.29035,0.41129,    15.12416,-0.02806677,0.9671299999999999,,
261.999,31.9566,-0.29122,0.41,    15.16937,-0.04118516,0.9670799999999999,,
262.099,31.96613,-0.29211,0.40855,    15.21435,-0.05427152,0.9670200000000001,,
262.199,31.97565,-0.29224,0.40975,    15.25927,-0.06368846,0.9669700000000001,,
262.299,31.98515,-0.29338000000000003,0.4105,    15.30450,-0.0682601,0.9669200000000001,,
262.399,31.994670000000003,-0.29412,0.40933,    15.34983,-0.06896884,0.9668700000000001,,
262.499,32.004220000000004,-0.29447,0.41086000000000006,    15.39538,-0.06773777,0.9668200000000001,,
262.599,32.013690000000004,-0.29562,0.41236000000000006,    15.44109,-0.06763214,0.96677,,
262.699,32.02306,-0.29581999999999997,0.41136999999999996,    15.48659,-0.07095465,0.96672,,
262.799,32.032540000000004,-0.29588000000000003,0.4115,    15.53237,-0.07716693,0.96667,,
262.899,32.04209,-0.29698,0.4108,    15.57860,-0.08381299,0.96662,,
262.999,32.05166,-0.29859,0.41256000000000004,    15.62501,-0.08786691,0.96657,,
263.099,32.06113,-0.29889,0.41105,    15.67124,-0.08725587,0.96652,,
263.199,32.07059,-0.30017,0.40857,    15.71677,-0.08239133,0.96647,,
263.299,32.08011,-0.30065,0.41092,    15.76243,-0.07513038,0.96641,,
263.399,32.08959,-0.30138000000000004,0.41017,    15.80847,-0.06761023,0.96636,,
263.499,32.09917,-0.30226,0.4109,    15.85491,-0.06151943,0.96631,,
263.599,32.108670000000004,-0.30229,0.41058999999999996,    15.90116,-0.05836921,0.96626,,
263.699,32.1182,-0.30278,0.41138,    15.94765,-0.05913165,0.96621,,
263.799,32.127720000000004,-0.30372,0.412,    15.99443,-0.06406968,0.96616,,
263.899,32.137209999999996,-0.30378,0.41185,    16.04119,-0.07211884,0.96611,,
263.999,32.14671,-0.30449,0.41208,    16.08804,-0.08086158,0.96606,,
264.099,32.156220000000005,-0.30567,0.41315,    16.13525,-0.0873114,0.96601,,
264.199,32.16578,-0.30653,0.41072,    16.18261,-0.08934748,0.96596,,
264.299,32.175329999999995,-0.30789,0.40945,    16.22927,-0.08683641,0.96591,,
264.399,32.18485,-0.30848000000000003,0.411,    16.27586,-0.08200273,0.96585,,
264.499,32.194379999999995,-0.30884,0.41092,    16.32292,-0.07763207,0.9658,,
264.599,32.2039,-0.30983,0.41063999999999995,    16.36990,-0.07498906,0.96575,,
264.699,32.21342,-0.31028,0.41118000000000005,    16.41693,-0.07385883,0.9657,,
264.799,32.223,-0.3112,0.41022,    16.46429,-0.0729142,0.96565,,
264.899,32.23264,-0.31193000000000004,0.40972,    16.51182,-0.07087157,0.9656,,
264.999,32.242290000000004,-0.31244,0.4111,    16.55946,-0.06806757,0.96555,,
265.099,32.251940000000005,-0.31358,0.40884000000000004,    16.60724,-0.06544673,0.9655,,
265.199,32.261509999999994,-0.31351999999999997,0.41031999999999996,    16.65437,-0.06426641,0.96545,,
265.299,32.27109,-0.31426,0.41253999999999996,    16.70221,-0.06538112,0.9654,,
265.399,32.28063,-0.31505,0.40912,    16.74997,-0.06870545,0.96535,,
265.499,32.29016,-0.31538,0.41063,    16.79714,-0.07431608,0.96529,,
265.599,32.29974,-0.31665,0.41084,    16.84505,-0.0817549,0.96524,,
265.699,32.309290000000004,-0.31665,0.40963,    16.89268,-0.08976954,0.96519,,
265.799,32.31882,-0.31778,0.40799,    16.93985,-0.09593743,0.96514,,
265.899,32.328379999999996,-0.31931,0.41139,    16.98736,-0.09799888,0.96509,,
265.999,32.33788,-0.3203,0.41158999999999996,    17.03536,-0.09581825,0.96504,,
266.099,32.347429999999996,-0.32123,0.41118999999999994,    17.08362,-0.09054111,0.96499,,
266.199,32.357,-0.3215,0.4115,    17.13204,-0.08468866,0.9649399999999999,,
266.299,32.36655,-0.3228,0.41052,    17.18033,-0.07964649,0.9648899999999999,,
266.399,32.376090000000005,-0.32325,0.41023999999999994,    17.22835,-0.07463968,0.9648399999999999,,
266.499,32.38563,-0.32392,0.40954,    17.27635,-0.06816411,0.9647899999999999,,
266.599,32.395179999999996,-0.32493,0.40778000000000003,    17.32406,-0.05952832,0.96473,,
266.699,32.40473,-0.32539,0.40878000000000003,    17.37158,-0.05061987,0.96468,,
266.799,32.41428,-0.32600999999999997,0.40979,    17.41957,-0.04489616,0.9646299999999999,,
266.899,32.423809999999996,-0.32566,0.40915,    17.46766,-0.045008,0.9645799999999999,,
266.999,32.43332,-0.32564,0.40868000000000004,    17.51549,-0.05125376,0.9645299999999999,,
267.099,32.44288,-0.32691,0.40849,    17.56349,-0.06081649,0.9644799999999999,,
267.199,32.45243,-0.32732,0.40951,    17.61163,-0.06980849,0.9644299999999999,,
267.299,32.46196,-0.32821,0.40824,    17.65979,-0.0754711,0.9643799999999999,,
267.399,32.47144,-0.32911999999999997,0.41005,    17.70768,-0.076899,0.9643299999999999,,
267.499,32.48097,-0.32952,0.40836999999999996,    17.75610,-0.07532035,0.9642799999999999,,
267.599,32.49051,-0.33097,0.40878000000000003,    17.80431,-0.07206681,0.9642200000000001,,
267.699,32.50008,-0.33093,0.40971,    17.85294,-0.0683053,0.9641700000000001,,
267.799,32.509640000000005,-0.33166,0.4091,    17.90169,-0.06488713,0.9641200000000001,,
267.899,32.51917,-0.33266,0.41148999999999997,    17.95053,-0.0613645,0.9640700000000001,,
267.999,32.52872,-0.33264,0.40926,    17.99975,-0.05684251,0.9640200000000001,,
268.099,32.53823,-0.33366999999999997,0.40976999999999997,    18.04838,-0.05091365,0.9639700000000001,,
268.199,32.5478,-0.33432,0.41123999999999994,    18.09773,-0.04511896,0.9639200000000001,,
268.299,32.55733,-0.3343,0.40865,    18.14693,-0.04241177,0.9638700000000001,,
268.399,32.566759999999995,-0.33459,0.40876,    18.19507,-0.04486677,0.9638200000000001,,
268.499,32.57625,-0.33455999999999997,0.4083,    18.24359,-0.05301934,0.9637700000000001,,
268.599,32.585809999999995,-0.33534,0.40875,    18.29255,-0.06468247,0.96372,,
268.699,32.59531,-0.33614,0.40886,    18.34129,-0.07622569,0.9636600000000001,,
268.799,32.60478,-0.33704,0.40813,    18.38996,-0.08524974,0.9636100000000001,,
268.899,32.6143,-0.33798,0.4084,    18.43875,-0.09100159,0.9635600000000001,,
268.999,32.62382,-0.33875,0.40868000000000004,    18.48773,-0.0939428,0.9635100000000001,,
269.099,32.63335,-0.33983,0.40888,    18.53690,-0.0950755,0.96346,,
269.199,32.64289,-0.34060999999999997,0.40851,    18.58620,-0.09514817,0.96341,,
269.299,32.652409999999996,-0.34173000000000003,0.40774,    18.63527,-0.09471978,0.96336,,
269.399,32.6619,-0.34231999999999996,0.40665,    18.68395,-0.09415034,0.96331,,
269.499,32.67143,-0.34354,0.40899,    18.73295,-0.09368478,0.96326,,
269.599,32.681,-0.34408,0.40695,    18.78251,-0.09337758,0.96321,,
269.699,32.69057,-0.34535,0.40559,    18.83145,-0.09287991,0.96315,,
269.799,32.70015,-0.34585,0.40549,    18.88025,-0.0915333,0.9631,,
269.899,32.70966,-0.34713,0.40724,    18.92900,-0.08826875,0.96305,,
269.999,32.71917,-0.34764,0.40621,    18.97806,-0.08216162,0.963,,
270.099,32.72875,-0.34888,0.4058,    19.02721,-0.07331181,0.96295,,
270.199,32.73829,-0.34951,0.40487,    19.07606,-0.06392471,0.9629,,
270.299,32.74783,-0.34993,0.40531,    19.12483,-0.05738937,0.96285,,
270.399,32.75738,-0.35012,0.40607,    19.17393,-0.05640146,0.9628,,
270.499,32.76696,-0.35023000000000004,0.40407,    19.22311,-0.06166321,0.96275,,
270.599,32.77659,-0.3513,0.40484000000000003,    19.27231,-0.07136811,0.9627,,
270.699,32.78617,-0.35178000000000004,0.40689000000000003,    19.32175,-0.08228309,0.9626399999999999,,
270.799,32.79569,-0.35289,0.40507,    19.37115,-0.09160379,0.96259,,
270.899,32.8053,-0.35370999999999997,0.40443,    19.42057,-0.09802304,0.96254,,
270.999,32.814890000000005,-0.35488000000000003,0.40457,    19.46981,-0.10153,0.96249,,
271.099,32.824459999999995,-0.35601,0.40407,    19.51904,-0.1032,0.96244,,
271.199,32.83408,-0.35674,0.40426999999999996,    19.56853,-0.10452,0.96239,,
271.299,32.84366,-0.35785,0.40419,    19.61787,-0.10601,0.96234,,
271.399,32.85318,-0.35846999999999996,0.40419,    19.66696,-0.10665,0.96229,,
271.499,32.86269,-0.36011,0.40348,    19.71602,-0.10468,0.96224,,
271.599,32.872279999999996,-0.36104,0.40394,    19.76538,-0.09918178,0.96219,,
271.699,32.881840000000004,-0.36224,0.40397,    19.81481,-0.09112459,0.9621299999999999,,
271.799,32.89141,-0.36269,0.40376999999999996,    19.86435,-0.08280009,0.9620799999999999,,
271.899,32.900940000000006,-0.36336999999999997,0.4031,    19.91356,-0.07667731,0.9620299999999999,,
271.999,32.91046,-0.36418,0.40497,    19.96292,-0.07359448,0.96198,,
272.099,32.919959999999996,-0.36449000000000004,0.40304,    20.01236,-0.07353241,0.96193,,
272.199,32.92937,-0.36576,0.40287,    20.06096,-0.07598599,0.96188,,
272.299,32.938790000000004,-0.36576,0.40614,    20.11012,-0.08029777,0.96183,,
272.399,32.94836,-0.36691,0.40355,    20.16046,-0.08559983,0.96178,,
272.499,32.95793,-0.36762,0.40344,    20.21025,-0.0906055,0.96173,,
272.599,32.96752,-0.3688,0.40345,    20.26019,-0.09423852,0.96167,,
272.699,32.97702,-0.36954000000000004,0.4011,    20.30945,-0.09578179,0.96162,,
272.799,32.98653,-0.37064,0.40179000000000004,    20.35843,-0.09545689,0.96157,,
272.899,32.9961,-0.37146,0.4006,    20.40779,-0.09389717,0.96152,,
272.999,33.00563,-0.37243000000000004,0.40165,    20.45689,-0.09174292,0.96147,,
273.099,33.01514,-0.37322,0.40368000000000004,    20.50644,-0.08971241,0.96142,,
273.199,33.02466,-0.37404,0.40354,    20.55658,-0.08873386,0.9613700000000001,,
273.299,33.03416,-0.37494,0.40346,    20.60652,-0.09002534,0.9613200000000001,,
273.399,33.04368,-0.37563,0.40368000000000004,    20.65664,-0.09500602,0.9612700000000001,,
273.499,33.05325,-0.37653000000000003,0.40409,    20.70721,-0.10454000000000001,0.96121,,
273.599,33.06283,-0.3772,0.40292,    20.75784,-0.11752,0.96116,,
273.699,33.07241,-0.37848000000000004,0.40196,    20.80811,-0.13066,0.96111,,
273.799,33.08194,-0.37994,0.40128,    20.85795,-0.14029,0.96106,,
273.899,33.09145,-0.38205,0.40309,    20.90780,-0.1446,0.96101,,
273.999,33.101009999999995,-0.38306,0.40192,    20.95831,-0.1447,0.96096,,
274.099,33.11059,-0.38464,0.40129000000000004,    21.00853,-0.14318,0.96091,,
274.199,33.12014,-0.38535,0.40131999999999995,    21.05859,-0.14115,0.96086,,
274.299,33.1298,-0.38694,0.40191,    21.10941,-0.13733,0.96081,,
274.399,33.13955,-0.38887,0.40347,    21.16106,-0.12952,0.9607600000000001,,
274.499,33.14922,-0.39019000000000004,0.40360999999999997,    21.21274,-0.11767000000000001,0.9607,,
274.599,33.15879,-0.39092,0.40198,    21.26370,-0.10432000000000001,0.96065,,
274.699,33.16836,-0.39192,0.39888,    21.31395,-0.09252547,0.9606,,
274.799,33.17783,-0.39218000000000003,0.40001,    21.36328,-0.08453995,0.96055,,
274.899,33.18743,-0.39357,0.40105,    21.41382,-0.08045912,0.9605,,
274.999,33.19705,-0.39386,0.40238,    21.46493,-0.07968135,0.96045,,
275.099,33.20663,-0.39465,0.40021,    21.51577,-0.08117358,0.9604,,
275.199,33.216229999999996,-0.39547,0.40064,    21.56643,-0.08340701,0.96035,,
275.299,33.225840000000005,-0.39614,0.39905999999999997,    21.61706,-0.08465546,0.9603,,
275.399,33.23542,-0.39731,0.40023000000000003,    21.66746,-0.08376103,0.96024,,
275.499,33.245020000000004,-0.39826,0.40195,    21.71853,-0.08165164,0.96019,,
275.599,33.25458,-0.3989,0.40007,    21.76954,-0.08071211,0.96014,,
275.699,33.26408,-0.39921999999999996,0.40121,    21.82001,-0.08265437,0.96009,,
275.799,33.27365,-0.39991,0.40145,    21.87122,-0.08742741,0.96004,,
275.899,33.28324,-0.40110999999999997,0.40154,    21.92266,-0.09295972,0.95999,,
275.999,33.29285,-0.40204,0.40326,    21.97449,-0.09649685,0.95994,,
276.099,33.302459999999996,-0.4032,0.40115,    22.02647,-0.09692771,0.9598899999999999,,
276.199,33.312,-0.404,0.40051,    22.07759,-0.09517607,0.9598399999999999,,
276.299,33.3216,-0.40504,0.40105999999999997,    22.12904,-0.09289851,0.95978,,
276.399,33.3312,-0.40544,0.39979000000000003,    22.18054,-0.09133087,0.95973,,
276.499,33.340740000000004,-0.40689000000000003,0.40096,    22.23166,-0.09091328,0.95968,,
276.599,33.35029,-0.40719,0.40098,    22.28313,-0.09126277,0.9596299999999999,,
276.699,33.359840000000005,-0.40858,0.39795,    22.33430,-0.09151607,0.9595799999999999,,
276.799,33.36938,-0.40886,0.39994,    22.38505,-0.09087937,0.9595299999999999,,
276.899,33.37894,-0.41043,0.40113000000000004,    22.43667,-0.0890821,0.9594799999999999,,
276.999,33.38858,-0.41089,0.40062,    22.48892,-0.08741276,0.9594299999999999,,
277.099,33.39815,-0.41218999999999995,0.40031,    22.54064,-0.08781381,0.9593700000000001,,
277.199,33.40769,-0.41195,0.39915,    22.59205,-0.0914454,0.9593200000000001,,
277.299,33.41722,-0.4133,0.39848,    22.64315,-0.0979763,0.9592700000000001,,
277.399,33.426790000000004,-0.41444,0.40076999999999996,    22.69471,-0.10570999999999998,0.9592200000000001,,
277.499,33.43632,-0.4153,0.40113000000000004,    22.74670,-0.11263,0.9591700000000001,,
277.599,33.4459,-0.41666000000000003,0.40046,    22.79896,-0.11771,0.9591200000000001,,
277.699,33.45551,-0.4176,0.40036,    22.85127,-0.1214,0.9590700000000001,,
277.799,33.46512,-0.41911000000000004,0.39981,    22.90351,-0.12443,0.9590200000000001,,
277.899,33.474740000000004,-0.42006000000000004,0.40013000000000004,    22.95585,-0.12699000000000002,0.9589700000000001,,
277.999,33.48437,-0.42113,0.40228,    23.00868,-0.12842,0.95891,,
278.099,33.493970000000004,-0.42268999999999995,0.40109,    23.06171,-0.12768,0.95886,,
278.199,33.50352,-0.42407,0.39904,    23.11393,-0.12528,0.95881,,
278.299,33.513090000000005,-0.42562,0.4016,    23.16624,-0.12334,0.9587600000000001,,
278.399,33.52268,-0.42568999999999996,0.40051,    23.21918,-0.12383,0.9587100000000001,,
278.499,33.53219,-0.42708,0.39836,    23.27121,-0.12718,0.9586600000000001,,
278.599,33.54173,-0.42845,0.3993,    23.32307,-0.13207,0.9586100000000001,,
278.699,33.55128,-0.43033000000000005,0.3992,    23.37533,-0.1368,0.9585600000000001,,
278.799,33.56085,-0.43095,0.39866,    23.42771,-0.14022,0.9585100000000001,,
278.899,33.57045,-0.43255,0.40016,    23.48033,-0.14155,0.95845,,
278.999,33.580040000000004,-0.4336,0.39901,    23.53313,-0.13985,0.9584,,
279.099,33.58959,-0.43605,0.4004,    23.58574,-0.13458,0.95835,,
279.199,33.59921,-0.43672,0.39909,    23.63890,-0.12675999999999998,0.9583,,
279.299,33.608740000000004,-0.43795,0.40018000000000004,    23.69145,-0.11879,0.95825,,
279.399,33.61828,-0.43858,0.39936,    23.74430,-0.1127,0.9582,,
279.499,33.62789,-0.4401,0.40026,    23.79754,-0.10933,0.95815,,
279.599,33.63747,-0.44087,0.39849,    23.85060,-0.10832,0.9581,,
279.699,33.64705,-0.44201,0.39681,    23.90311,-0.10910999999999998,0.95804,,
279.799,33.65665,-0.44275,0.39616,    23.95544,-0.1113,0.95799,,
279.899,33.6662,-0.44406999999999996,0.39713000000000004,    24.00755,-0.11414,0.95794,,
279.999,33.675779999999996,-0.4451,0.39683,    24.06004,-0.11675,0.9578899999999999,,
280.099,33.68535,-0.44633,0.397,    24.11253,-0.11848,0.9578399999999999,,
280.199,33.69488,-0.44746,0.39571999999999996,    24.16470,-0.11919,0.9577899999999999,,
280.299,33.70445,-0.44856,0.39408000000000004,    24.21669,-0.11932999999999999,0.9577399999999999,,
280.399,33.714040000000004,-0.44986000000000004,0.39671999999999996,    24.26884,-0.11932999999999999,0.9576899999999999,,
280.499,33.723620000000004,-0.45074,0.39814,    24.32185,-0.11902,0.95763,,
280.599,33.73323,-0.45202,0.39671,    24.37512,-0.11755,0.9575799999999999,,
280.699,33.74288,-0.45313000000000003,0.39666,    24.42828,-0.11392999999999999,0.9575299999999999,,
280.799,33.7525,-0.4546,0.39785,    24.48155,-0.10795,0.9574799999999999,,
280.899,33.76209,-0.45543,0.39799,    24.53504,-0.101,0.9574299999999999,,
280.999,33.7717,-0.4564,0.39757,    24.58859,-0.09473834,0.9573799999999999,,
281.099,33.78125,-0.45668000000000003,0.3973,    24.64177,-0.08962937,0.9573299999999999,,
281.199,33.790859999999995,-0.45788,0.39701,    24.69524,-0.08571839,0.9572799999999999,,
281.299,33.800470000000004,-0.45938999999999997,0.39554,    24.74853,-0.0834107,0.9572200000000001,,
281.399,33.81001,-0.45915,0.39598,    24.80125,-0.08325714,0.9571700000000001,,
281.499,33.81966,-0.45998999999999995,0.39544,    24.85469,-0.08552754,0.9571200000000001,,
281.599,33.82932,-0.46095,0.39516999999999997,    24.90806,-0.08999852,0.9570700000000001,,
