Sample ID:	C:\MCC\MCC Cal\Test\Cinder_Block_MCC_30K_min_220223_R1.txt
Sample Weight (mg):	4.94
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	111.904	80.004	19.995	103.699	19.942	-0.173	-0.006
0.500	111.907	80.002	19.996	103.699	19.941	-0.132	0.025
1.000	111.905	80.003	19.994	103.697	19.943	-0.265	0.021
1.500	111.872	80.007	19.993	103.698	19.942	-0.175	-0.017
2.000	111.920	80.004	19.995	103.698	19.941	-0.107	-0.010
2.500	111.874	80.009	19.990	103.693	19.940	-0.046	0.009
3.000	111.867	80.007	19.995	103.693	19.938	0.075	-0.025
3.500	111.884	80.007	19.993	103.693	19.942	-0.207	-0.021
4.000	111.870	80.004	19.994	103.690	19.943	-0.249	0.007
4.500	111.861	80.009	19.991	103.689	19.943	-0.273	-0.010
5.000	111.837	80.003	19.995	103.689	19.939	-0.007	-0.028
5.500	111.899	80.000	19.992	103.685	19.943	-0.262	0.002
6.000	111.887	80.004	19.996	103.682	19.943	-0.262	0.044
6.500	111.864	80.002	19.995	103.684	19.943	-0.257	0.008
7.000	111.880	80.007	19.996	103.684	19.942	-0.192	-0.021
7.500	111.909	80.010	19.990	103.683	19.941	-0.105	0.019
8.000	111.875	80.001	19.998	103.689	19.941	-0.144	0.020
8.500	111.893	80.004	19.992	103.691	19.940	-0.055	-0.010
9.000	111.866	80.003	19.993	103.690	19.942	-0.155	-0.012
9.500	111.825	80.004	19.996	103.685	19.940	-0.062	-0.039
10.000	111.865	80.004	19.995	103.684	19.938	0.078	-0.035
10.500	111.888	80.001	19.987	103.682	19.938	0.078	0.031
11.000	111.860	80.002	19.995	103.684	19.940	-0.036	0.029
11.500	111.858	79.997	19.999	103.686	19.937	0.135	-0.017
12.000	111.839	80.006	19.994	103.690	19.939	0.045	-0.026
12.500	111.884	80.005	19.993	103.693	19.940	-0.045	0.002
13.000	111.901	79.999	19.995	103.696	19.937	0.143	0.044
13.500	111.909	80.002	19.991	103.699	19.936	0.226	0.044
14.000	111.873	80.005	19.997	103.703	19.937	0.128	-0.001
14.500	111.894	80.008	19.991	103.711	19.933	0.410	-0.022
15.000	111.894	80.005	19.994	103.718	19.934	0.330	0.003
15.500	111.903	80.001	19.992	103.724	19.935	0.298	0.015
16.000	111.929	80.003	19.994	103.728	19.932	0.469	0.022
16.500	111.926	80.002	19.994	103.732	19.932	0.476	0.029
17.000	111.924	80.002	19.993	103.734	19.930	0.599	0.009
17.500	111.925	80.003	19.994	103.734	19.933	0.398	-0.003
18.000	111.930	80.003	19.993	103.740	19.930	0.576	0.002
18.500	111.960	79.999	20.001	103.748	19.930	0.612	0.021
19.000	111.982	80.002	19.994	103.751	19.929	0.678	0.044
19.500	111.972	80.003	19.992	103.755	19.931	0.571	0.032
20.000	111.993	80.007	19.993	103.762	19.927	0.821	0.012
20.500	112.012	80.003	19.995	103.765	19.929	0.664	0.025
21.000	112.014	79.998	19.997	103.772	19.926	0.842	0.031
21.500	112.008	80.003	19.992	103.783	19.924	1.028	0.009
22.000	112.033	80.002	19.994	103.792	19.926	0.896	0.008
22.500	112.080	80.005	19.995	103.794	19.924	1.022	0.046
23.000	112.047	80.004	19.996	103.800	19.922	1.128	0.043
23.500	112.131	80.013	19.990	103.799	19.922	1.151	0.032
24.000	112.107	80.003	19.997	103.801	19.920	1.260	0.056
24.500	112.132	80.007	19.990	103.802	19.918	1.411	0.030
25.000	112.146	80.003	19.994	103.808	19.918	1.401	0.020
25.500	112.188	80.004	19.995	103.808	19.918	1.419	0.048
26.000	112.210	80.007	19.994	103.815	19.917	1.454	0.060
26.500	112.244	80.003	19.994	103.822	19.915	1.608	0.060
27.000	112.284	80.005	19.994	103.830	19.914	1.667	0.065
27.500	112.292	80.004	19.994	103.838	19.918	1.404	0.061
28.000	112.362	80.003	19.995	103.853	19.913	1.726	0.063
28.500	112.418	80.003	19.995	103.860	19.913	1.717	0.101
29.000	112.469	80.003	19.994	103.865	19.912	1.761	0.116
29.500	112.503	80.004	19.993	103.872	19.910	1.945	0.097
30.000	112.521	80.005	19.993	103.878	19.910	1.924	0.069
30.500	112.580	80.007	19.995	103.878	19.914	1.658	0.064
31.000	112.625	80.006	19.996	103.880	19.905	2.227	0.090
31.500	112.667	80.004	19.995	103.884	19.911	1.877	0.096
32.000	112.732	80.003	19.996	103.884	19.906	2.198	0.097
32.500	112.784	80.003	19.995	103.884	19.906	2.198	0.112
33.000	112.837	80.005	19.995	103.884	19.906	2.169	0.111
33.500	112.930	80.007	19.994	103.883	19.904	2.280	0.125
34.000	112.972	80.004	19.995	103.884	19.906	2.205	0.141
34.500	113.015	80.006	19.995	103.884	19.905	2.221	0.110
