Sample ID:	C:\MCC\MCC Cal\Test\Vinyl Siding\Vinyl_Siding_30_2.txt
Sample Weight (mg):	3.72
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\MCC\MCC Cal\Coeff1 JN10440_30_210304.txt.txt
T Correction Coefficients:	0	1.024463	0
Time Shift (s):	14
*
Time (s)	Temperature (C)	N2 flow rate (cc/min)	O2 flow rate (cc/min)	Flow Rate (cc/min)	Oxygen (%)	HRR (W/g)	Heating rate (C/s)
0.000	111.185	79.981	19.993	99.879	20.067	0.434	0.009
0.499	111.170	79.983	19.993	99.878	20.069	0.259	-0.020
1.000	111.193	79.983	19.993	99.878	20.073	-0.052	-0.021
1.500	111.183	79.981	19.993	99.879	20.069	0.266	0.011
2.000	111.156	79.983	19.994	99.880	20.065	0.587	-0.012
2.500	111.148	79.983	19.993	99.880	20.074	-0.100	-0.036
3.000	111.200	79.982	19.993	99.881	20.069	0.312	0.005
3.500	111.188	79.981	19.993	99.881	20.066	0.541	0.042
4.000	111.155	79.984	19.993	99.881	20.071	0.107	-0.002
4.500	111.180	79.981	19.993	99.883	20.068	0.409	-0.027
5.000	111.145	79.982	19.994	99.883	20.070	0.189	-0.009
5.500	111.203	79.982	19.991	99.883	20.071	0.116	0.006
6.000	111.137	79.980	19.992	99.881	20.067	0.439	0.008
6.500	111.113	79.981	19.993	99.877	20.068	0.337	-0.048
7.000	111.119	79.980	19.994	99.875	20.069	0.287	-0.054
7.500	111.160	79.980	19.992	99.874	20.073	-0.025	0.014
8.000	111.138	79.981	19.993	99.874	20.069	0.307	0.033
8.500	111.140	79.981	19.994	99.875	20.068	0.416	0.000
9.000	111.130	79.980	19.992	99.878	20.066	0.573	-0.014
9.500	111.110	79.981	19.993	99.879	20.073	-0.014	-0.019
10.001	111.085	79.982	19.992	99.880	20.067	0.462	-0.037
10.501	111.095	79.980	19.992	99.880	20.067	0.437	-0.030
11.000	111.081	79.982	19.993	99.881	20.066	0.512	-0.010
11.500	111.097	79.980	19.992	99.883	20.066	0.582	-0.001
12.000	111.119	79.980	19.993	99.883	20.068	0.344	0.020
12.500	111.109	79.980	19.991	99.883	20.072	0.041	0.025
13.000	111.096	79.981	19.994	99.885	20.067	0.471	-0.005
13.500	111.102	79.981	19.993	99.886	20.067	0.437	-0.015
14.000	111.093	79.981	19.993	99.886	20.070	0.175	-0.005
14.500	111.083	79.981	19.992	99.887	20.067	0.487	-0.011
15.000	111.064	79.982	19.993	99.887	20.068	0.335	-0.024
15.500	111.083	79.981	19.993	99.886	20.067	0.464	-0.015
16.000	111.080	79.980	19.992	99.885	20.071	0.107	0.008
16.500	111.100	79.980	19.994	99.885	20.068	0.362	0.017
17.000	111.070	79.982	19.992	99.885	20.068	0.335	0.003
17.500	111.102	79.980	19.992	99.884	20.068	0.367	-0.005
18.000	111.083	79.981	19.994	99.887	20.072	0.043	0.008
18.500	111.073	79.981	19.992	99.894	20.070	0.251	-0.008
19.000	111.084	79.981	19.992	99.901	20.064	0.731	-0.014
19.500	111.087	79.981	19.993	99.908	20.061	0.986	0.007
20.000	111.091	79.980	19.992	99.916	20.064	0.745	0.010
20.500	111.036	79.982	19.993	99.918	20.067	0.478	-0.022
21.000	111.077	79.980	19.992	99.918	20.065	0.601	-0.033
21.500	111.074	79.982	19.992	99.917	20.060	1.064	0.012
22.000	111.080	79.981	19.994	99.918	20.061	0.952	0.021
22.500	111.079	79.981	19.993	99.917	20.060	1.053	0.004
23.000	111.090	79.982	19.993	99.918	20.058	1.189	0.007
23.500	111.114	79.981	19.994	99.926	20.062	0.843	0.022
24.000	111.095	79.980	19.993	99.935	20.063	0.797	0.020
24.500	111.092	79.981	19.993	99.943	20.059	1.119	-0.008
25.000	111.125	79.982	19.993	99.951	20.059	1.132	0.004
25.500	111.146	79.980	19.993	99.958	20.057	1.276	0.042
26.000	111.158	79.981	19.992	99.958	20.055	1.490	0.043
26.500	111.149	79.980	19.992	99.963	20.051	1.766	0.018
27.000	111.157	79.982	19.993	99.971	20.055	1.454	0.001
27.500	111.184	79.980	19.992	99.984	20.048	2.096	0.018
28.000	111.178	79.982	19.993	99.999	20.055	1.472	0.028
28.500	111.196	79.983	19.993	100.015	20.049	2.003	0.016
29.000	111.244	79.981	19.992	100.027	20.052	1.725	0.039
29.500	111.237	79.981	19.993	100.036	20.050	1.925	0.054
30.000	111.309	79.981	19.994	100.043	20.051	1.830	0.053
30.500	111.343	79.981	19.993	100.044	20.044	2.392	0.086
31.000	111.378	79.980	19.991	100.045	20.047	2.176	0.088
31.500	111.413	79.983	19.994	100.049	20.043	2.472	0.070
32.000	111.403	79.982	19.993	100.056	20.038	2.924	0.048
32.499	111.453	79.982	19.992	100.060	20.038	2.908	0.032
32.999	111.487	79.981	19.992	100.066	20.039	2.796	0.062
33.499	111.512	79.983	19.993	100.073	20.037	2.944	0.071
33.999	111.579	79.982	19.993	100.075	20.037	2.942	0.076
34.499	111.657	79.982	19.992	100.075	20.036	3.094	0.119
34.999	111.708	79.981	19.992	100.076	20.032	3.359	0.137
35.499	111.698	79.981	19.994	100.076	20.034	3.256	0.085
35.999	111.780	79.981	19.993	100.076	20.035	3.149	0.056
36.499	111.804	79.981	19.993	100.079	20.035	3.119	0.089
36.999	111.870	79.980	19.992	100.079	20.031	3.511	0.098
37.500	111.947	79.982	19.993	100.083	20.036	3.087	0.116
38.000	111.984	79.982	19.994	100.084	20.037	2.978	0.128
38.499	112.082	79.982	19.992	100.085	20.035	3.140	0.125
38.999	112.142	79.981	19.994	100.083	20.031	3.441	0.146
39.499	112.189	79.981	19.994	100.082	20.026	3.921	0.132
39.999	112.269	79.980	19.993	100.079	20.035	3.183	0.117
40.499	112.359	79.981	19.992	100.078	20.034	3.194	0.149
40.999	112.417	79.981	19.993	100.077	20.035	3.133	0.159
41.499	112.554	79.982	19.992	100.080	20.032	3.434	0.171
41.999	112.600	79.981	19.992	100.085	20.032	3.416	0.189
42.499	112.715	79.981	19.993	100.090	20.035	3.174	0.172
42.999	112.766	79.982	19.993	100.094	20.030	3.571	0.164
43.499	112.860	79.981	19.993	100.098	20.035	3.179	0.155
43.999	112.920	79.982	19.992	100.097	20.035	3.143	0.149
44.499	113.036	79.982	19.993	100.094	20.032	3.430	0.165
45.000	113.124	79.982	19.993	100.088	20.036	3.056	0.190
45.500	113.225	79.981	19.992	100.086	20.035	3.179	0.197
46.000	113.305	79.981	19.992	100.083	20.035	3.143	0.185
46.500	113.419	79.982	19.992	100.082	20.034	3.207	0.188
46.999	113.502	79.985	19.994	100.080	20.035	3.161	0.195
47.499	113.576	79.981	19.992	100.080	20.031	3.483	0.177
47.999	113.669	79.982	19.992	100.078	20.034	3.271	0.162
48.499	113.759	79.982	19.992	100.078	20.037	2.992	0.175
48.999	113.890	79.982	19.991	100.078	20.028	3.744	0.202
49.499	113.999	79.981	19.990	100.079	20.030	3.555	0.231
49.999	114.076	79.985	19.994	100.078	20.033	3.309	0.213
50.500	114.194	79.984	19.992	100.080	20.031	3.450	0.190
51.001	114.296	79.982	19.992	100.080	20.034	3.232	0.208
51.500	114.421	79.982	19.992	100.079	20.029	3.656	0.223
51.999	114.537	79.984	19.992	100.079	20.028	3.702	0.234
52.499	114.597	79.984	19.993	100.082	20.029	3.656	0.208
52.999	114.761	79.982	19.991	100.089	20.032	3.410	0.200
53.499	114.859	79.982	19.991	100.094	20.028	3.747	0.243
54.000	114.968	79.982	19.992	100.097	20.033	3.341	0.235
54.501	115.072	79.982	19.993	100.102	20.030	3.533	0.210
55.000	115.209	79.983	19.993	100.103	20.033	3.355	0.227
55.499	115.321	79.983	19.993	100.103	20.032	3.423	0.245
55.999	115.435	79.983	19.992	100.101	20.027	3.852	0.238
