##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
49.162,10.01,-0.0001505952,100.36237,1.05326
49.229,11.01,0.001505964,100.36258000000001,1.05325
49.745,12.01,0.01295208,100.41726,1.05318
50.835,13.01,0.02425067,100.4104,1.05305
52.388,14.01,0.03133599,100.43763,1.05285
54.256,15.01,0.03872704,100.46507,1.0526
56.354,16.01,0.0441637,100.47193,1.0523200000000001
58.699,17.01,0.04734363,100.49252,1.05199
61.154,18.01,0.04947096,100.49252,1.05164
63.776,19.01,0.05311025,100.48565,1.05126
66.471,20.01,0.05509312,100.47879,1.05085
69.244,21.01,0.05904191,100.53368,1.0504200000000001
72.054,22.01,0.06314618,100.49938,1.04996
74.912,23.01,0.06317472,100.49938,1.04949
77.814,24.01,0.0656239,100.51975,1.0489899999999999
80.734,25.01,0.06716886,100.49916999999999,1.0484799999999999
83.697,26.01,0.07113854,100.49916999999999,1.0479399999999999
86.652,27.01,0.07057011,100.49252,1.04739
89.652,28.01,0.07257853,100.4447,1.04682
92.683,29.01,0.07307461,100.50603000000001,1.04623
95.708,30.01,0.07266211,100.49938,1.04562
98.769,31.01,0.07452753,100.45821,1.04498
101.845,32.01,0.07745978,100.48565,1.04433
104.928,33.01,0.07781341,100.47879,1.04366
108.02,34.01,0.07801678,100.50603000000001,1.04298
111.122,35.01,0.07639562,100.46507,1.04227
114.203,36.01,0.07797111,100.45135,1.04155
117.314,37.01,0.07878858,100.4447,1.04081
120.445,38.01,0.07976135,100.40353,1.04005
123.544,39.01,0.08241504,100.38295,1.03928
126.674,40.01,0.08308905,100.40353,1.0384799999999998
129.789,41.01,0.08330655,100.34886,1.03768
132.92799,42.01,0.08459707,100.342,1.03685
136.077,43.01,0.08742231,100.30104,1.036
139.237,44.01,0.08872157,100.30769000000001,1.0351299999999999
142.37801000000002,45.01,0.08956391,100.31455,1.03425
145.51401,46.01,0.0905625,100.28045999999999,1.03335
148.67598999999998,47.01,0.08956775,100.24615,1.03243
151.86099,48.01,0.09026474,100.21206,1.03149
155.028,49.01,0.09296491,100.20499000000001,1.03054
158.22099,50.01,0.0936696,100.17775,1.02956
161.40198999999998,51.01,0.09730682,100.1711,1.0285600000000001
164.604,52.01,0.09771175,100.18462,1.02755
167.797,53.01,0.09842785,100.18462,1.02652
170.96899,54.01,0.10192999999999999,100.15509,1.02548
174.164,55.01,0.10280999999999998,100.15489000000001,1.02441
177.35001,56.01,0.10338,100.12536,1.02334
180.543,57.01,0.10318,100.13909,1.02224
183.745,58.01,0.10407000000000001,100.08440999999999,1.02112
186.95799,59.01,0.10480999999999999,100.07734,1.0199799999999999
190.147,60.01,0.10602,100.08440999999999,1.01884
193.355,61.01,0.10957,100.0842,1.01767
196.558,62.01,0.11095,100.03638000000001,1.01649
199.778,63.01,0.1103,100.0158,1.01528
202.96001,64.01,0.11370999999999999,100.00894,1.01407
206.189,65.01,0.11542000000000001,100.00208,1.01283
209.401,66.01,0.11729,99.9817,1.01157
212.623,67.01,0.12167,99.92703,1.0103
215.84399,68.01,0.12419000000000001,99.92703,1.00901
219.03798999999998,69.01,0.12575999999999998,99.91331,1.00771
222.24899,70.01,0.12735,99.94075,1.00639
