##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
48.865,10.01,0.04035596,103.08686,1.05329
48.874,10.11,0.03911428,103.08686,1.05329
48.88,10.21,0.03994212,103.04914000000001,1.05329
48.877,10.31,0.04014906,103.08686,1.05329
48.886,10.41,0.04014911,103.09629,1.05329
48.909,10.51,0.03973531,103.16229,1.05329
48.905,10.61,0.04221874,103.16229,1.05329
48.918,10.71,0.04035621,103.162,1.05329
48.939,10.81,0.04221891,103.19971,1.05328
48.97,10.91,0.04408167,103.19971,1.05328
48.977,11.01,0.04387475,103.162,1.05328
49.017,11.11,0.04346104,103.22771,1.0532700000000002
49.043,11.21,0.04739337,103.23714,1.0532700000000002
49.062,11.31,0.04822131,103.27486,1.0532700000000002
49.137,11.41,0.04863566,103.27486,1.05326
49.176,11.51,0.05236118,103.29371,1.05325
49.227,11.61,0.05277542,103.31257,1.05325
49.277,11.71,0.05443144,103.35029,1.05324
49.347,11.81,0.05815727,103.388,1.0532299999999999
49.422,11.91,0.06064139,103.35029,1.05322
49.489,12.01,0.06250459,103.30314,1.05322
49.576,12.11,0.06498889,103.35,1.0532
49.669,12.21,0.06498961,103.38771,1.05319
49.778,12.31,0.06726718,103.39714000000001,1.05318
49.879,12.41,0.06995871,103.42514,1.0531700000000002
49.982,12.51,0.07327127,103.46285999999999,1.05315
50.09,12.61,0.07451411,103.43486,1.05314
50.215,12.71,0.07555016,103.42543,1.05312
50.345,12.81,0.07803521,103.38771,1.05311
50.473,12.91,0.0811413,103.39086,1.0530899999999999
50.603,13.01,0.08155656,103.42857,1.05308
50.764,13.11,0.08487015,103.466,1.05305
50.882,13.21,0.08507836,103.466,1.05304
51.04,13.31,0.08652904,103.46943,1.05302
51.187,13.41,0.08922172,103.46914,1.053
51.336,13.51,0.09108646,103.46914,1.05298
51.502,13.61,0.09129532,103.46914,1.0529600000000001
51.649,13.71,0.09336718,103.46914,1.05294
51.815,13.81,0.09378313,103.56629000000001,1.05292
51.982,13.91,0.09523426,103.57571,1.0529
52.149,14.01,0.0946151,103.51,1.05288
52.331,14.11,0.09792986,103.51,1.05285
52.515,14.21,0.09855321,103.54771,1.05283
52.704,14.31,0.09752027,103.57571,1.05281
52.855,14.41,0.09917852,103.61343000000001,1.05279
53.063,14.51,0.10084,103.58514,1.0527600000000001
53.229,14.61,0.10125,103.59456999999999,1.05274
53.437,14.71,0.10374000000000001,103.58514,1.05271
53.626,14.81,0.10354000000000001,103.58514,1.0526799999999998
53.827,14.91,0.10332999999999999,103.52857,1.05266
54.026,15.01,0.10644,103.56629000000001,1.05263
54.247,15.11,0.1052,103.56629000000001,1.0526
54.409,15.21,0.10686,103.62914,1.0525799999999998
54.63,15.31,0.10830999999999999,103.68543000000001,1.05255
54.842,15.41,0.10687,103.69485999999999,1.0525200000000001
55.056,15.51,0.11288,103.73257,1.05249
55.267,15.61,0.11143,103.73257,1.05247
55.502,15.71,0.11412,103.69485999999999,1.05243
55.696,15.81,0.11288,103.73229,1.05241
55.916,15.91,0.11662,103.69485999999999,1.0523799999999999
56.152,16.01,0.11517000000000001,103.65714,1.05235
56.356,16.11,0.11704,103.65743,1.0523200000000001
56.575,16.21,0.11642000000000001,103.69485999999999,1.05229
56.809,16.31,0.11890999999999999,103.69485999999999,1.05226
57.041,16.41,0.12057000000000001,103.65743,1.0522200000000002
57.305,16.51,0.12057000000000001,103.61971,1.05219
57.499,16.61,0.12327,103.65743,1.05216
57.743,16.71,0.12286,103.71343,1.05213
57.965,16.81,0.12369000000000001,103.75114,1.0521
58.218,16.91,0.12410999999999998,103.80771,1.05206
58.469,17.01,0.12680999999999998,103.80771,1.05203
58.691,17.11,0.12598,103.77,1.052
58.926,17.21,0.12474,103.77,1.05196
59.181,17.31,0.12805999999999998,103.73229,1.05193
59.414,17.41,0.12786,103.77943,1.05189
59.684,17.51,0.12849000000000002,103.80771,1.05185
59.914,17.61,0.12972999999999998,103.80771,1.05182
60.163,17.71,0.12995,103.77029,1.05179
60.407,17.81,0.13078,103.78886,1.05175
60.664,17.91,0.13182,103.88286,1.0517100000000001
60.932,18.01,0.1339,103.84543000000001,1.05168
61.188,18.11,0.13349,103.87371,1.05164
61.434,18.21,0.13577,103.836,1.0516
61.673,18.31,0.13452999999999998,103.85486,1.0515700000000001
61.947,18.41,0.13599,103.88314,1.0515299999999999
62.208,18.51,0.13558,103.92371,1.05149
62.47,18.61,0.13641,103.82029,1.05145
62.724,18.71,0.13746,103.81085999999999,1.05141
62.993,18.81,0.13808,103.82970999999999,1.0513700000000001
63.245,18.91,0.1385,103.84829,1.05134
63.5,19.01,0.13892000000000002,103.84829,1.0513
63.776,19.11,0.13955,103.92371,1.05126
64.046,19.21,0.14142000000000002,103.90486,1.05122
64.308,19.31,0.14184000000000002,103.87657,1.05118
64.568,19.41,0.14226,103.90456999999999,1.05114
64.854,19.51,0.14372000000000001,103.93285999999999,1.0511
65.119,19.61,0.14476,103.98943,1.05106
65.382,19.71,0.14477,103.98,1.05102
65.647,19.81,0.14705,103.952,1.05098
65.924,19.91,0.14623,103.87686,1.05093
66.186,20.01,0.14665,103.95170999999999,1.0508899999999999
66.465,20.11,0.14603,103.91429000000001,1.05085
66.733,20.21,0.1477,103.91429000000001,1.05081
67.004,20.31,0.14874,103.914,1.05077
67.283,20.41,0.15062,103.914,1.05072
67.577,20.51,0.15,103.886,1.0506799999999998
67.846,20.61,0.15145999999999998,103.92371,1.05064
68.122,20.71,0.15125999999999998,103.952,1.05059
68.411,20.81,0.1523,103.952,1.05055
68.68,20.91,0.15023,103.91429000000001,1.05051
68.961,21.01,0.15294000000000002,103.886,1.05046
69.248,21.11,0.15294000000000002,103.914,1.0504200000000001
69.532,21.21,0.15461,103.95170999999999,1.05037
69.797,21.31,0.15648,103.89543,1.05033
70.084,21.41,0.1596,103.89543,1.0502799999999999
70.353,21.51,0.15753,103.97057,1.05024
70.642,21.61,0.15816,103.98,1.05019
70.931,21.71,0.15859,103.97086,1.05015
71.233,21.81,0.15963,103.97086,1.0501
71.487,21.91,0.15922,104.00829,1.05006
71.775,22.01,0.16005999999999998,104.04571,1.05001
72.063,22.11,0.1609,104.04571,1.04996
72.352,22.21,0.1607,104.00829,1.0499100000000001
72.627,22.31,0.15904000000000001,104.08343,1.04987
72.913,22.41,0.16092,104.08343,1.04982
73.21,22.51,0.15927,104.046,1.04977
73.526,22.61,0.15969,104.08343,1.04972
73.765,22.71,0.16094,104.12086,1.04968
74.052,22.81,0.16012,104.15857,1.0496299999999998
74.343,22.91,0.16096,104.15857,1.04958
74.632,23.01,0.16387000000000002,104.14943000000001,1.04954
74.92,23.11,0.16429000000000002,104.12114,1.04949
75.205,23.21,0.16576,104.19629,1.04944
75.491,23.31,0.16514,104.15886,1.04939
75.8,23.41,0.16577,104.14943000000001,1.04934
76.082,23.51,0.1664,104.15857,1.04929
76.369,23.61,0.16766,104.17743,1.04924
76.668,23.71,0.16725,104.15886,1.04919
76.947,23.81,0.16726,104.16171,1.04914
77.24,23.91,0.16976,104.12429,1.0490899999999999
77.528,24.01,0.17143,104.08657,1.04904
77.813,24.11,0.17206,104.04914000000001,1.0489899999999999
78.119,24.21,0.17332,104.05829,1.04894
78.402,24.31,0.17125,104.11486,1.0488899999999999
78.692,24.41,0.17188,104.25571,1.04884
78.977,24.51,0.17272,104.14314,1.04879
79.272,24.61,0.1721,104.12429,1.04874
79.565,24.71,0.17273,104.218,1.04869
79.858,24.81,0.17544,104.16171,1.04864
80.168,24.91,0.17462,104.15229000000001,1.0485799999999998
80.45,25.01,0.1738,104.12429,1.04853
80.736,25.11,0.17672000000000002,104.19943,1.0484799999999999
81.073,25.21,0.17569,104.23686,1.0484200000000001
81.328,25.31,0.17653,104.23686,1.04837
81.614,25.41,0.17758,104.162,1.0483200000000001
81.906,25.51,0.17820999999999998,104.162,1.04827
82.202,25.61,0.17947000000000002,104.15257,1.0482200000000002
82.492,25.71,0.18031,104.27771,1.04816
82.792,25.81,0.18011,104.212,1.04811
83.107,25.91,0.18241,104.17429,1.04805
83.386,26.01,0.182,104.17429,1.048
83.683,26.11,0.18034,104.17429,1.04795
83.996,26.21,0.18119000000000002,104.21171,1.04789
84.272,26.31,0.18015,104.24943,1.0478399999999999
84.604,26.41,0.18266,104.21171,1.04778
84.86,26.51,0.18683,104.24971,1.0477299999999998
85.156,26.61,0.18622,104.212,1.04767
85.47,26.71,0.1856,104.21171,1.04762
85.75,26.81,0.18561,104.18370999999999,1.04756
86.055,26.91,0.18791,104.12743,1.04751
86.357,27.01,0.1873,104.146,1.04745
86.665,27.11,0.18667999999999998,104.22143,1.04739
86.957,27.21,0.18961,104.18370999999999,1.04734
87.24,27.31,0.19128,104.18370999999999,1.04728
87.539,27.41,0.19067,104.22143,1.0472299999999999
87.849,27.51,0.19109,104.32457,1.0471700000000002
88.155,27.61,0.19255999999999998,104.26857,1.04711
88.439,27.71,0.1932,104.25914,1.04705
88.766,27.81,0.19133,104.29656999999999,1.0469899999999999
89.079,27.91,0.19322,104.26829000000001,1.04693
89.353,28.01,0.19469,104.24029,1.04688
89.665,28.11,0.19616,104.25914,1.04682
89.961,28.21,0.19513,104.25914,1.0467600000000001
90.304,28.31,0.19722,104.37171,1.04669
90.569,28.41,0.19785999999999998,104.40943,1.04664
90.877,28.51,0.19787000000000002,104.33114,1.0465799999999998
91.178,28.61,0.19934000000000002,104.25571,1.0465200000000001
91.517,28.71,0.19914,104.218,1.04646
91.774,28.81,0.19998,104.29343,1.04641
92.08,28.91,0.20040999999999998,104.33114,1.04635
92.387,29.01,0.20126,104.33114,1.04629
92.7,29.11,0.20127,104.29343,1.0462200000000001
93.006,29.21,0.20357,104.24943,1.04616
93.304,29.31,0.20421,104.13056999999999,1.0461
93.606,29.41,0.20318,104.20571,1.0460399999999999
93.921,29.51,0.20382,104.28714000000001,1.04598
94.215,29.61,0.20549,104.28714000000001,1.0459200000000002
94.516,29.71,0.20509000000000002,104.28714000000001,1.04586
94.835,29.81,0.2051,104.32457,1.04579
95.146,29.91,0.20699,104.36256999999999,1.0457299999999998
95.448,30.01,0.20763,104.36256999999999,1.04567
95.758,30.11,0.20847,104.36229,1.04561
96.059,30.21,0.21056999999999998,104.38114,1.04555
96.364,30.31,0.20933000000000002,104.372,1.04548
96.678,30.41,0.21122,104.32486,1.04542
96.994,30.51,0.21124,104.31514,1.04535
97.297,30.61,0.21125,104.32457,1.04529
97.611,30.71,0.21064000000000002,104.32486,1.0452299999999999
97.912,30.81,0.21253000000000002,104.32486,1.04516
98.22,30.91,0.2117,104.32486,1.0451
98.522,31.01,0.21255,104.29656999999999,1.04504
98.839,31.11,0.2134,104.41257,1.0449700000000002
99.142,31.21,0.21445999999999998,104.41257,1.04491
99.453,31.31,0.21363000000000001,104.38429000000001,1.04484
99.759,31.41,0.21365,104.37486,1.0447799999999998
100.058,31.51,0.21261999999999998,104.45,1.04471
100.357,31.61,0.21472,104.48770999999999,1.04465
100.679,31.71,0.21724000000000002,104.52514000000001,1.0445799999999998
100.982,31.81,0.21871,104.52514000000001,1.0445200000000001
101.291,31.91,0.2206,104.52543,1.04445
101.605,32.01,0.21915,104.52543,1.0443799999999999
101.915,32.11,0.21959,104.48770999999999,1.0443200000000001
102.263,32.21,0.21939,104.49714,1.04424
102.528,32.31,0.22003000000000003,104.45029,1.04419
102.839,32.41,0.21963000000000002,104.37486,1.0441200000000002
103.187,32.51,0.22111,104.41257,1.0440399999999999
103.448,32.61,0.22174000000000002,104.45029,1.04399
103.781,32.71,0.22405999999999998,104.48770999999999,1.0439100000000001
104.091,32.81,0.22365,104.52514000000001,1.04385
104.394,32.91,0.22388000000000002,104.56286,1.04378
104.722,33.01,0.22368000000000002,104.48770999999999,1.0437100000000001
105.018,33.11,0.22495,104.52514000000001,1.04364
105.33,33.21,0.22705,104.544,1.04358
105.632,33.31,0.22644,104.544,1.04351
105.945,33.41,0.2275,104.43143,1.04344
106.251,33.51,0.22626,104.43143,1.0433700000000001
106.566,33.61,0.22837,104.50657,1.0433
106.883,33.71,0.22671,104.46571,1.0432299999999999
107.189,33.81,0.22776999999999997,104.45629,1.04316
107.5,33.91,0.22862,104.50029,1.04309
107.813,34.01,0.22946999999999998,104.51914000000001,1.04302
108.127,34.11,0.23031999999999997,104.50029,1.04295
108.437,34.21,0.23013000000000003,104.50971,1.04288
108.732,34.31,0.22951999999999997,104.56629000000001,1.04282
109.043,34.41,0.23183,104.62257,1.04275
109.351,34.51,0.23268000000000003,104.62257,1.0426799999999998
109.67,34.61,0.23479,104.58485999999999,1.0426
109.979,34.71,0.23396999999999998,104.54743,1.04253
110.294,34.81,0.23399,104.57543000000001,1.04246
110.601,34.91,0.23421,104.54714,1.04239
110.922,35.01,0.23736999999999997,104.54714,1.0423200000000001
111.215,35.11,0.23675,104.566,1.04225
111.518,35.21,0.23886,104.51914000000001,1.0421799999999999
111.84,35.31,0.23636999999999997,104.51914000000001,1.0421
112.158,35.41,0.23869,104.56629000000001,1.04203
112.461,35.51,0.23975,104.63171,1.04196
112.765,35.61,0.23956,104.66943,1.04189
113.074,35.71,0.24083000000000002,104.59114,1.04182
113.37,35.81,0.24126,104.516,1.04175
113.709,35.91,0.24065,104.55371,1.04167
114.003,36.01,0.24191999999999997,104.61,1.0416
114.322,36.11,0.24236,104.58171,1.0415299999999998
114.631,36.21,0.243,104.58171,1.04145
114.931,36.31,0.24344000000000002,104.65714,1.04138
115.249,36.41,0.24178000000000002,104.65686,1.04131
115.564,36.51,0.24389,104.62857,1.0412299999999999
115.866,36.61,0.24495999999999998,104.61914,1.04116
116.169,36.71,0.24791,104.54429,1.04109
