##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
47.893,10.00917,0.02542553,100.17967,1.08946
47.879,10.109169999999999,0.0255707,100.17988000000001,1.08946
47.886,10.20917,0.02571605,100.1251,1.08946
47.89,10.30917,0.02586137,100.1251,1.08946
47.876,10.40917,0.02687827,100.14564,1.0894700000000002
47.895,10.50917,0.02513497,100.17988000000001,1.08946
47.921,10.609169999999999,0.02615222,100.17967,1.08945
47.939,10.70917,0.02833174,100.13195,1.08944
47.976,10.80917,0.02934914,100.1251,1.08943
48.033,10.90917,0.03065736,100.12531,1.08941
48.087,11.00917,0.03211089,100.15249,1.0893899999999999
48.168,11.109169999999999,0.0353084,100.15934,1.08936
48.275,11.20917,0.03705336,100.23423000000001,1.08932
48.381,11.30917,0.03952498,100.18195,1.08928
48.526,11.40917,0.04286924,100.1388,1.08923
48.686,11.50917,0.04635938,100.1139,1.08917
48.886,11.609169999999999,0.04883321,100.07054000000001,1.0891
49.094,11.70917,0.05406911,100.1251,1.08902
49.313,11.80917,0.05538129,100.18195,1.08894
49.584,11.90917,0.05916597,100.17759000000001,1.08884
49.872,12.00917,0.06455093,100.1388,1.08874
50.174,12.109169999999999,0.06761088,100.16598,1.08863
50.51,12.20917,0.06965435,100.21162,1.08851
50.866,12.30917,0.07475288,100.19357,1.08837
51.237,12.40917,0.07767127,100.17988000000001,1.0882399999999999
51.67,12.50917,0.08030115,100.15249,1.08808
52.068,12.609169999999999,0.08307633,100.12281999999999,1.0879299999999998
52.522,12.70917,0.08643596,100.12075,1.0877700000000001
52.988,12.80917,0.08906933,100.12966999999999,1.08759
53.468,12.90917,0.09068505,100.15021,1.08742
53.969,13.00917,0.09259317,100.17739,1.08723
54.469,13.10917,0.09581243,100.20477,1.08704
55.005,13.20917,0.09743202,100.19108,1.08684
55.548,13.309170000000002,0.09817849,100.16846,1.08664
56.111,13.409170000000001,0.09834317,100.15477,1.08643
56.692,13.509170000000001,0.10128,100.12075,1.08622
57.277,13.60917,0.10101,100.11825999999999,1.086
57.87,13.70917,0.10496,100.14564,1.0857700000000001
58.476,13.809170000000002,0.10570999999999998,100.17303000000001,1.08555
59.107,13.909170000000001,0.10762999999999999,100.1388,1.08531
59.731,14.009170000000001,0.10853,100.1639,1.08507
60.381,14.10917,0.10943,100.21846,1.08483
61.031,14.20917,0.11105999999999999,100.19585,1.0845799999999999
61.702,14.309170000000002,0.11385999999999999,100.16141,1.0843200000000002
62.388,14.409170000000001,0.11417999999999999,100.13195,1.08406
63.077,14.509170000000001,0.11625,100.10455999999999,1.0838
63.774,14.60917,0.11832999999999999,100.13195,1.0835299999999999
64.467,14.70917,0.11922999999999999,100.15249,1.0832700000000002
65.201,14.809170000000002,0.12130999999999999,100.17303000000001,1.0829799999999998
65.935,14.909170000000001,0.12222000000000001,100.19108,1.0827
66.656,15.009170000000001,0.12575999999999998,100.14564,1.0824200000000002
67.412,15.10917,0.1255,100.16598,1.08213
68.164,15.20917,0.12758,100.17303000000001,1.08184
68.93,15.309170000000002,0.12967,100.15249,1.08154
69.709,15.409170000000001,0.13249,100.17967,1.08124
70.479,15.509170000000001,0.13238,100.17988000000001,1.08093
71.267,15.60917,0.13505,100.15913,1.08063
72.084,15.70917,0.13788,100.14564,1.0803
72.88,15.809170000000002,0.13923,100.18672,1.07999
73.754,15.909170000000001,0.14001,100.16826,1.07965
74.527,16.00917,0.14122,100.19564,1.07934
75.372,16.109170000000002,0.14259000000000002,100.16618000000001,1.079
76.214,16.20917,0.14381,100.13423,1.07867
77.05,16.30917,0.14488,100.10228000000001,1.07833
77.91,16.40917,0.14816,100.16162,1.07799
78.774,16.50917,0.14894000000000002,100.189,1.07764
79.631,16.609170000000002,0.15075,100.1251,1.0773
80.525,16.70917,0.15183,100.07282,1.07694
81.391,16.80917,0.1532,100.41411,1.07659
82.3,16.90917,0.15472,100.09793,1.0762200000000002
83.177,17.00917,0.15654,100.14564,1.07586
84.076,17.109170000000002,0.15615,100.15934,1.0755
85.027,17.20917,0.15900999999999998,100.21369,1.07511
85.921,17.30917,0.16024000000000002,100.24108000000001,1.07474
86.836,17.40917,0.16324,100.24129,1.07437
87.779,17.50917,0.16566,100.2139,1.07398
88.707,17.609170000000002,0.16616,100.15913,1.07359
89.655,17.70917,0.1674,100.25498,1.0732
90.606,17.80917,0.16909000000000002,100.21162,1.07281
91.556,17.90917,0.1693,100.2388,1.07241
92.517,18.00917,0.17113,100.239,1.0720100000000001
93.464,18.109170000000002,0.17223,100.20705,1.07161
94.437,18.20917,0.17495,100.20705,1.0712
95.417,18.30917,0.17487,100.20705,1.07079
