##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
47.543,10.01,-0.01719328,101.01663,1.08959
47.552,10.11,-0.0176093,101.0297,1.08958
47.553,10.21,-0.01733199,101.06218,1.08958
47.571,10.31,-0.01774807,101.06218,1.08958
47.593,10.41,-0.01816417,101.06218,1.0895700000000001
47.589,10.51,-0.0183028,101.06218,1.0895700000000001
47.602,10.61,-0.01636167,101.06238,1.0895700000000001
47.629,10.71,-0.01552986,101.06238,1.08956
47.676,10.81,-0.01414349,101.08178000000001,1.08954
47.743,10.91,-0.0122025,101.08178000000001,1.08951
47.819,11.01,-0.009429441,101.08832,1.08949
47.902,11.11,-0.007349621999999999,101.08832,1.08946
47.988,11.21,-0.004437631,101.06218,1.08943
48.155,11.31,-0.002912358,101.08178000000001,1.08936
48.271,11.41,0.001802958,101.08832,1.08932
48.43,11.51,0.005547858,101.09485,1.0892600000000001
48.634,11.61,0.01095777,101.10792,1.0891899999999999
48.833,11.71,0.01331666,101.08811999999999,1.08912
49.074,11.81,0.0184506,101.09267,1.08903
49.344,11.91,0.0256667,101.09267,1.08893
49.62,12.01,0.02941537,101.09267,1.08883
49.945,12.11,0.03316529,101.11208,1.08871
50.27,12.21,0.03816506,101.09267,1.08859
50.657,12.31,0.04247284,101.11861,1.08845
51.02,12.41,0.04636491,101.0796,1.0883200000000002
51.435,12.51,0.05150836,101.10554,1.08817
51.865,12.61,0.0555427,101.12297,1.0880100000000001
52.304,12.71,0.05930065,101.12297,1.08785
52.788,12.81,0.06333849,101.12317,1.0876700000000001
53.264,12.91,0.06751642,101.12515,1.08749
53.754,13.01,0.07141817,101.13821999999999,1.08731
54.305,13.11,0.0764346,101.12535,1.08711
54.818,13.21,0.07881094,101.12297,1.08691
55.342,13.31,0.08299573,101.11663,1.0867200000000001
55.926,13.41,0.0867667,101.09267,1.0865
56.494,13.51,0.09081687,101.09248000000001,1.08629
57.068,13.61,0.09389513,101.0796,1.08607
57.674,13.71,0.09669745,101.09248000000001,1.08585
58.298,13.81,0.10159,101.11881,1.08561
58.917,13.91,0.10509,101.12079,1.08538
59.541,14.01,0.10692,101.12079,1.08514
60.191,14.11,0.10973,101.06871,1.0849
60.844,14.21,0.1131,101.06871,1.08465
61.533,14.31,0.11564,101.09683000000001,1.08439
62.207,14.41,0.11830999999999998,101.09703,1.08413
62.901,14.51,0.12000999999999999,101.09683000000001,1.0838700000000001
63.593,14.61,0.12367,101.09703,1.0836
64.312,14.71,0.12705,101.0905,1.08333
65.019,14.81,0.12903,101.09703,1.08305
65.754,14.91,0.13241,101.07089,1.08277
66.487,15.01,0.1351,101.07743,1.08249
67.239,15.11,0.13709000000000002,101.07089,1.0822
68.009,15.21,0.13908,101.07089,1.0819
68.749,15.31,0.14232999999999998,101.04475,1.08161
69.517,15.41,0.14419,101.04475,1.08131
70.338,15.51,0.14647000000000002,101.04495,1.08099
71.114,15.61,0.14916,101.01861,1.08069
71.903,15.71,0.14977000000000001,101.01861,1.08038
72.707,15.81,0.15317,101.00574,1.08006
73.512,15.91,0.15461,101.01881,1.07974
74.349,16.01,0.15675999999999998,100.99920999999999,1.07941
75.178,16.11,0.15863,101.01881,1.0790799999999998
76.027,16.21,0.16064,100.99266999999999,1.07874
76.871,16.31,0.16265,100.99266999999999,1.07841
77.73,16.41,0.16382,100.94693000000001,1.07806
78.593,16.51,0.16457,100.99266999999999,1.07772
79.476,16.61,0.16729000000000002,100.99266999999999,1.07736
80.341,16.71,0.16665,100.96653,1.07701
81.231,16.81,0.16867000000000001,100.96673,1.07665
82.102,16.91,0.17055,100.96673,1.0763
83.003,17.01,0.17004,100.94059,1.0759299999999998
83.918,17.11,0.17094,100.96653,1.07556
84.825,17.21,0.17213,100.94059,1.0751899999999999
85.735,17.31,0.17303,100.9602,1.07482
86.651,17.41,0.17351,100.94059,1.07444
87.588,17.51,0.17372,100.94059,1.07406
88.522,17.61,0.17547000000000001,100.94059,1.0736700000000001
89.468,17.71,0.17412,100.91445999999999,1.07328
90.42,17.81,0.17475,100.91465,1.0728799999999998
91.375,17.91,0.1758,100.92099,1.07249
92.329,18.01,0.1753,100.90158000000001,1.07209
93.303,18.11,0.17565,100.87545,1.07168
94.256,18.21,0.17515,100.87545,1.07128
95.239,18.31,0.17494,100.86238,1.07087
96.207,18.41,0.17529,100.86238,1.07046
97.201,18.51,0.17606,100.84931,1.0700399999999999
98.186,18.61,0.17613,100.84277,1.06962
99.162,18.71,0.1779,100.84931,1.0692
100.167,18.81,0.17754,100.84931,1.0687799999999998
101.164,18.91,0.17733,100.83644,1.06835
102.181,19.01,0.17783,100.8495,1.0679100000000001
103.213,19.11,0.17987999999999998,100.83624,1.0674700000000001
104.172,19.21,0.18165,100.8297,1.0670600000000001
105.2,19.31,0.18413,100.85149,1.06661
106.2,19.41,0.18577,100.82554,1.06618
107.221,19.51,0.18797,100.85149,1.0657299999999998
108.24,19.61,0.18777,100.82535,1.06529
109.251,19.71,0.18898,100.82535,1.06485
110.27,19.81,0.19062,100.82554,1.0644
111.288,19.91,0.19013,100.82554,1.06395
112.318,20.01,0.19092,100.79941,1.0635
113.343,20.11,0.19015,100.80594,1.06305
114.375,20.21,0.19109,100.79941,1.06259
115.409,20.31,0.19174000000000002,100.77327,1.06213
116.443,20.41,0.1914,100.77346999999999,1.0616700000000001
117.472,20.51,0.19077,100.74733,1.06121
118.509,20.61,0.19185,100.77327,1.06075
119.563,20.71,0.19136,100.79941,1.06027
120.607,20.81,0.19116,100.79941,1.0598100000000001
